Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.00806353178946013,0.736302262736469,16.966684223598637,0.00931951959379571,0.7570020572491023,17.35349876616024
2,0.009489241874783701,0.6896779629494905,18.213539520375782,0.009728985589872596,0.7463256062076377,16.619258651135617
3,0.0074049659049337845,0.7578390208373731,15.036581759959326,0.008784242827015171,0.7709589089753024,17.241182036912424
4,0.00854978254517366,0.7204006420357307,17.671038150459044,0.009349058243609683,0.7562318639935173,17.185001985337273
5,0.010365194476758068,0.6610321133240611,17.778787037077343,0.010112802401584508,0.7363179341704122,18.28331413047202
6,0.008451779645016616,0.7236055829588206,18.284789558243272,0.009786733924975208,0.7448198712299929,18.97037781329033
7,0.008045466229705263,0.7368930519035664,15.89133227056901,0.010046032098245323,0.7380589087115332,18.412858502288948
8,0.008281864430780576,0.729162237126075,16.470462344406393,0.011188260026309838,0.7082763610298826,19.451004406342452
9,0.008668153168416782,0.7165296254238183,16.066455652636304,0.009951690160737046,0.740518788375814,17.667845217500176
10,0.00918870470827763,0.6995062829512585,18.169531108294205,0.009637193532923794,0.748719000070373,20.033205280810847
