trial_id,neurons_encoder,latent_dim,neurons_decoder
36,"[864, 432, 216, 108]",53,[108]
37,"[528, 264, 132, 66]",13,[66]
38,"[864, 432, 216, 108]",53,[108]
39,"[416, 208, 104, 52]",10,[52]
40,"[400, 200, 100, 50]",10,[50]
41,"[416, 208, 104, 52]",10,[52]
42,"[416, 208, 104, 52]",10,[52]
43,"[688, 344, 172, 86]",17,"[86, 172]"
44,"[704, 352, 176, 88]",17,"[88, 176]"
45,"[672, 336, 168]",65,"[168, 336]"
46,"[672, 336, 168, 84, 42]",8,"[42, 84]"
47,"[704, 352, 176, 88, 44]",8,"[44, 88]"
48,"[304, 152, 76, 38, 19]",3,[19]
49,"[320, 160, 80, 40, 20]",4,"[20, 40]"
50,"[368, 184, 92, 46, 23]",4,"[23, 46]"
51,"[304, 152, 76, 38, 19]",3,[19]
52,"[848, 424, 212, 106, 53]",10,[53]
53,"[256, 128, 64, 32, 16]",3,[16]
54,"[848, 424, 212]",74,[212]
55,"[848, 424, 212]",74,[212]
56,"[352, 176, 88, 44]",8,[44]
57,"[368, 184, 92, 46]",9,[46]
58,"[256, 128, 64, 32]",6,[32]
59,"[352, 176, 88, 44]",8,[44]
60,"[464, 232, 116, 58]",11,"[58, 116, 232]"
61,"[560, 280, 140, 70]",46,"[70, 140, 280]"
62,"[576, 288]",153,"[288, 576, 1152]"
63,"[560, 280]",152,"[280, 560, 1120]"
64,"[736, 368]",169,"[368, 736, 1472]"
65,"[736, 368]",105,"[368, 736, 1472]"
66,"[368, 184]",36,"[184, 368, 736, 1472, 2944]"
67,"[352, 176]",35,"[176, 352, 704, 1408, 2816]"
68,"[368, 184, 92, 46]",9,"[46, 92, 184, 368, 736]"
69,"[368, 184, 92, 46]",9,"[46, 92, 184, 368, 736]"
70,"[352, 176, 88, 44]",8,"[44, 88, 176, 352, 704]"
71,"[368, 184, 92, 46]",9,"[46, 92, 184, 368, 736]"
72,"[448, 224, 112, 56]",11,"[56, 112]"
73,"[640, 320, 160, 80]",16,"[80, 160]"
74,"[448, 224, 112]",22,"[112, 224]"
75,"[448, 224, 112, 56]",11,"[56, 112, 224, 448]"
76,"[400, 200, 100, 50]",10,"[50, 100, 200, 400]"
77,"[336, 168, 84, 42]",8,"[42, 84, 168, 336]"
78,"[400, 200, 100, 50]",10,"[50, 100]"
79,[448],249,"[448, 896, 1792, 3584]"
80,[400],176,"[400, 800]"
81,[400],176,"[400, 800, 1600, 3200]"
82,[336],131,"[336, 672, 1344, 2688]"
83,[288],121,"[288, 576, 1152, 2304]"
84,"[400, 200, 100, 50]",10,"[50, 100]"
85,"[400, 200, 100, 50]",10,"[50, 100]"
86,"[272, 136, 68, 34]",6,[34]
87,"[320, 160, 80, 40]",8,[40]
88,"[288, 144, 72]",14,[72]
89,"[288, 144, 72]",14,[72]
90,"[288, 144, 72]",14,[72]
91,"[512, 256, 128]",25,[128]
92,"[288, 144, 72]",14,[72]
93,"[496, 248, 124]",24,[124]
94,"[496, 248, 124, 62]",12,"[62, 124, 248, 496, 992]"
95,"[336, 168, 84, 42]",8,"[42, 84, 168, 336, 672]"
