,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.014793354515160246,0.5292336748967905,22.943572584642705,0.01369782181784699,0.582746345323595,25.046721052307834
max,10.0,0.022390968868703467,0.6889722288531672,26.68316976440512,0.02233759780959339,0.7441324593932739,30.301534605027598
mean,5.5,0.018244669132030912,0.6164089240454789,25.09834114304132,0.01675742968091683,0.6869807202660576,27.491354429276033
