Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.014051799784382271,0.7508802913345285,21.00013889394843,0.00226317918945665,0.9005139622188936,5.903231831426892
2,0.017982485570890508,0.6811944636814204,25.592533120316112,0.004526580931345528,0.8010181413592823,9.84105116972976
3,0.012249445835397305,0.7828336281008433,22.413240508892923,0.004310713079112345,0.8105073755317442,8.688584863990581
4,0.015489384555733772,0.7253938266171016,27.033917266091382,0.007172930752543221,0.6846884846002407,10.734217651822348
5,0.014933587149913009,0.7352473749126718,21.689201243525776,0.00825396140075564,0.637167962844111,12.386560542369796
6,0.018298853930149517,0.6755856737257613,24.7012458785638,0.00393136198439901,0.8271830932640267,9.123056169038925
7,0.017602255321591636,0.6879354399538276,23.29666120676566,0.010939337459089564,0.5191227699400408,13.122242869562816
8,0.020798830527171824,0.6312644158743015,27.077875999138246,0.009273971718407511,0.5923298053213762,11.682074664620552
9,0.026925905825496445,0.5226395253470033,28.994342505058434,0.005983124592487903,0.7369906183167826,10.650116548530022
10,0.018499896937528387,0.6720214487726618,25.3626275084968,0.00601534822028046,0.7355741149011674,9.53407274739213
