,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.0074049659049337845,0.6610321133240611,15.036581759959326,0.008784242827015171,0.7082763610298826,16.619258651135617
max,10.0,0.010365194476758068,0.7578390208373731,18.284789558243272,0.011188260026309838,0.7709589089753024,20.033205280810847
mean,5.5,0.00865086847733062,0.7170948782246662,17.05492016256193,0.009790451839906887,0.7447229300013568,18.12175467902503
