,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.007759339710454273,0.6640643493456155,15.891639406708368,0.018842618590226384,-0.5062279118235578,28.89911124668874
max,10.0,0.010272472666526856,0.7462501075545651,20.36409035451225,0.028435205759217534,0.001896511923625277,33.71414689908453
mean,5.5,0.009029457329275691,0.7047140721191326,17.42670638135113,0.022089252648157875,-0.1700794139389191,29.94764762593376
