Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.003538505082342005,0.8895147028844752,28.699774662083193,0.0007193453253847606,0.9357276129610419,29.35251875971985
2,0.0021740992981635608,0.9321165290633774,29.19435394011064,0.0007016858408784247,0.9373054604607705,26.1347428772302
3,0.0019046928090719992,0.9405284022413102,25.85817087016168,0.0006351691742267517,0.9432486212664529,19.751078950626862
4,0.0027467174952434436,0.9142372579684059,33.53562665638581,0.0008792180003367258,0.921443237878782,33.11162714021139
5,0.002499340029622476,0.92196130305321,31.342606797770543,0.0010883487416686382,0.9027577311071359,33.18252248322404
6,0.002244677061743825,0.9299128286312859,26.462748684667552,0.0005926760156223783,0.9470453189580204,23.374485755470918
7,0.0027724795868861556,0.9134328695944379,29.835597454449562,0.0009795388470383284,0.9124797261136467,27.114996093353078
8,0.0021258669518637702,0.9336225224101452,25.290473601379375,0.0005596153015552988,0.9499992423871705,18.240635494173993
9,0.002337269063822754,0.9270217617479113,29.85697946789673,0.0009510815715925433,0.9150223394552256,27.153667758719763
10,0.0029476255286382414,0.9079641614923571,29.177287914351847,0.0007891816529559799,0.9294878456105888,26.135197110184333
