,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.0035580881198933314,0.8951512858770945,13.302857156621819,0.0027155334252877057,0.8893180864031858,14.463872156928051
max,10.0,0.004603943841378131,0.9189692626669549,16.315663711801083,0.005530888314065386,0.9456578367018167,23.42364008395557
mean,5.5,0.003904383009388053,0.9110828558987988,14.328572624815731,0.003390418721285542,0.932152303453309,17.210345290499838
