Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.00393191101483793,0.9104559420889804,15.218125090943674,0.0037845019781944968,0.9242660677323263,19.130866510652957
2,0.0036139894557477275,0.9176961838927508,13.700106185201278,0.002966947629934789,0.9406266367036185,16.47326941738882
3,0.004134567395046849,0.9058407118416567,14.189944380060638,0.002754804843068156,0.9448719528757871,15.1836602456071
4,0.004090001807221506,0.9068556339907115,14.054679718528604,0.0030272014597349877,0.939420861282903,14.463872156928051
5,0.004603943841378131,0.8951512858770945,16.315663711801083,0.005530888314065386,0.8893180864031858,23.42364008395557
6,0.0036883109755339325,0.9160036098628054,13.302857156621819,0.0027155334252877057,0.9456578367018167,15.890058267629675
7,0.003853005485028298,0.912252910866786,13.35213980596652,0.0034773130288130527,0.9304134095014357,14.78087799343789
8,0.0037867620800980145,0.9137615165460385,14.099190359573283,0.0038323389856139913,0.9233087727696944,17.232224185380417
9,0.003783249919094801,0.9138415013542088,14.330377722950354,0.003044337432366809,0.9390779430870303,16.537475980263938
10,0.0035580881198933314,0.9189692626669549,14.722642116510052,0.0027703201157760447,0.9445614674752921,18.98750806375396
