,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.0019136175014170629,0.9351506811680709,15.041322513148694,0.002060370151359785,0.9329284957208082,9.897668656165498
max,10.0,0.00306478822527822,0.9595088527004213,22.712953831268422,0.00360798377774515,0.961698240918918,16.75276367683551
mean,5.5,0.0024478786304931986,0.9482041661275605,18.83847028629877,0.002776991735119117,0.9483764272460988,12.969486902547999
