trial_id,neurons_encoder,latent_dim,neurons_decoder
848,"[80, 160, 320, 640]",1080,"[640, 320, 160]"
849,[80],216,"[80, 40, 20]"
850,"[72, 144, 288, 576]",648,"[576, 288, 144]"
851,"[72, 144, 288, 576]",648,"[576, 288, 144]"
852,"[124, 248, 496, 992]",2600,"[992, 496, 248]"
853,"[68, 136, 272, 544]",680,"[544, 272, 136]"
854,"[212, 424, 848, 1696]",1720,"[1696, 848, 424]"
855,"[72, 144, 288, 576]",632,"[576, 288, 144]"
856,"[72, 144, 288, 576]",680,"[576, 288, 144]"
857,"[68, 136, 272, 544]",1064,"[544, 272, 136]"
858,"[60, 120]",320,"[120, 60, 30]"
859,"[60, 120, 240, 480, 960]",2440,"[960, 480, 240]"
860,"[60, 120, 240, 480, 960]",2456,"[960, 480, 240]"
861,"[96, 192, 384, 768, 1536]",1560,"[1536, 768, 384]"
862,"[212, 424, 848, 1696, 3392]",3432,"[3392, 1696, 848]"
863,"[244, 488, 976, 1952, 3904]",3944,"[3904, 1952, 976]"
864,"[184, 368, 736, 1472, 2944]",2984,"[2944, 1472, 736]"
865,"[96, 192, 384, 768]",808,"[768, 384, 192]"
866,"[92, 184, 368, 736]",776,"[736, 368, 184]"
867,"[84, 168, 336, 672]",776,"[672, 336, 168]"
868,"[84, 168, 336, 672]",744,"[672, 336, 168]"
869,"[84, 168, 336, 672]",1800,"[672, 336, 168]"
870,"[76, 152, 304, 608]",1080,"[608, 304, 152]"
871,"[76, 152, 304, 608]",1016,"[608, 304, 152]"
872,"[76, 152, 304, 608]",1016,"[608, 304, 152]"
873,"[76, 152, 304, 608]",1080,"[608, 304, 152]"
874,"[76, 152, 304, 608]",1000,"[608, 304, 152]"
875,[68],106,"[68, 34, 17]"
876,[68],90,"[68, 34, 17, 8, 8]"
877,[68],106,"[68, 34, 17, 8]"
878,"[148, 296]",432,"[296, 148, 74, 37, 18]"
879,"[152, 304]",888,"[304, 152, 76, 38]"
880,"[8, 16]",17,"[16, 8, 8, 8]"
881,"[68, 136]",304,"[136, 68, 34, 17]"
882,"[164, 328]",944,"[328, 164, 82, 41]"
883,"[64, 128, 256]",696,"[256, 128, 64]"
884,"[48, 96, 192]",552,"[192, 96]"
885,"[48, 96, 192]",456,"[192, 96, 48]"
886,"[48, 96, 192]",408,"[192, 96]"
887,"[220, 440, 880]",904,"[880, 440]"
888,"[64, 128, 256]",568,"[256, 128, 64]"
889,"[256, 512, 1024, 2048]",2088,"[2048, 1024]"
890,"[88, 176, 352, 704]",760,"[704, 352, 176]"
891,"[88, 176, 352, 704]",776,"[704, 352, 176]"
892,"[88, 176, 352, 704]",744,"[704, 352, 176]"
893,"[256, 512, 1024, 2048]",2088,"[2048, 1024, 512]"
894,"[72, 144, 288, 576]",984,"[576, 288, 144]"
895,"[132, 264, 528, 1056]",2584,"[1056, 528, 264]"
896,"[80, 160, 320, 640]",680,"[640, 320, 160]"
897,"[64, 128, 256, 512]",1048,"[512, 256, 128]"
898,"[72, 144, 288, 576]",1016,"[576, 288, 144]"
899,"[60, 120, 240, 480]",696,"[480, 240, 120]"
