Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.008366621376140708,0.7263904721857979,17.991698477438938,0.008840405595768978,0.544057924125727,21.544182005882504
2,0.009352605089537296,0.6941463289257411,17.50361922633389,0.010207342920933025,0.473558416509967,23.012820796697383
3,0.008664198534071132,0.7166589518971156,17.982280954508095,0.008380738264947965,0.5677651708980271,20.157581668762713
4,0.008909781855174069,0.7086277606306342,15.81144730346157,0.010079529019110063,0.48015039185447417,22.337991144729894
5,0.009692997713478688,0.6830146353876978,17.50256323093094,0.010274217083782781,0.4701093955004937,25.68167491580381
6,0.010113872424494475,0.6692509755096064,17.98331506663217,0.008162721410512956,0.5790093447212566,21.631192588807462
7,0.00871907816125873,0.7148642502838409,16.19614829212978,0.00976939000366552,0.4961457469294793,22.69154648096783
8,0.009178037005064083,0.6998551436332352,18.20214563559554,0.0060853143484588855,0.6861511809241259,19.032603826100672
9,0.009047162758842597,0.7041350601134784,17.5652381044509,0.009335013901234345,0.5185486038693727,24.351614468371302
10,0.009594298261752673,0.6862423552961529,18.020463292275764,0.010856544186840199,0.44007599654276697,22.80812339940337
