,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.0033202991105155343,0.8917268725591815,12.977204339278039,0.008490529495490683,0.6781851564631269,11.144847899251124
max,10.0,0.004754311032213281,0.9243845919422048,15.003181139624555,0.01204139352881696,0.7730845342279092,13.010906195563784
mean,5.5,0.003977450559586006,0.9094188393629077,14.041128570042906,0.010642904930303666,0.715560763235018,11.918765729024475
