,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.007837273344081698,0.6868460286275353,15.942915671439861,0.007642809089288184,0.715025426487937,21.381038356235884
max,10.0,0.00957583872111131,0.7437014820414694,19.296565980166218,0.009642866260183288,0.7741328976377797,27.171888687872848
mean,5.5,0.008468990824188286,0.7230427341821668,17.298488700954966,0.008729549785002377,0.7420165685377774,22.917306951274274
