Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.00868151307478223,0.716092722938579,17.3410338431422,0.00783554373076186,0.7684370318264129,22.26263218791737
2,0.008568755226502918,0.7197801877153439,15.942915671439861,0.008618666671020646,0.7452934850959909,23.181349504085823
3,0.00957583872111131,0.6868460286275353,17.583117765578997,0.009642866260183288,0.715025426487937,21.42838692853293
4,0.007837273344081698,0.7437014820414694,16.285525094373803,0.007642809089288184,0.7741328976377797,21.51693669036729
5,0.008802558271604737,0.7121342410546934,19.296565980166218,0.008723888678957596,0.7421838705864825,23.155788906526496
6,0.007907887428444718,0.7413922241689073,16.033696849668537,0.008859227700476213,0.7381842112636046,23.50964486110642
7,0.007943833982254218,0.74021668159656,17.247757189168528,0.009032351967723149,0.7330678887001569,21.381038356235884
8,0.008278807695771318,0.7292622000364226,18.82784395320094,0.009602672992070481,0.7162132537510608,27.171888687872848
9,0.007951149362335572,0.7399774502987808,16.906385145977897,0.00844526456836478,0.7504180184989371,23.181882537462883
10,0.009142291134994145,0.7010241233433765,17.520045516832656,0.008892206191177593,0.7372096015294114,22.383520852634778
