Ni,Ti,Hf,Zr,Cu,Pd,Co,Nb,Aging_temp, Aging_time,Applied Stress - (MPa) ,AM,BM,Tm,a,X,Smix,Hmix,OMEGA,Delta,VEC,CV,Ionization energy,Thermal conductivity,Electrical conductivity,Heat of fusion,Heat of vaporization,Boiling point,Density,Vicker Hardness,Homogenization_time_0.0,Homogenization_time_0.33333,Homogenization_time_0.66,Homogenization_time_1.0,Homogenization_time_2.0,Homogenization_time_3.0,Homogenization_time_4.0,Homogenization_time_24.0,Homogenization_time_48.0,Homogenization_time_72.0,Homogenization_time_100.0,Homogenization_time_168.0,Homogenization_temp_20,Homogenization_temp_470,Homogenization_temp_500,Homogenization_temp_600,Homogenization_temp_700,Homogenization_temp_800,Homogenization_temp_850,Homogenization_temp_900,Homogenization_temp_950,Homogenization_temp_1000,Homogenization_temp_1050,Ms
0.7623326053860212,-0.6868595786999672,1.0122699342676265,-0.42462724436552207,-0.015928528499213834,-0.7888527484196179,-0.19412816380576145,-0.15798577447588363,1.854079474829824,-0.09461526508495971,0.09369802281642321,0.7442714444652647,-0.22241690685823043,0.6116948407079205,-0.320598270630415,-0.6830342138130289,-0.14826718667546823,0.7365041370482055,0.3525460000255701,0.7140785447746132,0.29216793327491475,-0.654656152054131,-0.48278658846680333,0.1472846663447787,0.1591184680439914,0.7403982098236441,0.6314750479332358,0.5849614519673356,0.8329430464978571,0.8959075101334608,-0.5514024214713452,-0.056735210585417535,-0.04629927345435194,-0.34992710611188266,-0.521640530957301,-0.14010433874829137,-0.380040582771424,-0.1757014607440914,-0.09858611698511623,1.8135575054814426,-0.07332355751067664,-0.12329180273263937,-0.5514024214713452,-0.04629927345435194,-0.06554735253444624,-0.07332355751067662,-0.08036515158204562,-0.09858611698511624,-0.08036515158204562,-0.380040582771424,-0.5530514639594669,-0.2995723447576391,1.565306520092796,-0.7817980511606262
0.7936633508276726,-0.7264215706805786,1.0122699342676265,-0.42462724436552207,-0.8246662188057965,-0.3214851751381308,-0.19412816380576145,-0.15798577447588363,0.1442813596647333,-0.09461526508495971,0.09369802281642321,1.0150155885620098,0.27706494679456206,1.0486362983119348,-0.0665214705002645,-0.37953183961645615,-0.1597652915307634,-0.2323108895594745,-0.25081174760185,0.6239011145864384,0.15004213029901486,-0.9064946377345264,-0.15096902449044408,-0.7070406117372617,-0.6942838525166544,0.9807203912230071,0.8210503536386122,0.7303678331533339,1.1388672320072102,0.9335175103646032,1.8135575054814428,-0.056735210585417535,-0.04629927345435194,-0.34992710611188266,-0.521640530957301,-0.14010433874829137,-0.380040582771424,-0.1757014607440914,-0.09858611698511623,-0.5514024214713452,-0.07332355751067664,-0.12329180273263937,1.8135575054814428,-0.04629927345435194,-0.06554735253444624,-0.07332355751067662,-0.08036515158204562,-0.09858611698511624,-0.08036515158204562,-0.380040582771424,-0.5530514639594669,-0.2995723447576391,-0.6388525104595598,-0.7706992058433374
0.7623326053860212,0.3021902208153191,-0.1896347669668885,-0.42462724436552207,-0.8246662188057965,-0.3214851751381308,-0.19412816380576145,-0.15798577447588363,-1.1551652078607355,-0.1255103338403747,0.010799034045269067,-0.6074165322072594,0.6614212189339141,-0.024419957684359662,-0.9171874422067545,0.035205628035652976,-0.7150296790234744,0.011580044963859747,-0.4594447625035848,0.06356941654923431,0.01884908139818307,0.48425820115134527,-0.17992217467863586,-0.723363653509674,-0.739012925890465,0.049817228790989834,-0.18908962786390487,-0.28924798110898126,-0.47252475567569624,0.040716795831213654,-0.5514024214713452,-0.056735210585417535,-0.04629927345435194,-0.34992710611188266,-0.521640530957301,-0.14010433874829137,-0.380040582771424,-0.1757014607440914,-0.09858611698511623,1.8135575054814426,-0.07332355751067664,-0.12329180273263937,-0.5514024214713452,-0.04629927345435194,-0.06554735253444624,-0.07332355751067662,-0.08036515158204562,-0.09858611698511624,-0.08036515158204562,2.631297933256385,-0.5530514639594669,-0.2995723447576391,-0.6388525104595598,-1.1036645653619985
-2.1592594070479243,0.8263866145584204,-1.3915394682014035,0.562436388603007,-0.8246662188057965,2.950087837832279,1.1832733035093765,-0.15798577447588363,-1.1551652078607355,-0.1255103338403747,0.09369802281642321,0.10841680063989875,1.3077561765644772,-0.2309593761356257,1.6909600420022306,2.121600286575074,-0.3805964017841723,-3.3563487999360446,-1.568896445316594,-1.7350634462181411,-0.1888732460281303,-0.23142446960763532,2.1483157056930673,-1.2649425505440262,-1.2571246924704411,-0.9936506335493527,-0.7843222705679032,-0.732802490237206,0.062394262714924466,-1.512810701491447,-0.5514024214713452,-0.056735210585417535,-0.04629927345435194,-0.34992710611188266,-0.521640530957301,7.137537701787954,-0.380040582771424,-0.1757014607440914,-0.09858611698511623,-0.5514024214713452,-0.07332355751067664,-0.12329180273263937,-0.5514024214713452,-0.04629927345435194,-0.06554735253444624,-0.07332355751067662,-0.08036515158204562,-0.09858611698511624,-0.08036515158204562,-0.380040582771424,-0.5530514639594669,3.3380918415851215,-0.6388525104595598,-0.7596003605260487
-0.3969049759550616,0.7769341245826561,-0.1896347669668885,-0.42462724436552207,-0.8246662188057965,-0.7888527484196179,-0.19412816380576145,9.132372661684569,-1.1551652078607355,-0.1255103338403747,1.0884858880702728,-0.331843693082753,-1.9216523599837385,2.2427507626022294,1.2979130583754703,-1.415270524374661,0.15921295924273154,1.6843294211741056,1.6395161039217618,-0.49125034240670756,-5.655250283562784,-1.2272710813683312,-2.20345536535941,-1.25009168184286,-1.2526872843976424,2.089793446761451,2.1858731998553815,2.1993845055987857,-1.219761614419819,1.5015066764470124,-0.5514024214713452,-0.056735210585417535,-0.04629927345435194,-0.34992710611188266,1.9170289512680814,-0.14010433874829137,-0.380040582771424,-0.1757014607440914,-0.09858611698511623,-0.5514024214713452,-0.07332355751067664,-0.12329180273263937,-0.5514024214713452,-0.04629927345435194,-0.06554735253444624,-0.07332355751067662,-0.08036515158204562,-0.09858611698511624,-0.08036515158204562,-0.380040582771424,1.8081499917578916,-0.2995723447576391,-0.6388525104595598,
-0.4360684077571252,-2.1407627839874377,0.41131758365036897,3.5236272875085946,2.410284542420534,-0.7888527484196179,-0.19412816380576145,-0.15798577447588363,-1.1551652078607355,-0.1255103338403747,0.09369802281642321,1.0953248150975592,-2.8836761661344155,-0.2704122423620617,1.6909600420022306,-1.283593220035736,2.3934063762282465,1.2752668974427763,2.1880784075130526,1.3359990122970322,1.013729702229492,-0.7981234679049284,-0.7592219678138096,2.520866726354985,2.521772022324931,0.06293826743060912,1.0885544379484782,1.4240771168561543,0.7563723388703698,-0.16220708683399968,1.8135575054814428,-0.056735210585417535,-0.04629927345435194,-0.34992710611188266,-0.521640530957301,-0.14010433874829137,-0.380040582771424,-0.1757014607440914,-0.09858611698511623,-0.5514024214713452,-0.07332355751067664,-0.12329180273263937,1.8135575054814428,-0.04629927345435194,-0.06554735253444624,-0.07332355751067662,-0.08036515158204562,-0.09858611698511624,-0.08036515158204562,-0.380040582771424,-0.5530514639594669,-0.2995723447576391,-0.6388525104595598,-0.004878878950417071
-0.2663602030204268,0.9417757581648868,0.010682683639498869,-0.42462724436552207,-0.8246662188057965,-0.7888527484196179,-0.19412816380576145,6.035586516297752,-1.1551652078607355,-0.1255103338403747,0.42529397790103973,-0.3187813543921109,-1.7327980671549725,1.839094855211064,1.3330065390564425,-1.4306175234035678,-0.0711120237322485,1.4410078216990765,1.1652128252054599,-0.30962190672491025,-5.381931431686052,-1.1521170190656604,-2.037031414196598,-1.2562042131360835,-1.2544622476267617,1.680048726744869,1.6777861817697506,1.6797961110406492,-1.189874530438983,1.3880942874287974,-0.5514024214713452,-0.056735210585417535,-0.04629927345435194,-0.34992710611188266,1.9170289512680814,-0.14010433874829137,-0.380040582771424,-0.1757014607440914,-0.09858611698511623,-0.5514024214713452,-0.07332355751067664,-0.12329180273263937,-0.5514024214713452,-0.04629927345435194,-0.06554735253444624,-0.07332355751067662,-0.08036515158204562,-0.09858611698511624,-0.08036515158204562,-0.380040582771424,1.8081499917578916,-0.2995723447576391,-0.6388525104595598,
0.7623326053860212,-0.6868595786999672,1.0122699342676265,-0.42462724436552207,-0.8246662188057965,-0.3214851751381308,-0.19412816380576145,-0.15798577447588363,-1.1551652078607355,-0.1255103338403747,-1.232685797522043,1.009654690998053,0.23083341406081742,1.0650653511100354,-0.004756944501774708,-0.4067881207943063,-0.14826718667546823,-0.23343567480708363,-0.2448062419588971,0.6124277591818054,0.01884908139818307,-0.9305511751441499,-0.18286976021428897,-0.7238802054644972,-0.7106135142245533,0.9890073629953993,0.8303998178234517,0.7420918789792618,1.1073064719546628,0.948782204834944,-0.5514024214713452,-0.056735210585417535,-0.04629927345435194,-0.34992710611188266,-0.521640530957301,-0.14010433874829137,-0.380040582771424,-0.1757014607440914,-0.09858611698511623,1.8135575054814426,-0.07332355751067664,-0.12329180273263937,-0.5514024214713452,-0.04629927345435194,-0.06554735253444624,-0.07332355751067662,-0.08036515158204562,-0.09858611698511624,-0.08036515158204562,2.631297933256385,-0.5530514639594669,-0.2995723447576391,-0.6388525104595598,1.6821456092774654
-2.00260567983967,1.3209115143160635,-1.3915394682014035,-0.42462724436552207,-0.015928528499213834,2.482720264550792,-0.19412816380576145,-0.15798577447588363,0.8282006057307695,-0.1152119775885697,0.09369802281642321,-0.4259338580055701,1.238635502624321,-0.8800515836043461,0.8487165056591794,2.049776302390205,-0.7910431935388345,-2.2928018602519167,-1.4579152408064833,-2.027754987399747,0.19377314659929212,0.3899108213555722,1.8964052205311923,-0.41211527313097274,-0.40691730572221063,-1.3734701731173107,-1.3656799105720592,-1.3317789758492482,-0.39218827554193986,-1.6208589906640423,-0.5514024214713452,-0.056735210585417535,-0.04629927345435194,-0.34992710611188266,1.9170289512680814,-0.14010433874829137,-0.380040582771424,-0.1757014607440914,-0.09858611698511623,-0.5514024214713452,-0.07332355751067664,-0.12329180273263937,-0.5514024214713452,-0.04629927345435194,-0.06554735253444624,-0.07332355751067662,-0.08036515158204562,-0.09858611698511624,-0.08036515158204562,-0.380040582771424,1.8081499917578916,-0.2995723447576391,-0.6388525104595598,
-1.741542243447114,-1.6462378842297944,1.0122699342676265,3.5236272875085946,1.331913706165737,0.4574296224927956,-0.19412816380576145,-0.15798577447588363,-1.1551652078607355,-0.1255103338403747,0.09369802281642321,2.517484685855964,-3.5299068761911663,1.4177351007958756,4.672993469386158,-1.4619874219853688,3.703619319211392,-0.7696519776403287,1.1427869980107237,0.45098916152374635,-2.6310865150874916,-2.4621547981053404,-0.7024875979705416,0.8336195520941974,0.8733246222506297,1.0249313856287172,2.103724232257669,2.468236703817735,1.495899047391656,0.6082512395391908,-0.5514024214713452,-0.056735210585417535,-0.04629927345435194,-0.34992710611188266,-0.521640530957301,-0.14010433874829137,-0.380040582771424,-0.1757014607440914,-0.09858611698511623,-0.5514024214713452,13.638181696985855,-0.12329180273263937,-0.5514024214713452,-0.04629927345435194,-0.06554735253444624,-0.07332355751067662,-0.08036515158204562,-0.09858611698511624,-0.08036515158204562,2.631297933256385,-0.5530514639594669,-0.2995723447576391,-0.6388525104595598,0.19490033676077956
