Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.012193017321399836,0.7653049951794969,36.09216345738709,0.00637993608541356,0.8075873962501257,22.296625114372716
2,0.013123903408593417,0.7473870090926737,35.352434508686834,0.00853171525404248,0.7426918507481535,24.066804024589747
3,0.013907232863760565,0.7323092391354513,36.01838625570603,0.004887722839813586,0.8525910815679748,21.698405138015808
4,0.05588267914774059,-0.07564725828306074,51.31703480956858,0.05411107748981786,-0.6319369304233653,58.607730127849564
5,0.01456500622243274,0.7196482121299848,38.01040434117956,0.00690571458918515,0.791730433178395,22.172803927519226
6,0.011948143709398944,0.7700183989280587,36.31505239668516,0.00872024743396608,0.73700590544336,28.42739971973848
7,0.011057899321491933,0.7871541008961482,32.73022660983056,0.007176774914205761,0.783555520105246,22.941317006560627
8,0.013653750262365932,0.7371883514001254,38.312299961852645,0.006588517767259172,0.8012967776669396,23.982360206029433
9,0.011745488054072595,0.7739191782634773,33.635630414168766,0.005277222505596799,0.8408441543496286,18.915434317559864
10,0.05541567073923011,-0.06665813460698611,51.77178013838568,0.05792072094591486,-0.746832033906017,59.73979934336426
