Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.05244189740251341,0.003446702283573466,40.462702485931345,0.07598952361009344,0.005762878185358478,64.7160006275203
2,0.0018127782135624018,0.9655517783254821,19.085374829372856,0.002023770272637244,0.9735212508844624,42.464707877997974
3,0.00958498835245253,0.8178564807086423,26.216045007268324,0.013562072417169132,0.8225555944385872,51.628333610851385
4,0.04910781767310038,0.066804214382989,39.020477130362934,0.07461236587413907,0.023781432304813,64.49779860501556
5,0.004078902429605719,0.9224886232454986,20.051122890604827,0.012914557444016242,0.8310275967970004,46.21984011621278
6,0.002678398749016516,0.9491023925880295,19.41573418730146,0.0020440159654339916,0.9732563588522573,37.79279753322176
7,0.003023471840814811,0.9425449691419375,21.37069739076373,0.0031553457262333234,0.9587158636593472,42.26141847546914
8,0.00186353286155116,0.9645872878258457,18.28876598698906,0.0013688242691461403,0.9820904798849782,36.370598479900536
9,0.0015450671926002706,0.9706390904554597,18.1609510623534,0.0008056207724827317,0.9894593617639034,37.31323984662742
10,0.002689908643712039,0.9488836700763867,18.481522270239132,0.0028841919511074735,0.96226360466551,41.54819905124975
