loss,val_loss
0.2679586708545685,0.23196931183338165
0.2088802456855774,0.23184983432292938
0.230194091796875,0.2316122204065323
0.20054438710212708,0.23141781985759735
0.21819181740283966,0.2313331812620163
0.20163841545581818,0.23111598193645477
0.2144167274236679,0.23093682527542114
0.21142509579658508,0.2306857854127884
0.19826941192150116,0.23048241436481476
0.20455434918403625,0.2302256077528
0.20830097794532776,0.22997026145458221
0.18736982345581055,0.22959645092487335
0.18968607485294342,0.22908885776996613
0.18619298934936523,0.22854995727539062
0.19950656592845917,0.2280803918838501
0.18430361151695251,0.22757203876972198
0.18737569451332092,0.22723256051540375
0.18127955496311188,0.22684083878993988
0.19452033936977386,0.22644095122814178
0.1930762380361557,0.22612638771533966
0.19413352012634277,0.22573697566986084
0.18074163794517517,0.22545278072357178
0.18877393007278442,0.22501534223556519
0.18683624267578125,0.22460277378559113
0.18516525626182556,0.224040225148201
0.18882355093955994,0.22358578443527222
0.17758402228355408,0.22317315638065338
0.18650215864181519,0.22283031046390533
0.17582696676254272,0.22239284217357635
0.17439743876457214,0.2219608575105667
0.18732088804244995,0.22160345315933228
0.17744027078151703,0.2213016301393509
0.17231625318527222,0.2210450917482376
0.176579087972641,0.22077862918376923
0.17614541947841644,0.22056126594543457
0.1744655817747116,0.22028589248657227
0.17945322394371033,0.22003750503063202
0.17454062402248383,0.21985091269016266
0.1716998666524887,0.2196616530418396
0.18237948417663574,0.2194594293832779
0.17918287217617035,0.21932613849639893
0.16862207651138306,0.21902482211589813
0.17935745418071747,0.21874137222766876
0.16699887812137604,0.21855522692203522
0.16939882934093475,0.2183719426393509
0.17315080761909485,0.21817193925380707
0.17350035905838013,0.21793605387210846
0.174857959151268,0.21774709224700928
0.1763938069343567,0.21760530769824982
0.17686261236667633,0.2174169272184372
0.16606992483139038,0.21716295182704926
0.16256003081798553,0.21704156696796417
0.1674589067697525,0.216918483376503
0.1788465529680252,0.21676982939243317
0.16124266386032104,0.21652887761592865
0.174459308385849,0.21636803448200226
0.17764165997505188,0.2160913199186325
0.17563964426517487,0.21599550545215607
0.17904190719127655,0.2158939242362976
0.17942513525485992,0.21569208800792694
0.16380003094673157,0.21542663872241974
0.16708225011825562,0.21516095101833344
0.16021370887756348,0.214909628033638
0.17455604672431946,0.21473129093647003
0.16670821607112885,0.21458692848682404
0.16515998542308807,0.21443592011928558
0.16919636726379395,0.21439756453037262
0.1614421159029007,0.21418066322803497
0.16888996958732605,0.21387672424316406
0.16632787883281708,0.21378344297409058
0.16255603730678558,0.21361565589904785
0.16107246279716492,0.21344321966171265
0.16347482800483704,0.2134239673614502
0.16714778542518616,0.21344806253910065
0.1632458120584488,0.21340088546276093
0.1615564376115799,0.2134575992822647
0.16262279450893402,0.2135053128004074
0.1578526794910431,0.21354354918003082
0.16411684453487396,0.21339565515518188
0.1697254478931427,0.21333396434783936
0.16555427014827728,0.21333594620227814
0.16090267896652222,0.2133103460073471
0.1583421677350998,0.21329529583454132
0.16831770539283752,0.21316175162792206
0.16334301233291626,0.21307046711444855
0.16315357387065887,0.2129025012254715
0.15768486261367798,0.21284927427768707
0.16068881750106812,0.21262283623218536
0.16404610872268677,0.21254728734493256
0.16084329783916473,0.21242327988147736
0.15009060502052307,0.21225614845752716
0.15379022061824799,0.21219943463802338
0.1644219011068344,0.21214652061462402
0.15714021027088165,0.21213532984256744
0.1613094061613083,0.21208326518535614
0.15638713538646698,0.21212531626224518
0.15385574102401733,0.2121654599905014
0.16141493618488312,0.21216551959514618
0.15187188982963562,0.2122727632522583
0.1523650735616684,0.21218949556350708
0.15562869608402252,0.21217578649520874
0.16065829992294312,0.21228505671024323
0.15624411404132843,0.21224616467952728
0.16436249017715454,0.21200935542583466
0.15669864416122437,0.21194057166576385
0.15975302457809448,0.21199297904968262
0.15875466167926788,0.21196167171001434
0.15117375552654266,0.21193242073059082
0.1541328728199005,0.21183395385742188
0.16502819955348969,0.21180063486099243
0.15390029549598694,0.21176593005657196
0.1678735762834549,0.2116798758506775
0.15328004956245422,0.21167565882205963
0.15132403373718262,0.2116510421037674
0.15032516419887543,0.21160204708576202
0.15196143090724945,0.21152488887310028
0.16100938618183136,0.2114930897951126
0.15697568655014038,0.21149832010269165
0.15581114590168,0.21148453652858734
0.1505936086177826,0.21161364018917084
0.15520744025707245,0.2115953415632248
0.15031538903713226,0.21155424416065216
0.14977192878723145,0.21168196201324463
0.1594127118587494,0.21154773235321045
0.15180128812789917,0.2114861011505127
0.15672285854816437,0.21137158572673798
0.1520826816558838,0.21121017634868622
0.1578320860862732,0.21101880073547363
0.1513022780418396,0.21082176268100739
0.15253795683383942,0.21062524616718292
0.1514715850353241,0.21048504114151
0.15228217840194702,0.2101755142211914
0.15225103497505188,0.2099483758211136
0.14965583384037018,0.20985721051692963
0.1489904373884201,0.2097107619047165
0.14992667734622955,0.2094249576330185
0.15475811064243317,0.20930498838424683
0.15004771947860718,0.2090824693441391
0.15057094395160675,0.2088710218667984
0.16009743511676788,0.2085583209991455
0.1507292240858078,0.20830267667770386
0.14831021428108215,0.20800946652889252
0.1467883139848709,0.2076158970594406
0.14676985144615173,0.20734576880931854
0.1521206647157669,0.2071557492017746
0.1575879156589508,0.20689637959003448
0.15090793371200562,0.20664219558238983
0.15422219038009644,0.20634762942790985
0.15208660066127777,0.2060188502073288
0.14747042953968048,0.20576925575733185
0.15084218978881836,0.2054164558649063
0.14797095954418182,0.2050241082906723
0.14999546110630035,0.2046615481376648
0.14660702645778656,0.20433278381824493
0.14332281053066254,0.2040342092514038
0.15343600511550903,0.20392386615276337
0.14468127489089966,0.20360781252384186
0.1495644748210907,0.20339496433734894
0.15098489820957184,0.20329983532428741
0.14232489466667175,0.20309250056743622
0.1453261524438858,0.20293571054935455
0.14535708725452423,0.20294968783855438
0.14583571255207062,0.20281986892223358
0.1467948853969574,0.20275557041168213
0.14735276997089386,0.20273788273334503
0.1460135281085968,0.20270709693431854
0.14808347821235657,0.20242667198181152
0.14790627360343933,0.20237113535404205
0.1492004543542862,0.20222429931163788
0.1447935849428177,0.20208923518657684
0.14698180556297302,0.20199541747570038
0.14484010636806488,0.20184068381786346
0.1436886191368103,0.2016323208808899
0.14309658110141754,0.20150204002857208
0.14805097877979279,0.20129527151584625
0.1452578604221344,0.20096047222614288
0.13912633061408997,0.2006879597902298
0.1460079401731491,0.20044869184494019
0.14104734361171722,0.20022249221801758
0.14930371940135956,0.19964681565761566
0.1428038775920868,0.19914712011814117
0.14432264864444733,0.19878189265727997
0.1481403410434723,0.1981060951948166
0.1453569531440735,0.19751279056072235
0.15282706916332245,0.1966416984796524
0.1390170454978943,0.19595444202423096
0.14402486383914948,0.19516070187091827
0.1380298137664795,0.19438274204730988
0.14150573313236237,0.19349998235702515
0.1428084522485733,0.1926776021718979
0.1414272040128708,0.1919020563364029
0.14881263673305511,0.19126181304454803
0.14719624817371368,0.1904878169298172
0.14379137754440308,0.18972845375537872
0.147354856133461,0.1892811805009842
0.1395508497953415,0.18894630670547485
0.141401007771492,0.18854112923145294
0.14028771221637726,0.1883259266614914
0.13755246996879578,0.18796293437480927
0.13951972126960754,0.18738633394241333
0.13573770225048065,0.18690310418605804
0.13989347219467163,0.18648289144039154
0.14230285584926605,0.18614299595355988
0.14133451879024506,0.18579387664794922
0.14237533509731293,0.18557865917682648
0.1439690887928009,0.18530984222888947
0.1499718874692917,0.18510021269321442
0.14300335943698883,0.18487505614757538
0.1394907832145691,0.1848427802324295
0.14088399708271027,0.18501915037631989
0.13332316279411316,0.18499481678009033
0.13368098437786102,0.18493624031543732
0.1397630125284195,0.18471534550189972
0.13536404073238373,0.18444104492664337
0.13696494698524475,0.18418999016284943
0.13759160041809082,0.18389225006103516
0.13581274449825287,0.18386560678482056
0.13663794100284576,0.1835743933916092
0.13688316941261292,0.18346206843852997
0.13945487141609192,0.1832028180360794
0.14086073637008667,0.18307368457317352
0.1385767161846161,0.18267257511615753
0.13654790818691254,0.18232248723506927
0.13719084858894348,0.1819276064634323
0.13891297578811646,0.18143509328365326
0.1332351565361023,0.1808987855911255
0.14263279736042023,0.18058544397354126
0.13508395850658417,0.1800127625465393
0.1391144096851349,0.17948071658611298
0.13472038507461548,0.17903311550617218
0.13539348542690277,0.17831189930438995
0.13400064408779144,0.17753200232982635
0.14156992733478546,0.17695951461791992
0.1326000988483429,0.17629878222942352
0.13768945634365082,0.17585985362529755
0.13688014447689056,0.17538781464099884
0.13290120661258698,0.17490063607692719
0.13767647743225098,0.17455099523067474
0.13689440488815308,0.17422662675380707
0.13359317183494568,0.17391584813594818
0.13573099672794342,0.17343230545520782
0.14184583723545074,0.17264537513256073
0.13445411622524261,0.1717846542596817
0.13290376961231232,0.1711108237504959
0.13222749531269073,0.1703704595565796
0.13295972347259521,0.16978931427001953
0.1402323842048645,0.16933993995189667
0.13274984061717987,0.16901220381259918
0.1306794136762619,0.16874945163726807
0.1312299221754074,0.16851724684238434
0.1300285905599594,0.16838501393795013
0.13415652513504028,0.16854572296142578
0.1327495276927948,0.16849787533283234
0.138703390955925,0.16868901252746582
0.1358025074005127,0.16895657777786255
0.13510975241661072,0.16923604905605316
0.133071169257164,0.1696287840604782
0.13586820662021637,0.1700422316789627
0.13985782861709595,0.17032206058502197
0.13313615322113037,0.17043143510818481
0.1340564340353012,0.1704334169626236
0.1358005553483963,0.17054100334644318
0.13070057332515717,0.17064432799816132
0.12891075015068054,0.1709401160478592
0.13281670212745667,0.1710202842950821
0.13440074026584625,0.1710137575864792
0.1313108652830124,0.17106759548187256
0.13636554777622223,0.17102892696857452
0.13556915521621704,0.17094512283802032
0.13143648207187653,0.17063434422016144
0.1315734088420868,0.16986773908138275
0.13496309518814087,0.16926057636737823
0.13083048164844513,0.16865937411785126
0.1395629346370697,0.16767124831676483
0.13055109977722168,0.16674381494522095
0.12944884598255157,0.16587957739830017
0.12830427289009094,0.16508722305297852
0.13684625923633575,0.16428156197071075
0.12909343838691711,0.1635688692331314
0.12800443172454834,0.16279572248458862
0.1319671869277954,0.16203927993774414
0.12834115326404572,0.16131068766117096
0.1258855015039444,0.1608174443244934
0.12940652668476105,0.1600898653268814
0.1270158290863037,0.15947681665420532
0.13126809895038605,0.1591932773590088
0.13138152658939362,0.1590697169303894
0.1298528015613556,0.15898805856704712
0.12597182393074036,0.15893089771270752
0.1281498670578003,0.15878905355930328
0.1258845329284668,0.15869367122650146
0.12479536980390549,0.1586960107088089
0.12613530457019806,0.15873490273952484
0.12631714344024658,0.15864808857440948
0.13176608085632324,0.1585666984319687
0.12545545399188995,0.1581827849149704
0.125747948884964,0.15807059407234192
0.12431744486093521,0.15793892741203308
0.12998569011688232,0.15792714059352875
0.12596353888511658,0.15780870616436005
0.1318145990371704,0.15772445499897003
0.12612663209438324,0.15771320462226868
0.13064676523208618,0.1575557142496109
0.1290147602558136,0.15745232999324799
0.1268121302127838,0.15728704631328583
0.1293104588985443,0.15670855343341827
0.12739592790603638,0.15619753301143646
0.12767896056175232,0.15569183230400085
0.12396180629730225,0.15503260493278503
0.12412821501493454,0.15429991483688354
0.12726075947284698,0.15369467437267303
0.12999887764453888,0.1529800444841385
0.1279609501361847,0.15226216614246368
0.12429804354906082,0.15185263752937317
0.12637080252170563,0.15152773261070251
0.12161644548177719,0.15121491253376007
0.1239885613322258,0.15094268321990967
0.12393100559711456,0.1506468504667282
0.1249760091304779,0.1503080576658249
0.12374556064605713,0.15012876689434052
0.12776874005794525,0.1499723643064499
0.1270134001970291,0.14988642930984497
0.12330371886491776,0.14970345795154572
0.12630553543567657,0.14949458837509155
0.12210877984762192,0.14916613698005676
