Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.04452634366743745,0.1429430331959155,50.78699599779601,0.04695612255546795,-0.14475422934323823,45.28374534110135
2,0.05634734645556778,-0.08459131972214595,52.14269398862421,0.047403317353934285,-0.15565649531036319,43.194075331817416
3,0.049950218713711705,0.03854259263416948,50.650864524722635,0.048023854581794465,-0.17078471666677375,42.398673894877426
4,0.047586876788324746,0.084032935996325,50.253433054356556,0.05160269121235197,-0.2580340069828486,43.86273318786586
5,0.04766089577887325,0.08260819535291586,50.07674688394356,0.04933597281594358,-0.20277315217198955,44.55329560999973
6,0.04289931744095168,0.17426054206207386,48.621198559877854,0.05508311117698432,-0.34288397451790376,48.01025415171837
7,0.048199389693096985,0.07224309634065262,51.18244611727471,0.04407185826204173,-0.07443807952607484,41.48013910839138
8,0.04326356055213162,0.1672494769187336,48.44286444098191,0.05389398869932318,-0.3138940811573161,46.32599795313907
9,0.04995617925065678,0.03842786235780038,52.1024498848403,0.04504263822386876,-0.0981049499272757,41.8630579790545
10,0.0463530130407364,0.10778273069889222,49.81646152312002,0.049815794100082814,-0.21447082681917595,45.20074615063286
