trial_id,neurons_encoder,latent_dim,neurons_decoder
51,"[76, 152, 304, 608, 1216]",1721,"[1216, 608, 304, 152]"
52,"[40, 80, 160, 320, 640]",824,"[640, 320]"
53,"[32, 64, 128, 256]",404,"[256, 128]"
54,"[148, 296, 592, 1184]",1665,"[1184, 592]"
55,"[148, 296, 592, 1184, 2368]",3853,"[2368, 1184, 592, 296]"
56,"[148, 296, 592, 1184, 2368]",3889,"[2368, 1184, 592, 296]"
57,"[124, 248, 496, 992, 1984]",2671,"[1984, 992, 496, 248]"
58,"[104, 208, 416, 832, 1664]",2600,"[1664, 832, 416, 208]"
59,"[4, 8, 16, 32, 64]",73,"[64, 32]"
60,"[48, 96, 192, 384, 768]",945,"[768, 384]"
61,"[20, 40, 80, 160, 320]",452,"[320, 160]"
62,"[20, 40, 80, 160]",211,"[160, 80]"
63,"[24, 48]",54,"[48, 24]"
64,"[44, 88, 176, 352]",518,"[352, 176, 88]"
65,"[88, 176, 352, 704, 1408]",1857,"[1408, 704, 352, 176]"
66,"[104, 208, 416, 832, 1664]",1984,"[1664, 832, 416, 208]"
67,"[108, 216, 432, 864, 1728]",2004,"[1728, 864, 432, 216]"
68,"[108, 216, 432, 864, 1728]",2004,"[1728, 864, 432, 216]"
69,"[40, 80, 160, 320]",536,"[320, 160, 80]"
70,"[52, 104, 208, 416]",692,"[416, 208, 104]"
71,"[40, 80, 160, 320]",532,"[320, 160, 80]"
72,"[40, 80, 160, 320]",505,"[320, 160, 80]"
73,"[88, 176, 352, 704]",846,"[704, 352, 176]"
74,"[40, 80, 160, 320]",523,"[320, 160, 80]"
75,"[56, 112, 224, 448]",727,"[448, 224, 112]"
76,"[88, 176, 352, 704]",843,"[704, 352, 176]"
77,"[64, 128, 256, 512]",852,"[512, 256, 128]"
78,"[64, 128, 256, 512]",792,"[512, 256, 128]"
79,"[12, 24, 48, 96]",154,"[96, 48, 24]"
80,"[12, 24, 48, 96]",157,"[96, 48, 24]"
81,"[172, 344, 688, 1376]",2099,"[1376, 688, 344]"
82,"[168, 336, 672, 1344]",2141,"[1344, 672, 336]"
83,"[32, 64, 128, 256]",397,"[256, 128, 64]"
84,"[12, 24, 48, 96]",153,"[96, 48, 24]"
85,"[176, 352, 704, 1408]",1537,"[1408, 704, 352]"
86,"[172, 344, 688, 1376]",1503,"[1376, 688, 344]"
87,"[172, 344, 688, 1376]",2168,"[1376, 688, 344]"
88,"[180, 360, 720, 1440]",2151,"[1440, 720, 360]"
89,"[176, 352, 704, 1408]",2145,"[1408, 704, 352]"
90,"[168, 336, 672]",1045,"[672, 336, 168]"
91,"[192, 384, 768]",999,"[768, 384, 192]"
92,"[184, 368, 736]",1028,"[736, 368, 184]"
93,"[184, 368, 736, 1472]",1588,"[1472, 736, 368]"
94,"[28, 56, 112, 224]",345,"[224, 112, 56]"
95,"[44, 88, 176, 352]",564,"[352, 176, 88]"
96,"[40, 80, 160, 320]",495,"[320, 160, 80]"
97,"[44, 88, 176, 352]",570,"[352, 176, 88]"
98,"[44, 88, 176, 352]",564,"[352, 176]"
99,"[36, 72, 144, 288]",483,"[288, 144]"
100,"[60, 120, 240, 480]",765,"[480, 240]"
101,"[48, 96, 192, 384]",621,"[384, 192]"
102,"[52, 104, 208, 416]",612,"[416, 208]"
103,"[140, 280, 560, 1120]",1238,"[1120, 560, 280]"
104,"[156, 312, 624, 1248]",1334,"[1248, 624, 312]"
105,"[204, 408, 816]",967,"[816, 408, 204]"
106,"[196, 392, 784]",1173,"[784, 392, 196]"
107,"[200, 400, 800]",1108,"[800, 400, 200]"
108,"[196, 392, 784]",963,"[784, 392, 196]"
109,"[196, 392, 784]",1097,"[784, 392, 196]"
