,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.007390759934692639,-0.02060221527083317,17.634554907562997,0.012953456307805712,-0.14582834784386067,21.314558896884307
max,10.0,0.03438133165673859,0.7806069282833079,34.23433866323033,0.023203569256915392,0.3603381757478047,30.30367643948984
mean,5.5,0.01110072293002074,0.6704774984692489,20.13527799680144,0.015532898510628973,0.23296130691807293,24.95178125648742
