,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.0025197277151964817,0.002986309688959965,13.135717747701777,0.005786246703171593,-0.3766120449545167,16.83611449430383
max,10.0,0.051355301427712836,0.9510819144651853,42.79767507366019,0.043701790955220886,0.8177324834392679,44.66964424448856
mean,5.5,0.03478868784259242,0.32461114855213496,33.567608655033894,0.030230447070504356,0.04773702285433172,35.92450351683384
