,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.003845631406518889,0.8749245306389717,17.115362765338368,0.004068820891091772,0.7853127900349018,15.08671124970915
max,10.0,0.005896558051581732,0.9184279796870928,21.692311743135622,0.007027645102741093,0.8757017760308522,23.856874900512185
mean,5.5,0.005058128262708871,0.8927089734363101,19.632947640972823,0.005427325976761332,0.8342008660813678,20.8354061217725
