loss,val_loss
0.1277717500925064,0.04737110435962677
0.0639474168419838,0.04090167209506035
0.04477860406041145,0.04598052799701691
0.031977515667676926,0.06880082190036774
0.028125498443841934,0.07472029328346252
0.024487385526299477,0.07232429087162018
0.02060110680758953,0.0713810846209526
0.02112850546836853,0.07657906413078308
0.018880045041441917,0.07688748836517334
0.01889270730316639,0.06802442669868469
0.014946737326681614,0.058773040771484375
0.015750406309962273,0.052650246769189835
0.016578899696469307,0.050530727952718735
0.016258029267191887,0.05100409686565399
0.016331110149621964,0.05513696372509003
0.012114401906728745,0.059383079409599304
0.015322813764214516,0.06139332056045532
0.011519651859998703,0.05846860259771347
0.010693774558603764,0.05519562587141991
0.013964440673589706,0.053179625421762466
0.012467135675251484,0.05306656286120415
0.01238194014877081,0.05400925502181053
0.011633982881903648,0.0561167448759079
0.013294326141476631,0.05792677775025368
0.009949741885066032,0.05672675743699074
0.010390019975602627,0.05481882020831108
0.010415792465209961,0.055572059005498886
