Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.02036500815538065,0.6130037805555483,32.41939217923756,0.05739193471440216,0.16265580143303882,32.28014217801052
2,0.05184619349805062,0.014766862686970694,38.984432172956076,0.08224894712507923,-0.20000622136446555,40.82417578000512
3,0.04354900046376635,0.17243840947790467,36.28873878434487,0.065400218723131,0.04581551388122529,35.530803034991834
4,0.05181269240763369,0.015403483857936995,39.15671650616511,0.08109943478545602,-0.1832349190280924,40.49582531229321
5,0.04987884859263546,0.052152314975032366,38.2433545328945,0.08027882595167073,-0.17126229517977154,40.36481724678377
6,0.012695501894524586,0.7587473965320857,26.781186341741588,0.06324235194336374,0.07729863495581535,33.41346657411701
7,0.02430184929546964,0.5381919942727479,33.518182521912635,0.052803790701376196,0.22959649250078462,30.634312524718798
8,0.008234563456949326,0.8435186029732645,24.601196693295606,0.0796233164065161,-0.16169845807492567,35.0238182101273
9,0.05034089342313008,0.04337207775386398,39.34892829308593,0.0836265995351101,-0.2201060709151319,42.11204040822483
10,0.05368992067195702,-0.020269482034563913,39.71391857572811,0.08648273523473239,-0.26177688529523246,42.588018940933914
