trial_id,neurons_encoder,latent_dim,neurons_decoder
230,"[152, 304, 608, 1216]",2520,"[1216, 608, 304]"
231,"[152, 304, 608, 1216]",3144,"[1216, 608, 304]"
232,"[156, 312, 624, 1248]",3288,"[1248, 624, 312]"
233,"[152, 304]",776,"[304, 152, 76]"
234,"[12, 24, 48, 96]",248,"[96, 48, 24, 12]"
235,"[8, 16, 32, 64]",150,"[64, 32, 16, 8]"
236,"[4, 8, 16, 32]",51,[32]
237,"[24, 48, 96]",232,[96]
238,"[20, 40, 80, 160]",344,[160]
239,"[24, 48, 96]",232,[96]
240,"[24, 48, 96]",232,[96]
241,"[24, 48, 96]",232,"[96, 48, 24, 12]"
242,"[60, 120, 240]",520,"[240, 120, 60, 30]"
243,"[92, 184, 368]",888,[368]
244,"[168, 336, 672]",1416,"[672, 336, 168]"
245,"[164, 328, 656]",1416,"[656, 328, 164]"
246,"[164, 328, 656]",1416,"[656, 328]"
247,"[100, 200, 400]",1064,"[400, 200]"
248,"[92, 184, 368]",920,"[368, 184]"
249,"[164, 328, 656]",1528,"[656, 328]"
250,[156],388,"[156, 78]"
251,[156],308,"[156, 78]"
252,[240],664,"[240, 120]"
253,"[156, 312]",752,"[312, 156]"
254,[156],388,"[156, 78]"
255,[240],664,"[240, 120]"
256,"[244, 488]",1152,"[488, 244, 122, 61]"
257,"[244, 488]",1168,"[488, 244]"
258,"[148, 296]",752,"[296, 148]"
259,"[148, 296, 592]",1160,"[592, 296, 148, 74]"
260,"[148, 296, 592]",1176,"[592, 296, 148, 74]"
261,"[148, 296, 592]",1176,"[592, 296, 148, 74]"
262,"[80, 160, 320]",856,"[320, 160, 80, 40, 20]"
263,"[148, 296, 592]",1640,"[592, 296, 148, 74, 37]"
264,"[208, 416, 832]",1832,"[832, 416, 208, 104]"
265,"[160, 320, 640]",1656,"[640, 320, 160, 80]"
266,"[160, 320, 640]",1656,"[640, 320, 160, 80]"
267,"[160, 320, 640]",1592,[640]
