Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.018784187371133652,0.7034342268309555,28.578726057240722,0.010810115605839814,0.7207094152666644,25.614705534716965
2,0.014959356142968058,0.7638208705547707,50.18024017293104,0.005528344949510341,0.8571694559193963,46.15855002496224
3,0.004221919037226363,0.9333441123220344,17.69741148206033,0.003230576276451705,0.9165347004440529,9.474051205960246
4,0.01495432706336612,0.7639002699374008,23.66786392049293,0.0051930958201665805,0.8658309660067796,14.959469687014417
5,0.021612339213371943,0.6587832115295553,45.27117497466755,0.003388557403672899,0.9124530936410135,35.69234894264657
6,0.009933823775884861,0.843164249247875,21.37042539853235,0.004832859940963977,0.8751380347757824,18.053127154508335
7,0.006990365327519035,0.8896357315262103,19.222213716421187,0.0015520790753018655,0.9599004221324646,14.159810306480827
8,0.015567472434759087,0.7542198974230372,23.933511778575326,0.001947358705061956,0.9496879616043614,8.715837319732541
9,0.013323300295077981,0.789651009377964,21.835798564722797,0.004556099167973724,0.8822884373189283,12.829525368783209
10,0.008308946374273075,0.8688179021524682,18.83954078341651,0.002168636882981167,0.9439710096351893,12.207800639612868
