,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.010632976265359128,0.5640053048895887,19.013637773157935,0.01865767680206812,0.47316849965786734,17.0268030045199
max,10.0,0.02459263538627218,0.8114914822215717,31.303595954725765,0.03403550031625714,0.7112000184749132,31.493362517139197
mean,5.5,0.016687354965060346,0.704155405636112,24.495621539475803,0.024015154627624474,0.6282722502722698,23.29393527422518
