,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.006692567653265977,-0.05804327054726133,16.18759796879803,0.005581291942133863,-0.08318751287698634,18.13640808776555
max,10.0,0.03564261966863612,0.8013326115181336,34.70145783995544,0.04356049036545624,0.8612140109828852,43.98558188520927
mean,5.5,0.010498381142086618,0.6883578810342235,19.72608163072956,0.011280106546350132,0.719505670105639,24.285692137832072
