number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_relative_deterioration,state
288,0.005133394904273114,2025-01-10 10:03:23.181825,2025-01-10 10:03:47.431102,0 days 00:00:24.249277,0.06301161481197638,40,0.30000000000000004,220,100,1.5269434997091403e-05,1784,0.0027091588809727606,4,4,adadelta,"{'neurons_per_layer_encoder': [220, 440, 880, 1760], 'neurons_per_layer_decoder': [1760, 880, 440, 220]}",220,"[1760, 880, 440, 220]","[220, 440, 880, 1760]",[0.005133394904273114],0.818574150749096,COMPLETE
289,0.0740848643868166,2025-01-10 10:03:23.222261,2025-01-10 10:03:30.786397,0 days 00:00:07.564136,0.06296999563911533,40,0.30000000000000004,136,100,1.5894046465274998e-05,1112,0.005165169013135811,4,4,adam,"{'neurons_per_layer_encoder': [136, 272, 544, 1088], 'neurons_per_layer_decoder': [1088, 544, 272, 136]}",136,"[1088, 544, 272, 136]","[136, 272, 544, 1088]",[0.0740848643868166],0.7731639321890734,COMPLETE
290,-0.3390829566053646,2025-01-10 10:03:28.216659,2025-01-10 10:03:53.693824,0 days 00:00:25.477165,0.054825831467773894,40,0.2,104,100,1.1844825807955452e-05,1688,0.0002599492037320163,4,5,adam,"{'neurons_per_layer_encoder': [104, 208, 416, 832, 1664], 'neurons_per_layer_decoder': [1664, 832, 416, 208]}",104,"[1664, 832, 416, 208]","[104, 208, 416, 832, 1664]",[-0.3390829566053646],0.6033917821719326,COMPLETE
291,-4.422946290846404,2025-01-10 10:03:30.735816,2025-01-10 10:03:41.662042,0 days 00:00:10.926226,0.037639749122392846,128,0.30000000000000004,112,100,1.2229491867751191e-05,1832,0.00514998850585437,4,5,adam,"{'neurons_per_layer_encoder': [112, 224, 448, 896, 1792], 'neurons_per_layer_decoder': [1792, 896, 448, 224]}",112,"[1792, 896, 448, 224]","[112, 224, 448, 896, 1792]",[-4.422946290846404],0.1099720424425583,COMPLETE
292,0.12206979846824006,2025-01-10 10:03:30.806622,2025-01-10 10:03:41.834372,0 days 00:00:11.027750,0.05609447240005713,40,0.2,104,100,7.07463613086722e-06,1688,0.003445600102820508,4,5,adam,"{'neurons_per_layer_encoder': [104, 208, 416, 832, 1664], 'neurons_per_layer_decoder': [1664, 832, 416, 208]}",104,"[1664, 832, 416, 208]","[104, 208, 416, 832, 1664]",[0.12206979846824006],0.6815185256564142,COMPLETE
293,0.03410914558195699,2025-01-10 10:03:31.467666,2025-01-10 10:03:44.322793,0 days 00:00:12.855127,0.055742996768989785,40,0.2,104,100,1.1581308538907998e-05,1688,0.0032752635795792297,4,5,adam,"{'neurons_per_layer_encoder': [104, 208, 416, 832, 1664], 'neurons_per_layer_decoder': [1664, 832, 416, 208]}",104,"[1664, 832, 416, 208]","[104, 208, 416, 832, 1664]",[0.03410914558195699],0.7509202428030514,COMPLETE
294,-0.1414721716099594,2025-01-10 10:03:41.679893,2025-01-10 10:03:50.891716,0 days 00:00:09.211823,0.04526024786820428,120,0.2,108,100,1.4268997971457283e-05,1752,0.0020876355426410124,4,5,adam,"{'neurons_per_layer_encoder': [108, 216, 432, 864, 1728], 'neurons_per_layer_decoder': [1728, 864, 432, 216]}",108,"[1728, 864, 432, 216]","[108, 216, 432, 864, 1728]",[-0.1414721716099594],0.7528376222412752,COMPLETE
295,0.20030231540056798,2025-01-10 10:03:41.853121,2025-01-10 10:03:52.118764,0 days 00:00:10.265643,0.04461819526071861,40,0.30000000000000004,104,100,2.0627400713494664e-05,1688,0.004435802773393246,4,5,adam,"{'neurons_per_layer_encoder': [104, 208, 416, 832, 1664], 'neurons_per_layer_decoder': [1664, 832, 416, 208]}",104,"[1664, 832, 416, 208]","[104, 208, 416, 832, 1664]",[0.20030231540056798],0.8861105617898546,COMPLETE
296,-0.44748550048921576,2025-01-10 10:03:44.337434,2025-01-10 10:03:54.279266,0 days 00:00:09.941832,0.044716814498651045,56,0.30000000000000004,108,100,8.849174263421662e-06,1752,0.002061509965564961,4,5,adam,"{'neurons_per_layer_encoder': [108, 216, 432, 864, 1728], 'neurons_per_layer_decoder': [1728, 864, 432, 216]}",108,"[1728, 864, 432, 216]","[108, 216, 432, 864, 1728]",[-0.44748550048921576],0.5485282364598482,COMPLETE
297,0.2553373286665941,2025-01-10 10:03:47.446079,2025-01-10 10:04:11.817429,0 days 00:00:24.371350,0.04408149579268173,56,0.30000000000000004,108,100,2.0695116226128877e-05,1752,0.00024165444799138276,4,5,adam,"{'neurons_per_layer_encoder': [108, 216, 432, 864, 1728], 'neurons_per_layer_decoder': [1728, 864, 432, 216]}",108,"[1728, 864, 432, 216]","[108, 216, 432, 864, 1728]",[0.2553373286665941],0.8680497238553732,COMPLETE
298,0.14983384558230872,2025-01-10 10:03:50.902169,2025-01-10 10:03:59.310720,0 days 00:00:08.408551,0.03468732471314392,56,0.30000000000000004,84,100,8.603333244140755e-06,1368,0.004315567747540209,4,5,adam,"{'neurons_per_layer_encoder': [84, 168, 336, 672, 1344], 'neurons_per_layer_decoder': [1344, 672, 336, 168]}",84,"[1344, 672, 336, 168]","[84, 168, 336, 672, 1344]",[0.14983384558230872],0.7320035501225896,COMPLETE
299,-0.5175078464810334,2025-01-10 10:03:52.129438,2025-01-10 10:04:01.741786,0 days 00:00:09.612348,0.025593745223082956,56,0.30000000000000004,92,100,4.305198746986894e-06,1544,0.005658340770230463,4,5,adam,"{'neurons_per_layer_encoder': [92, 184, 368, 736, 1472], 'neurons_per_layer_decoder': [1472, 736, 368, 184]}",92,"[1472, 736, 368, 184]","[92, 184, 368, 736, 1472]",[-0.5175078464810334],0.40499636450143334,COMPLETE
300,-0.12819762443799032,2025-01-10 10:03:53.719736,2025-01-10 10:04:27.622757,0 days 00:00:33.903021,0.03434199130476067,56,0.30000000000000004,144,100,8.247694990565e-06,2344,0.006159931854108183,3,5,adam,"{'neurons_per_layer_encoder': [144, 288, 576, 1152, 2304], 'neurons_per_layer_decoder': [2304, 1152, 576]}",144,"[2304, 1152, 576]","[144, 288, 576, 1152, 2304]",[-0.12819762443799032],0.6340512522721724,COMPLETE
301,0.0063283753307692425,2025-01-10 10:03:54.290743,2025-01-10 10:04:28.562954,0 days 00:00:34.272211,0.025361484227346975,56,0.30000000000000004,144,100,5.547667179394689e-05,2344,0.005695764410108449,3,5,adam,"{'neurons_per_layer_encoder': [144, 288, 576, 1152, 2304], 'neurons_per_layer_decoder': [2304, 1152, 576]}",144,"[2304, 1152, 576]","[144, 288, 576, 1152, 2304]",[0.0063283753307692425],0.7367897039865164,COMPLETE
302,-0.04317660096703824,2025-01-10 10:03:59.330155,2025-01-10 10:04:12.713205,0 days 00:00:13.383050,0.025996365769952037,64,0.30000000000000004,92,100,4.008992552483611e-06,1512,0.005608637006090895,3,5,adam,"{'neurons_per_layer_encoder': [92, 184, 368, 736, 1472], 'neurons_per_layer_decoder': [1472, 736, 368]}",92,"[1472, 736, 368]","[92, 184, 368, 736, 1472]",[-0.04317660096703824],0.6147235648545087,COMPLETE
303,-0.4188772655112951,2025-01-10 10:04:01.752968,2025-01-10 10:04:16.881269,0 days 00:00:15.128301,0.03307847717001406,64,0.30000000000000004,116,100,1.8381001050196594e-05,3688,0.003682258458956437,3,5,adam,"{'neurons_per_layer_encoder': [116, 232, 464, 928, 1856], 'neurons_per_layer_decoder': [1856, 928, 464]}",116,"[1856, 928, 464]","[116, 232, 464, 928, 1856]",[-0.4188772655112951],0.8157148948179571,COMPLETE
304,-2.2138347476777076,2025-01-10 10:04:11.839187,2025-01-10 10:04:23.722764,0 days 00:00:11.883577,0.039719830155481306,120,0.30000000000000004,100,100,1.8664892726723477e-05,1640,0.003739071216991683,4,5,adam,"{'neurons_per_layer_encoder': [100, 200, 400, 800, 1600], 'neurons_per_layer_decoder': [1600, 800, 400, 200]}",100,"[1600, 800, 400, 200]","[100, 200, 400, 800, 1600]",[-2.2138347476777076],0.4890038060422541,COMPLETE
305,-0.0746849183605014,2025-01-10 10:04:12.729026,2025-01-10 10:04:32.961149,0 days 00:00:20.232123,0.03953185922239477,32,0.30000000000000004,116,100,1.8713877703657114e-05,3608,0.00019375989188745682,4,5,adam,"{'neurons_per_layer_encoder': [116, 232, 464, 928, 1856], 'neurons_per_layer_decoder': [1856, 928, 464, 232]}",116,"[1856, 928, 464, 232]","[116, 232, 464, 928, 1856]",[-0.0746849183605014],0.8389012695555957,COMPLETE
306,0.018251520823433398,2025-01-10 10:04:16.900844,2025-01-10 10:04:43.148298,0 days 00:00:26.247454,0.039754687812527466,32,0.30000000000000004,116,100,3.051158384995113e-06,1896,0.00020632850893655244,4,5,adam,"{'neurons_per_layer_encoder': [116, 232, 464, 928, 1856], 'neurons_per_layer_decoder': [1856, 928, 464, 232]}",116,"[1856, 928, 464, 232]","[116, 232, 464, 928, 1856]",[0.018251520823433398],0.5853241329190328,COMPLETE
307,0.24300726862248767,2025-01-10 10:04:23.734789,2025-01-10 10:04:43.620726,0 days 00:00:19.885937,0.051829788164887196,32,0.30000000000000004,116,100,0.0002730449346463032,968,0.00019157251305418425,4,4,adam,"{'neurons_per_layer_encoder': [116, 232, 464, 928], 'neurons_per_layer_decoder': [928, 464, 232, 116]}",116,"[928, 464, 232, 116]","[116, 232, 464, 928]",[0.24300726862248767],0.9761702566765009,COMPLETE
308,-0.049067698646383606,2025-01-10 10:04:27.655295,2025-01-10 10:04:43.501152,0 days 00:00:15.845857,0.04996178812556054,32,0.30000000000000004,116,100,2.3512662641822938e-05,984,0.00022342496730168627,4,4,adam,"{'neurons_per_layer_encoder': [116, 232, 464, 928], 'neurons_per_layer_decoder': [928, 464, 232, 116]}",116,"[928, 464, 232, 116]","[116, 232, 464, 928]",[-0.049067698646383606],0.7626193653810329,COMPLETE
309,-0.23760116496567307,2025-01-10 10:04:28.580534,2025-01-10 10:04:42.323099,0 days 00:00:13.742565,0.038281746611956956,32,0.30000000000000004,112,100,3.0686627030085316e-06,2008,0.00024207043756996457,4,4,adam,"{'neurons_per_layer_encoder': [112, 224, 448, 896], 'neurons_per_layer_decoder': [896, 448, 224, 112]}",112,"[896, 448, 224, 112]","[112, 224, 448, 896]",[-0.23760116496567307],0.38318073010697906,COMPLETE
310,0.20266780058093992,2025-01-10 10:04:32.971560,2025-01-10 10:04:41.917968,0 days 00:00:08.946408,0.05069349348662937,104,0.30000000000000004,112,100,3.058510164196378e-06,936,0.003201841597513789,4,4,adam,"{'neurons_per_layer_encoder': [112, 224, 448, 896], 'neurons_per_layer_decoder': [896, 448, 224, 112]}",112,"[896, 448, 224, 112]","[112, 224, 448, 896]",[0.20266780058093992],0.3354788827867599,COMPLETE
311,0.250120345130478,2025-01-10 10:04:41.938016,2025-01-10 10:04:58.185609,0 days 00:00:16.247593,0.04440105809220706,40,0.30000000000000004,96,100,2.3996383426508726e-05,1544,8.883695053839871e-05,4,4,adam,"{'neurons_per_layer_encoder': [96, 192, 384, 768], 'neurons_per_layer_decoder': [768, 384, 192, 96]}",96,"[768, 384, 192, 96]","[96, 192, 384, 768]",[0.250120345130478],0.8156875173519795,COMPLETE
312,0.06963139736791402,2025-01-10 10:04:42.337443,2025-01-10 10:05:06.076150,0 days 00:00:23.738707,0.04742578411103816,40,0.30000000000000004,100,100,0.00026645984452490913,1624,0.004508575568695583,4,5,adam,"{'neurons_per_layer_encoder': [100, 200, 400, 800, 1600], 'neurons_per_layer_decoder': [1600, 800, 400, 200]}",100,"[1600, 800, 400, 200]","[100, 200, 400, 800, 1600]",[0.06963139736791402],0.6941347481460691,COMPLETE
313,0.21161250651067398,2025-01-10 10:04:43.160421,2025-01-10 10:05:05.179693,0 days 00:00:22.019272,0.04919605876209218,40,0.30000000000000004,96,100,2.229853738891473e-05,1576,0.0003067917597739195,4,5,adam,"{'neurons_per_layer_encoder': [96, 192, 384, 768, 1536], 'neurons_per_layer_decoder': [1536, 768, 384, 192]}",96,"[1536, 768, 384, 192]","[96, 192, 384, 768, 1536]",[0.21161250651067398],0.8596984684785912,COMPLETE
314,0.10151314787690469,2025-01-10 10:04:43.509264,2025-01-10 10:05:06.191091,0 days 00:00:22.681827,0.0429776180312004,40,0.30000000000000004,96,100,0.0005508992004470638,1576,0.00036115355503058016,4,5,adam,"{'neurons_per_layer_encoder': [96, 192, 384, 768, 1536], 'neurons_per_layer_decoder': [1536, 768, 384, 192]}",96,"[1536, 768, 384, 192]","[96, 192, 384, 768, 1536]",[0.10151314787690469],0.98790902380641,COMPLETE
315,-0.22082345360764521,2025-01-10 10:04:43.632719,2025-01-10 10:04:53.140416,0 days 00:00:09.507697,0.047524525892906094,40,0.30000000000000004,96,100,3.883538237867688e-05,1592,0.004565477576486251,4,5,adam,"{'neurons_per_layer_encoder': [96, 192, 384, 768, 1536], 'neurons_per_layer_decoder': [1536, 768, 384, 192]}",96,"[1536, 768, 384, 192]","[96, 192, 384, 768, 1536]",[-0.22082345360764521],0.8726632664271123,COMPLETE
316,0.2062703224794129,2025-01-10 10:04:53.153396,2025-01-10 10:05:20.562981,0 days 00:00:27.409585,0.04338261481983739,40,0.30000000000000004,100,100,3.0028511228839993e-05,1640,0.0003271063584477151,4,5,adam,"{'neurons_per_layer_encoder': [100, 200, 400, 800, 1600], 'neurons_per_layer_decoder': [1600, 800, 400, 200]}",100,"[1600, 800, 400, 200]","[100, 200, 400, 800, 1600]",[0.2062703224794129],0.8886655808778672,COMPLETE
317,0.13040070004670778,2025-01-10 10:04:58.238233,2025-01-10 10:05:35.096700,0 days 00:00:36.858467,0.04219261766081612,40,0.30000000000000004,124,100,0.0004125237657624457,2056,0.0030596630961398376,4,5,adam,"{'neurons_per_layer_encoder': [124, 248, 496, 992, 1984], 'neurons_per_layer_decoder': [1984, 992, 496, 248]}",124,"[1984, 992, 496, 248]","[124, 248, 496, 992, 1984]",[0.13040070004670778],0.776914518163073,COMPLETE
318,-3.4392413168132423,2025-01-10 10:05:05.203393,2025-01-10 10:05:14.948781,0 days 00:00:09.745388,0.036679881148354604,128,0.30000000000000004,88,100,3.432353423589959e-05,1432,0.0030018713724881646,4,5,adam,"{'neurons_per_layer_encoder': [88, 176, 352, 704, 1408], 'neurons_per_layer_decoder': [1408, 704, 352, 176]}",88,"[1408, 704, 352, 176]","[88, 176, 352, 704, 1408]",[-3.4392413168132423],0.4807284679631144,COMPLETE
319,-0.031352164931066406,2025-01-10 10:05:06.090647,2025-01-10 10:05:31.491877,0 days 00:00:25.401230,0.04170793249078194,120,0.30000000000000004,124,100,0.00038841349066888437,2040,0.0007948959399340208,3,5,adam,"{'neurons_per_layer_encoder': [124, 248, 496, 992, 1984], 'neurons_per_layer_decoder': [1984, 992, 496]}",124,"[1984, 992, 496]","[124, 248, 496, 992, 1984]",[-0.031352164931066406],0.9829974455019778,COMPLETE
320,0.0863379836839464,2025-01-10 10:05:06.204820,2025-01-10 10:05:37.910939,0 days 00:00:31.706119,0.035963476532282844,120,0.4,124,100,0.00042243600300004774,4040,0.0006597669695733875,3,5,adam,"{'neurons_per_layer_encoder': [124, 248, 496, 992, 1984], 'neurons_per_layer_decoder': [1984, 992, 496]}",124,"[1984, 992, 496]","[124, 248, 496, 992, 1984]",[0.0863379836839464],0.9885980076297758,COMPLETE
321,-0.032780045737655916,2025-01-10 10:05:14.975383,2025-01-10 10:05:31.624482,0 days 00:00:16.649099,0.04145439785702981,64,0.4,124,100,0.0004074158144117481,2056,0.00015974170152023966,3,5,sgd,"{'neurons_per_layer_encoder': [124, 248, 496, 992, 1984], 'neurons_per_layer_decoder': [1984, 992, 496]}",124,"[1984, 992, 496]","[124, 248, 496, 992, 1984]",[-0.032780045737655916],0.9895647372597607,COMPLETE
322,-0.9080334152400891,2025-01-10 10:05:20.579637,2025-01-10 10:05:57.892627,0 days 00:00:37.312990,0.023982164757651338,64,0.4,124,100,0.0004147055713303317,4520,0.003447824995198599,3,5,adam,"{'neurons_per_layer_encoder': [124, 248, 496, 992, 1984], 'neurons_per_layer_decoder': [1984, 992, 496]}",124,"[1984, 992, 496]","[124, 248, 496, 992, 1984]",[-0.9080334152400891],0.9080425198408973,COMPLETE
323,-0.2849696365128329,2025-01-10 10:05:31.507603,2025-01-10 10:05:37.735120,0 days 00:00:06.227517,0.029312753333572292,64,0.4,108,100,4.680175749342579e-06,1960,0.0034738331048994216,3,4,sgd,"{'neurons_per_layer_encoder': [108, 216, 432, 864], 'neurons_per_layer_decoder': [864, 432, 216]}",108,"[864, 432, 216]","[108, 216, 432, 864]",[-0.2849696365128329],0.6149047010160329,COMPLETE
324,0.1450987682034428,2025-01-10 10:05:31.658191,2025-01-10 10:05:42.571687,0 days 00:00:10.913496,0.029526231291730796,48,0.4,108,100,4.481841601775557e-06,2008,0.002358595434211189,3,4,adam,"{'neurons_per_layer_encoder': [108, 216, 432, 864], 'neurons_per_layer_decoder': [864, 432, 216]}",108,"[864, 432, 216]","[108, 216, 432, 864]",[0.1450987682034428],0.41611020308030156,COMPLETE
325,-0.39061042926031697,2025-01-10 10:05:35.115464,2025-01-10 10:05:43.354812,0 days 00:00:08.239348,0.02951435801559478,64,0.4,108,100,6.218094776554521e-06,1976,0.0037304096883596224,3,4,adam,"{'neurons_per_layer_encoder': [108, 216, 432, 864], 'neurons_per_layer_decoder': [864, 432, 216]}",108,"[864, 432, 216]","[108, 216, 432, 864]",[-0.39061042926031697],0.4042340829902085,COMPLETE
326,0.014935204060599672,2025-01-10 10:05:37.747252,2025-01-10 10:05:42.029747,0 days 00:00:04.282495,0.03677326414515545,96,0.4,108,100,3.7157698388310034e-06,512,0.0015434744082115741,1,2,adam,"{'neurons_per_layer_encoder': [108, 216], 'neurons_per_layer_decoder': [216]}",108,[216],"[108, 216]",[0.014935204060599672],0.2596285114349983,COMPLETE
327,0.29675266042802306,2025-01-10 10:05:37.928466,2025-01-10 10:05:57.411131,0 days 00:00:19.482665,0.03339052475159578,48,0.4,108,100,3.7109592497466778e-06,1976,0.002190618543335178,4,4,adam,"{'neurons_per_layer_encoder': [108, 216, 432, 864], 'neurons_per_layer_decoder': [864, 432, 216, 108]}",108,"[864, 432, 216, 108]","[108, 216, 432, 864]",[0.29675266042802306],0.402028018989133,COMPLETE
328,-0.15271961487076213,2025-01-10 10:05:42.043869,2025-01-10 10:05:53.782178,0 days 00:00:11.738309,0.024263727466309063,32,0.30000000000000004,180,100,1.3450448823331787e-05,1480,0.003933183152728382,4,4,adam,"{'neurons_per_layer_encoder': [180, 360, 720, 1440], 'neurons_per_layer_decoder': [1440, 720, 360, 180]}",180,"[1440, 720, 360, 180]","[180, 360, 720, 1440]",[-0.15271961487076213],0.7447238947904321,COMPLETE
329,-0.03458397910093636,2025-01-10 10:05:42.588272,2025-01-10 10:05:52.883119,0 days 00:00:10.294847,0.03314706046223147,32,0.30000000000000004,104,100,6.11420255527057e-06,888,0.0038311265965051164,4,4,adam,"{'neurons_per_layer_encoder': [104, 208, 416, 832], 'neurons_per_layer_decoder': [832, 416, 208, 104]}",104,"[832, 416, 208, 104]","[104, 208, 416, 832]",[-0.03458397910093636],0.44967080869885223,COMPLETE
330,0.047977780149170646,2025-01-10 10:05:43.370777,2025-01-10 10:05:55.939459,0 days 00:00:12.568682,0.03351384600663625,32,0.30000000000000004,88,100,0.00014172924726517822,1432,0.0011548755273301848,4,5,adam,"{'neurons_per_layer_encoder': [88, 176, 352, 704, 1408], 'neurons_per_layer_decoder': [1408, 704, 352, 176]}",88,"[1408, 704, 352, 176]","[88, 176, 352, 704, 1408]",[0.047977780149170646],0.9652171677721073,COMPLETE
331,0.2300478395228407,2025-01-10 10:05:52.897442,2025-01-10 10:06:07.456541,0 days 00:00:14.559099,0.02350023272459805,40,0.30000000000000004,84,100,1.3397300245069862e-05,1368,0.0021957606410753024,4,5,adam,"{'neurons_per_layer_encoder': [84, 168, 336, 672, 1344], 'neurons_per_layer_decoder': [1344, 672, 336, 168]}",84,"[1344, 672, 336, 168]","[84, 168, 336, 672, 1344]",[0.2300478395228407],0.7498136375973122,COMPLETE
332,-4.131572927775545,2025-01-10 10:05:53.805731,2025-01-10 10:06:02.066832,0 days 00:00:08.261101,0.027118996230909156,128,0.30000000000000004,84,100,6.675095133948527e-05,1368,0.002212726895003281,4,5,adam,"{'neurons_per_layer_encoder': [84, 168, 336, 672, 1344], 'neurons_per_layer_decoder': [1344, 672, 336, 168]}",84,"[1344, 672, 336, 168]","[84, 168, 336, 672, 1344]",[-4.131572927775545],0.6271845906419428,COMPLETE
333,0.14888940869829737,2025-01-10 10:05:55.953760,2025-01-10 10:06:02.991552,0 days 00:00:07.037792,0.038619112850990456,88,0.4,84,100,1.054011741728162e-05,1368,0.002766614364918787,4,5,adam,"{'neurons_per_layer_encoder': [84, 168, 336, 672, 1344], 'neurons_per_layer_decoder': [1344, 672, 336, 168]}",84,"[1344, 672, 336, 168]","[84, 168, 336, 672, 1344]",[0.14888940869829737],0.74767587496554,COMPLETE
334,-0.001142605998357693,2025-01-10 10:05:57.428652,2025-01-10 10:06:09.451962,0 days 00:00:12.023310,0.027165413397482456,48,0.4,104,100,3.631682961262096e-06,856,0.0017101246259759288,4,4,adadelta,"{'neurons_per_layer_encoder': [104, 208, 416, 832], 'neurons_per_layer_decoder': [832, 416, 208, 104]}",104,"[832, 416, 208, 104]","[104, 208, 416, 832]",[-0.001142605998357693],0.7371525008922744,COMPLETE
335,-0.029932791715467477,2025-01-10 10:05:57.903433,2025-01-10 10:06:07.115560,0 days 00:00:09.212127,0.037862798745472936,48,0.4,104,100,3.5538585522740444e-06,1976,0.002114892634850628,5,4,adadelta,"{'neurons_per_layer_encoder': [104, 208, 416, 832], 'neurons_per_layer_decoder': [832, 416, 208, 104, 52]}",104,"[832, 416, 208, 104, 52]","[104, 208, 416, 832]",[-0.029932791715467477],0.6101765614608196,COMPLETE
336,0.020744025719301784,2025-01-10 10:06:02.078344,2025-01-10 10:06:13.454254,0 days 00:00:11.375910,0.03784012120789276,48,0.4,104,100,5.031934596982732e-06,856,2.434050053922646e-05,5,4,adadelta,"{'neurons_per_layer_encoder': [104, 208, 416, 832], 'neurons_per_layer_decoder': [832, 416, 208, 104, 52]}",104,"[832, 416, 208, 104, 52]","[104, 208, 416, 832]",[0.020744025719301784],0.6614863185854479,COMPLETE
337,0.05039176521501665,2025-01-10 10:06:03.002502,2025-01-10 10:06:13.796390,0 days 00:00:10.793888,0.03515511744677679,48,0.4,100,100,2.743283597457111e-06,856,0.001701374885290549,5,4,adam,"{'neurons_per_layer_encoder': [100, 200, 400, 800], 'neurons_per_layer_decoder': [800, 400, 200, 100, 50]}",100,"[800, 400, 200, 100, 50]","[100, 200, 400, 800]",[0.05039176521501665],0.17807503408360392,COMPLETE
338,-0.2534097342986452,2025-01-10 10:06:07.131067,2025-01-10 10:06:13.602433,0 days 00:00:06.471366,0.04068618866471541,48,0.4,112,100,5.144248244519461e-06,936,0.002372863447785484,4,4,adam,"{'neurons_per_layer_encoder': [112, 224, 448, 896], 'neurons_per_layer_decoder': [896, 448, 224, 112]}",112,"[896, 448, 224, 112]","[112, 224, 448, 896]",[-0.2534097342986452],0.23241831098992433,COMPLETE
339,0.2633897660248914,2025-01-10 10:06:07.466686,2025-01-10 10:06:18.777857,0 days 00:00:11.311171,0.035308394399913574,48,0.4,112,100,0.00011695353605664167,920,0.001741195519579534,4,4,adam,"{'neurons_per_layer_encoder': [112, 224, 448, 896], 'neurons_per_layer_decoder': [896, 448, 224, 112]}",112,"[896, 448, 224, 112]","[112, 224, 448, 896]",[0.2633897660248914],0.9208590250850159,COMPLETE
340,-0.3001091699091827,2025-01-10 10:06:09.462538,2025-01-10 10:06:15.463938,0 days 00:00:06.001400,0.03136410067615074,48,0.4,112,100,5.14425522564708e-06,936,0.0024604637423681222,4,4,adam,"{'neurons_per_layer_encoder': [112, 224, 448, 896], 'neurons_per_layer_decoder': [896, 448, 224, 112]}",112,"[896, 448, 224, 112]","[112, 224, 448, 896]",[-0.3001091699091827],0.2263763458856074,COMPLETE
341,0.05239114049324178,2025-01-10 10:06:13.466778,2025-01-10 10:06:20.019147,0 days 00:00:06.552369,0.035515042970709225,56,0.4,116,100,4.144909529354474e-06,1000,0.0024795400266941496,4,4,adam,"{'neurons_per_layer_encoder': [116, 232, 464, 928], 'neurons_per_layer_decoder': [928, 464, 232, 116]}",116,"[928, 464, 232, 116]","[116, 232, 464, 928]",[0.05239114049324178],0.3507930986030997,COMPLETE
342,0.10915422262535246,2025-01-10 10:06:13.613587,2025-01-10 10:06:25.490044,0 days 00:00:11.876457,0.034740659546021985,56,0.4,100,100,0.00012488736533148063,1944,0.0018047640061566853,4,4,adam,"{'neurons_per_layer_encoder': [100, 200, 400, 800], 'neurons_per_layer_decoder': [800, 400, 200, 100]}",100,"[800, 400, 200, 100]","[100, 200, 400, 800]",[0.10915422262535246],0.8993786181064019,COMPLETE
343,-0.05297036517601117,2025-01-10 10:06:13.807534,2025-01-10 10:06:24.459525,0 days 00:00:10.651991,0.031771141198300594,56,0.4,112,100,4.190738243205384e-06,936,0.0001540515666958039,4,4,adam,"{'neurons_per_layer_encoder': [112, 224, 448, 896], 'neurons_per_layer_decoder': [896, 448, 224, 112]}",112,"[896, 448, 224, 112]","[112, 224, 448, 896]",[-0.05297036517601117],0.5316645453879867,COMPLETE
344,0.2230987095084187,2025-01-10 10:06:15.472992,2025-01-10 10:06:24.344722,0 days 00:00:08.871730,0.03493922770327394,56,0.4,96,100,4.070319852010632e-06,1608,0.002757426056211983,3,4,adam,"{'neurons_per_layer_encoder': [96, 192, 384, 768], 'neurons_per_layer_decoder': [768, 384, 192]}",96,"[768, 384, 192]","[96, 192, 384, 768]",[0.2230987095084187],0.3658479074797439,COMPLETE
345,0.006373498323378635,2025-01-10 10:06:18.794055,2025-01-10 10:06:24.936865,0 days 00:00:06.142810,0.03515032004985568,40,0.4,116,100,5.1950945189271085e-05,1016,0.0019261554517607414,3,4,adam,"{'neurons_per_layer_encoder': [116, 232, 464, 928], 'neurons_per_layer_decoder': [928, 464, 232]}",116,"[928, 464, 232]","[116, 232, 464, 928]",[0.006373498323378635],0.8628939837172427,COMPLETE
346,0.2315230120676015,2025-01-10 10:06:20.032522,2025-01-10 10:06:32.039765,0 days 00:00:12.007243,0.03441119029833173,40,0.4,92,100,0.0001256645726482656,760,0.002899522397029187,3,4,adam,"{'neurons_per_layer_encoder': [92, 184, 368, 736], 'neurons_per_layer_decoder': [736, 368, 184]}",92,"[736, 368, 184]","[92, 184, 368, 736]",[0.2315230120676015],0.8166141261268367,COMPLETE
347,0.15333348464956953,2025-01-10 10:06:24.361514,2025-01-10 10:06:31.588235,0 days 00:00:07.226721,0.03239074366933194,40,0.4,92,100,8.424684857195716e-05,776,0.0015200992529236894,4,4,adam,"{'neurons_per_layer_encoder': [92, 184, 368, 736], 'neurons_per_layer_decoder': [736, 368, 184, 92]}",92,"[736, 368, 184, 92]","[92, 184, 368, 736]",[0.15333348464956953],0.9109092336346724,COMPLETE
348,-0.008449543407515137,2025-01-10 10:06:24.473184,2025-01-10 10:06:42.082275,0 days 00:00:17.609091,0.03311338785571793,40,0.4,240,100,0.00011651366468425216,1944,0.0017851505534973071,2,4,adam,"{'neurons_per_layer_encoder': [240, 480, 960, 1920], 'neurons_per_layer_decoder': [1920, 960]}",240,"[1920, 960]","[240, 480, 960, 1920]",[-0.008449543407515137],0.8710371103439515,COMPLETE
