Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.0047817598095777234,0.8994643105315757,16.472141557548692,0.0339515226255935,0.3653767494319917,27.965010544711273
2,0.006949623410146654,0.8538853457914072,16.237003281879623,0.032765780937942086,0.3875406815904888,29.473792258939426
3,0.00440655178936182,0.9073529955573131,14.874609135197739,0.036733506999216736,0.3133757836524099,24.011075428271884
4,0.003416839427510047,0.9281615302049322,16.03791458098289,0.036098703322100245,0.32524155996785864,28.454743151936164
5,0.0034852572477094054,0.9267230571323425,15.91384644554413,0.03740285982654877,0.3008642132070206,26.97728446257408
6,0.006164212238591835,0.8703984825429245,17.600441470073395,0.03351778557085445,0.3734841802122181,27.4856211524808
7,0.003719544133699933,0.921797215066982,16.57200333853147,0.03653660465459689,0.3170562903373416,28.085674337342002
8,0.005849296524593645,0.8770195320502282,15.736407419597146,0.0381839516337994,0.28626401317546835,30.171719018131054
9,0.004039761150151938,0.9150647065741795,14.368279792996235,0.03314013887962761,0.38054316762187146,28.355398482328535
10,0.0028431193999343294,0.9402238965368082,13.884008535174122,0.03537972436537852,0.3386807440550189,31.061475107970494
