loss,val_loss,Run,Epoch
0.1227665022015571,0.0468260608613491,1,0
0.0600536167621612,0.0341591238975524,1,1
0.0499211773276329,0.0331876538693904,1,2
0.0332006216049194,0.0369793958961963,1,3
0.0274293422698974,0.0447414740920066,1,4
0.0323936305940151,0.0376354344189167,1,5
0.0236180033534765,0.030143603682518,1,6
0.0208043605089187,0.032165665179491,1,7
0.0158774647861719,0.0287570096552371,1,8
0.0159119367599487,0.0267034266144037,1,9
0.0174993034452199,0.025701817125082,1,10
0.0147615503519773,0.0264103356748819,1,11
0.0155886663123965,0.0291206557303667,1,12
0.0139218643307685,0.0297767557203769,1,13
0.0151110952720046,0.0292608793824911,1,14
0.0121701145544648,0.0287706088274717,1,15
0.0145365912467241,0.0295554790645837,1,16
0.0115426741540431,0.0317108742892742,1,17
0.0114357024431228,0.0343820415437221,1,18
0.0141553180292248,0.0352456383407115,1,19
0.0127700604498386,0.0344955660402774,1,20
0.0107123721390962,0.0348499007523059,1,21
0.0095916995778679,0.0369239412248134,1,22
0.0106841102242469,0.0384690389037132,1,23
0.0091631645336747,0.038992878049612,1,24
0.0129100987687706,0.0388009659945964,1,25
0.0095099974423646,0.0383495092391967,1,26
0.0081257745623588,0.0385884381830692,1,27
0.0099161928519606,0.0392061658203601,1,28
0.0075148697942495,0.0405468121170997,1,29
0.0085731828585267,0.0415289998054504,1,30
0.009045336395502,0.041209552437067,1,31
0.0094728404656052,0.0411608591675758,1,32
0.0093616899102926,0.0417018644511699,1,33
0.0095890294760465,0.0431130193173885,1,34
0.0087274368852376,0.0424934066832065,1,35
0.0903676450252533,0.0548618845641613,2,0
0.0747336596250534,0.0416044034063816,2,1
0.0495056957006454,0.0458831489086151,2,2
0.0376603119075298,0.0414147153496742,2,3
0.0308008268475532,0.035694733262062,2,4
0.0246062073856592,0.0344054065644741,2,5
0.0230011884123086,0.0320798344910144,2,6
0.0164589956402778,0.0319607965648174,2,7
0.0214637033641338,0.027920689433813,2,8
0.0195523258298635,0.0291893929243087,2,9
0.0177756696939468,0.028472950682044,2,10
0.0166609771549701,0.0263326130807399,2,11
0.0153438402339816,0.0272244177758693,2,12
0.0125233028084039,0.0310167353600263,2,13
0.0130012594163417,0.0331668257713317,2,14
0.0139083862304687,0.0303553082048892,2,15
0.0114386053755879,0.0301435161381959,2,16
0.0150718595832586,0.0321614742279052,2,17
0.0111732454970479,0.0367705821990966,2,18
0.0127393370494246,0.0365514233708381,2,19
0.0139167085289955,0.0368258990347385,2,20
0.0117698609828948,0.0382530428469181,2,21
0.0105940727517008,0.0409090109169483,2,22
0.0119329262524843,0.0429114922881126,2,23
0.0103763565421104,0.0437996014952659,2,24
0.0118635538965463,0.0433393158018589,2,25
0.0093059856444597,0.040803387761116,2,26
0.0121013661846518,0.0401333048939704,2,27
0.0117970872670412,0.0406017340719699,2,28
0.0117585649713873,0.0425104834139347,2,29
0.0081919245421886,0.0444258674979209,2,30
0.0081364614889025,0.0445389114320278,2,31
0.0080465758219361,0.0435896180570125,2,32
0.0104247070848941,0.0432679615914821,2,33
0.010631538927555,0.0414445623755455,2,34
0.0105808591470122,0.0404795259237289,2,35
0.0100700538605451,0.0399044044315815,2,36
0.1021698340773582,0.0501138977706432,3,0
0.0592756420373916,0.0358642414212226,3,1
0.0664840787649154,0.0364124178886413,3,2
0.0394068658351898,0.0549945645034313,3,3
0.0287072788923978,0.0659164711833,3,4
0.0227532945573329,0.0661045834422111,3,5
0.0185208301991224,0.0684094727039337,3,6
0.0228662490844726,0.0602307207882404,3,7
0.0173302125185728,0.0450430251657962,3,8
0.01620639488101,0.0384195521473884,3,9
0.0184171162545681,0.0353534705936908,3,10
0.0171085596084594,0.0340227857232093,3,11
0.015202535316348,0.03187782689929,3,12
0.0173117443919181,0.0268838200718164,3,13
0.0131838684901595,0.0239940248429775,3,14
0.0179405491799116,0.0220510307699441,3,15
0.0121801001951098,0.0218582469969987,3,16
0.0115408319979906,0.0226891972124576,3,17
0.0117826052010059,0.0244516693055629,3,18
0.0115324007347226,0.0268936250358819,3,19
0.0162981301546096,0.028681818395853,3,20
0.0102171227335929,0.0302211809903383,3,21
0.0118091758340597,0.031237980350852,3,22
0.0090779494494199,0.032691590487957,3,23
0.0105244480073452,0.0341814160346984,3,24
0.0094821909442543,0.0357138961553573,3,25
0.0107018630951642,0.037075750529766,3,26
0.0104648899286985,0.0399787314236164,3,27
0.0094852866604924,0.0426642969250679,3,28
0.0127539029344916,0.0431615822017192,3,29
0.0104200774803757,0.0435769073665142,3,30
0.0102599151432514,0.044625137001276,3,31
0.0092413909733295,0.0451114475727081,3,32
0.0085677355527877,0.0458111837506294,3,33
0.0108748748898506,0.0456882417201995,3,34
0.0079570487141609,0.0450152307748794,3,35
0.0093898857012391,0.0445020087063312,3,36
0.0102952290326356,0.0439993217587471,3,37
0.0077147223055362,0.0439302287995815,3,38
0.008382617495954,0.0440800935029983,3,39
0.0083073657006025,0.0451413951814174,3,40
0.0085766864940524,0.0464518517255783,3,41
0.0861289724707603,0.0491163320839405,4,0
0.0549858100712299,0.0340940430760383,4,1
0.0415928326547145,0.0356886200606823,4,2
0.0291276313364505,0.049107402563095,4,3
0.0323865637183189,0.0438932292163372,4,4
0.0264460183680057,0.0419490002095699,4,5
0.0252486057579517,0.0386556573212146,4,6
0.0183899886906147,0.0445264168083667,4,7
0.0195820126682519,0.0410526767373085,4,8
0.0195879787206649,0.0320638604462146,4,9
0.0175343286246061,0.028219299390912,4,10
0.0168538745492696,0.0274102594703435,4,11
0.0114111760631203,0.028913801535964,4,12
0.0151066081598401,0.0293259229511022,4,13
0.0148269105702638,0.0295714829117059,4,14
0.0186350364238023,0.0360469035804271,4,15
0.014207792468369,0.039511501789093,4,16
0.013509907759726,0.0377446375787258,4,17
0.0181987918913364,0.0356716699898242,4,18
0.012125426903367,0.0373113863170146,4,19
0.0110440291464328,0.0420230068266391,4,20
0.0129564385861158,0.0474413968622684,4,21
0.0138237504288554,0.0496366694569587,4,22
0.012078390456736,0.0496396496891975,4,23
0.0126693630591034,0.0489258468151092,4,24
0.0114408852532505,0.0506904646754264,4,25
0.0111915618181228,0.0553978011012077,4,26
0.0105835609138011,0.0597101375460624,4,27
0.0110707953572273,0.0604843124747276,4,28
0.0102030606940388,0.0597385950386524,4,29
0.0101342434063553,0.0600051432847976,4,30
0.0093038761988282,0.0604212582111358,4,31
0.0101286694407463,0.059960763901472,4,32
0.0088680535554885,0.0589726194739341,4,33
0.0105152139440178,0.0607121065258979,4,34
0.0095845954492688,0.0610927455127239,4,35
0.0096552167087793,0.0591879785060882,4,36
0.0683786198496818,0.0420456193387508,5,0
0.0520359240472316,0.0422091037034988,5,1
0.0472674593329429,0.0446690879762172,5,2
0.038648534566164,0.0410198867321014,5,3
0.0308926925063133,0.0396940596401691,5,4
0.0288830958306789,0.0404572300612926,5,5
0.0263509824872016,0.040473572909832,5,6
0.0202082693576812,0.0336956270039081,5,7
0.0177364069968462,0.0273304134607315,5,8
0.0204448197036981,0.0253712926059961,5,9
0.0160818342119455,0.0249784141778945,5,10
0.0179203581064939,0.0266373585909605,5,11
0.014979307539761,0.0281150508671998,5,12
0.0122286984696984,0.0289788153022527,5,13
0.0141644002869725,0.0305962953716516,5,14
0.0140019198879599,0.0313290655612945,5,15
0.0145094757899641,0.0320034474134445,5,16
0.0132874036207795,0.0335728302597999,5,17
0.015791680663824,0.0360808223485946,5,18
0.0102841295301914,0.0385927595198154,5,19
0.013605629093945,0.0408172160387039,5,20
0.0122643671929836,0.0423464179039001,5,21
0.0111028272658586,0.0441290847957134,5,22
0.0115469750016927,0.0458161793649196,5,23
0.0117884865030646,0.0480611659586429,5,24
0.0103808287531137,0.0501214191317558,5,25
0.0109847877174615,0.0517403073608875,5,26
0.0118800522759556,0.0533842928707599,5,27
