,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.0034952497316465356,0.8991642642523406,14.684208580502744,0.025312083287638384,0.44921745911019195,21.083603327679672
max,10.0,0.004796030853489051,0.9265129668513314,17.211432080256685,0.03002541309914617,0.5356782102432966,24.378707682585198
mean,5.5,0.004277346458943964,0.9100695157285138,15.923214118271332,0.027835237325225998,0.4893937782093406,22.808576772154005
