Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.002003553493817021,0.9337236417156106,28.515418518748415,0.0018706346574464835,0.7745957253096138,35.598580278485954
2,0.0012904001505285418,0.9573143302783858,25.45557798672023,0.0026062654265788915,0.6859550496457902,35.07074929363895
3,0.0017037390340624591,0.9436413257778804,25.841554105509797,0.0025338408786734832,0.694681928849815,42.26925889620034
4,0.0015438587923791553,0.9489300691097143,30.735821816949233,0.0024782723498878944,0.7013777226418669,41.97598188511577
5,0.0015594045711485698,0.9484158239913728,25.62493719260815,0.0018733988146002049,0.7742626550139873,36.42120699346589
6,0.0015652200379045252,0.948223451808899,26.055930073153753,0.001985727158592326,0.7607275220023503,38.48627305894783
7,0.001756174472606688,0.9419067926483777,26.721359682895557,0.0017211599913614887,0.7926068471282738,38.191020636237
8,0.001584237044763869,0.9475943805292969,27.07261098567175,0.0018679200170766558,0.7749228290234098,41.61136707618048
9,0.0015826262860468587,0.947647663469916,26.19085552626214,0.0017500125269278312,0.7891302276684442,39.52050195189794
10,0.0012959043972584064,0.9571322530693269,23.538552938773094,0.0013932460935734197,0.8321192094153665,32.24302284000372
