Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.007219751754044947,0.8485396642997383,22.717392547716845,0.0056756859110908,0.9229572024473769,23.46701816940562
2,0.0071124894547137645,0.8507898779383971,24.35354358393793,0.005851965560096308,0.920564350284004,26.20202333122385
3,0.006587983402539319,0.8617932843497951,24.619725536631158,0.005607364311394839,0.9238846123245799,28.862929243758543
4,0.006197988743694955,0.8699748290845961,22.25511829971322,0.006605336678472582,0.9103379530759348,28.2296095427832
5,0.006669801431792829,0.8600768560570733,22.654721246151198,0.005584640612566574,0.9241930679642852,25.024247716026803
6,0.006458440686667769,0.8645109100939817,20.945177414828457,0.006045064520454149,0.9179431897153051,26.634385364503473
7,0.0056873589133933184,0.8806871316887297,20.013576451884127,0.004908528072400014,0.9333707431159448,22.790910746766695
8,0.006505203896611216,0.863529883083948,21.807323193135385,0.004655351057663497,0.9368074141715449,25.624837296253812
9,0.006566873800551911,0.8622361343967819,23.60314037084932,0.005836982654055988,0.9207677309880979,25.058073278124247
10,0.006523669409490986,0.8631425023435949,20.19764858827832,0.005843223248290034,0.9206830200217561,24.854001244032546
