loss,val_loss,Run,Epoch
0.1001897901296615,0.0363444313406944,1,0
0.0751962959766388,0.0343393310904502,1,1
0.0557989254593849,0.0326450131833553,1,2
0.0618608072400093,0.0315774045884609,1,3
0.0681417360901832,0.0308045763522386,1,4
0.0573131740093231,0.0302926190197467,1,5
0.0579730384051799,0.0297411791980266,1,6
0.0644754841923713,0.0291454419493675,1,7
0.060063999146223,0.0285585224628448,1,8
0.0542124770581722,0.0279158744961023,1,9
0.0474770627915859,0.027277348563075,1,10
0.0429708026349544,0.0267273858189582,1,11
0.0481001809239387,0.0263137407600879,1,12
0.0463311746716499,0.0259903147816658,1,13
0.0480429977178573,0.0258448496460914,1,14
0.052476592361927,0.0256750062108039,1,15
0.049472764134407,0.0254362486302852,1,16
0.0389870554208755,0.0251779239624738,1,17
0.0552577376365661,0.0249428134411573,1,18
0.0467777363955974,0.024718765169382,1,19
0.0449283085763454,0.0245459973812103,1,20
0.0447438061237335,0.024348709732294,1,21
0.0460168942809104,0.0241201054304838,1,22
0.0444149486720562,0.0239347387105226,1,23
0.0428173765540123,0.0237247440963983,1,24
0.0427802726626396,0.0235179923474788,1,25
0.0497970767319202,0.0233302507549524,1,26
0.0334463976323604,0.0231491532176733,1,27
0.0380683988332748,0.023011116310954,1,28
0.0373289175331592,0.0228345654904842,1,29
0.0471970923244953,0.0227114930748939,1,30
0.0464508309960365,0.0226086117327213,1,31
0.0393996462225914,0.0224860422313213,1,32
0.0365550331771373,0.0223968662321567,1,33
0.0341649465262889,0.0222930386662483,1,34
0.0397645235061645,0.0221910048276186,1,35
0.039803672581911,0.0221173893660306,1,36
0.0389164686203002,0.0220224242657423,1,37
0.0462632365524768,0.0219137351959943,1,38
0.0483353696763515,0.0217962395399808,1,39
0.0373108685016632,0.0216621030122041,1,40
0.0317466966807842,0.0215356610715389,1,41
0.0315422713756561,0.0214913021773099,1,42
0.0384599268436431,0.0214444138109684,1,43
0.0433294251561164,0.0214224774390459,1,44
0.040018618106842,0.0213991589844226,1,45
0.04172083735466,0.0212993957102298,1,46
0.0335485562682151,0.0212156306952238,1,47
0.0270252600312232,0.0212197974324226,1,48
0.0321758314967155,0.0212297830730676,1,49
0.0343440175056457,0.021285155788064,1,50
0.041868932545185,0.0212078467011451,1,51
0.0391287766396999,0.0211263224482536,1,52
0.0339186787605285,0.021006841212511,1,53
0.0345491394400596,0.0208638031035661,1,54
0.0361421108245849,0.0207387432456016,1,55
0.0359980203211307,0.0206896848976612,1,56
0.029312590137124,0.0206485018134117,1,57
0.0428631156682968,0.0205426551401615,1,58
0.0322281420230865,0.0204466991126537,1,59
0.0367705486714839,0.0203577242791652,1,60
0.0318589024245739,0.0203334111720323,1,61
0.0343481563031673,0.020217303186655,1,62
0.0306504406034946,0.0201698839664459,1,63
0.0327051244676113,0.0200861189514398,1,64
0.0330490097403526,0.0200037099421024,1,65
0.0361776202917099,0.0199398137629032,1,66
0.0335952490568161,0.019870625808835,1,67
0.0319389216601848,0.0198484994471073,1,68
0.0365063846111297,0.0198074840009212,1,69
0.0293942186981439,0.0198002029210329,1,70
0.0346905253827571,0.019799867644906,1,71
0.0353736691176891,0.0198014210909605,1,72
0.0273050349205732,0.0198357068002223,1,73
0.032349269837141,0.0199448280036449,1,74
0.0397088080644607,0.0200887452811002,1,75
0.0341200530529022,0.0202457718551158,1,76
0.0289488472044467,0.0203874930739402,1,77
0.0385133363306522,0.0204427912831306,1,78
0.0310698505491018,0.0204887297004461,1,79
0.0301340818405151,0.0205158852040767,1,80
0.0360307991504669,0.0204473100602626,1,81
0.0315086431801319,0.0203968361020088,1,82
0.0330549553036689,0.0203682444989681,1,83
0.0320703648030757,0.0202811229974031,1,84
0.031479712575674,0.0201921537518501,1,85
0.0295679159462451,0.0201013293117284,1,86
0.0340951904654502,0.0200888384133577,1,87
0.0343746319413185,0.0199962519109249,1,88
0.0312792584300041,0.0199408065527677,1,89
0.0319741368293762,0.0199388470500707,1,90
0.0290815811604261,0.019946064800024,1,91
0.0288352966308593,0.0199528075754642,1,92
0.0342841446399688,0.0199786648154258,1,93
0.0304239727556705,0.0199720542877912,1,94
0.0335126854479312,0.019942756742239,1,95
0.0297631323337554,0.0199410803616046,1,96
0.1391620337963104,0.0387869551777839,2,0
0.1181788742542266,0.0381317362189292,2,1
0.0964254736900329,0.0368268080055713,2,2
0.0876525342464447,0.0355547480285167,2,3
0.0752481594681739,0.0341320447623729,2,4
0.0780036300420761,0.0324897728860378,2,5
0.0830537229776382,0.0311209745705127,2,6
0.0640661269426345,0.0299946274608373,2,7
0.0717156082391738,0.0289676170796155,2,8
0.064020074903965,0.0280727110803127,2,9
0.063379593193531,0.0272729955613613,2,10
0.0597175136208534,0.0266527645289897,2,11
0.0536578595638275,0.0260890629142522,2,12
0.0449146591126918,0.0255769155919551,2,13
0.0515669658780097,0.0251458622515201,2,14
0.057722520083189,0.0248185563832521,2,15
0.0568204671144485,0.0245537795126438,2,16
0.0527209006249904,0.0243850015103817,2,17
0.0514852777123451,0.0242662988603115,2,18
0.063450239598751,0.0241773836314678,2,19
0.0514891408383846,0.024110771715641,2,20
0.0580517351627349,0.0241073239594697,2,21
0.0444657057523727,0.0241445861756801,2,22
0.0490419417619705,0.0241893120110034,2,23
0.0439874716103076,0.0242642778903245,2,24
0.0552288517355918,0.0243599154055118,2,25
0.04569623619318,0.0245424080640077,2,26
0.0448111370205879,0.0247703362256288,2,27
0.053379513323307,0.0249816142022609,2,28
0.0471912026405334,0.025214310735464,2,29
0.0412828437983989,0.0255859028548002,2,30
0.0494874268770217,0.025919172912836,2,31
0.0369117856025695,0.0262903440743684,2,32
0.043741974979639,0.0267034657299518,2,33
0.0410096086561679,0.026981072500348,2,34
