number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_relative_deterioration,state
0,0.16313101844181221,2025-01-09 21:56:07.504393,2025-01-09 21:56:16.731654,0 days 00:00:09.227261,0.010703541237172163,40,0.2,16,100,0.00048394441309421675,504,0.004434459227938876,1,5,adam,"{'neurons_per_layer_encoder': [16, 32, 64, 128, 256], 'neurons_per_layer_decoder': [256]}",16,[256],"[16, 32, 64, 128, 256]",[0.16313101844181221],0.03752316752904837,COMPLETE
1,-0.1188678360715738,2025-01-09 21:56:07.504628,2025-01-09 21:56:08.997061,0 days 00:00:01.492433,0.01121204460653116,72,0.30000000000000004,116,100,4.897884722510226e-06,124,1.9813274393363576e-05,5,1,sgd,"{'neurons_per_layer_encoder': [116], 'neurons_per_layer_decoder': [116, 58, 29, 14, 8]}",116,"[116, 58, 29, 14, 8]",[116],[-0.1188678360715738],0.09495407734922082,COMPLETE
2,-0.7537546781180184,2025-01-09 21:56:07.504707,2025-01-09 21:56:13.185246,0 days 00:00:05.680539,0.03585732472215609,64,0.2,36,100,0.000590712674690224,920,2.376962408302201e-05,4,5,adam,"{'neurons_per_layer_encoder': [36, 72, 144, 288, 576], 'neurons_per_layer_decoder': [576, 288, 144, 72]}",36,"[576, 288, 144, 72]","[36, 72, 144, 288, 576]",[-0.7537546781180184],0.9434270830167405,COMPLETE
3,-0.20822922338868155,2025-01-09 21:56:07.504885,2025-01-09 21:56:08.951531,0 days 00:00:01.446646,0.013780946576218643,104,0.30000000000000004,140,100,1.907672749284172e-05,196,1.1058710646648717e-05,5,1,sgd,"{'neurons_per_layer_encoder': [140], 'neurons_per_layer_decoder': [140, 70, 35, 17, 8]}",140,"[140, 70, 35, 17, 8]",[140],[-0.20822922338868155],0.46054938238372634,COMPLETE
4,-0.01231922164471766,2025-01-09 21:56:07.505149,2025-01-09 21:56:09.384731,0 days 00:00:01.879582,0.015432721107692886,120,0.4,24,100,2.3224656973423332e-05,26,0.002890290397852884,2,1,adadelta,"{'neurons_per_layer_encoder': [24], 'neurons_per_layer_decoder': [24, 12]}",24,"[24, 12]",[24],[-0.01231922164471766],0.4105971336277647,COMPLETE
5,-0.16638404354067626,2025-01-09 21:56:08.960171,2025-01-09 21:56:19.913403,0 days 00:00:10.953232,0.027761544690057538,128,0.30000000000000004,220,100,8.665376399410371e-05,7240,1.0496896218270075e-05,4,5,sgd,"{'neurons_per_layer_encoder': [220, 440, 880, 1760, 3520], 'neurons_per_layer_decoder': [3520, 1760, 880, 440]}",220,"[3520, 1760, 880, 440]","[220, 440, 880, 1760, 3520]",[-0.16638404354067626],0.9591236638774377,COMPLETE
6,0.08504245010186817,2025-01-09 21:56:09.008506,2025-01-09 21:56:28.216993,0 days 00:00:19.208487,0.1534860927102006,112,0.2,228,100,8.226878352404872e-06,4296,0.005164311176254487,5,4,sgd,"{'neurons_per_layer_encoder': [228, 456, 912, 1824], 'neurons_per_layer_decoder': [1824, 912, 456, 228, 114]}",228,"[1824, 912, 456, 228, 114]","[228, 456, 912, 1824]",[0.08504245010186817],0.5902618989111242,COMPLETE
7,-0.019841308926978662,2025-01-09 21:56:09.397008,2025-01-09 21:56:17.395217,0 days 00:00:07.998209,0.012940371443641437,48,0.2,224,100,0.00010663112160875103,1656,0.004707487160306747,4,3,adadelta,"{'neurons_per_layer_encoder': [224, 448, 896], 'neurons_per_layer_decoder': [896, 448, 224, 112]}",224,"[896, 448, 224, 112]","[224, 448, 896]",[-0.019841308926978662],0.8859999193485107,COMPLETE
8,0.09835167472032857,2025-01-09 21:56:13.213957,2025-01-09 21:56:27.794788,0 days 00:00:14.580831,0.11304342411065443,104,0.30000000000000004,176,100,1.0602324741379953e-06,4104,0.0013909386795257067,3,5,adam,"{'neurons_per_layer_encoder': [176, 352, 704, 1408, 2816], 'neurons_per_layer_decoder': [2816, 1408, 704]}",176,"[2816, 1408, 704]","[176, 352, 704, 1408, 2816]",[0.09835167472032857],-0.17854798139994368,COMPLETE
9,0.12177872284894697,2025-01-09 21:56:16.744256,2025-01-09 21:56:23.477298,0 days 00:00:06.733042,0.15214180917803644,72,0.1,80,100,0.0007326823787493266,104,0.0011270163699654183,1,1,adam,"{'neurons_per_layer_encoder': [80], 'neurons_per_layer_decoder': [80]}",80,[80],[80],[0.12177872284894697],0.018521744122293144,COMPLETE
10,,2025-01-09 21:56:17.406505,,,0.03995593199527252,80,0.30000000000000004,212,100,1.028324509404909e-05,960,0.009850203436260592,1,2,adam,"{'neurons_per_layer_encoder': [212, 424], 'neurons_per_layer_decoder': [424]}",212,[424],"[212, 424]",,,RUNNING
11,-0.028543021124659118,2025-01-09 21:56:19.929594,2025-01-09 21:56:28.146995,0 days 00:00:08.217401,0.0609690454289764,32,0.4,224,100,1.9107907594836768e-05,3032,0.00027405085987381334,2,4,sgd,"{'neurons_per_layer_encoder': [224, 448, 896, 1792], 'neurons_per_layer_decoder': [1792, 896]}",224,"[1792, 896]","[224, 448, 896, 1792]",[-0.028543021124659118],0.74569623887206,COMPLETE
12,-0.13922727446489724,2025-01-09 21:56:23.485887,2025-01-09 21:56:29.498046,0 days 00:00:06.012159,0.039350239096983035,96,0.2,128,100,3.696437033507977e-05,2168,0.00439281431173124,3,4,adam,"{'neurons_per_layer_encoder': [128, 256, 512, 1024], 'neurons_per_layer_decoder': [1024, 512, 256]}",128,"[1024, 512, 256]","[128, 256, 512, 1024]",[-0.13922727446489724],0.7247712213365081,COMPLETE
13,-0.03878172296720961,2025-01-09 21:56:27.808396,2025-01-09 21:56:31.071214,0 days 00:00:03.262818,0.03405180977651768,80,0.1,208,100,0.0003413881733609164,1912,1.1122408233664275e-05,3,4,sgd,"{'neurons_per_layer_encoder': [208, 416, 832, 1664], 'neurons_per_layer_decoder': [1664, 832, 416]}",208,"[1664, 832, 416]","[208, 416, 832, 1664]",[-0.03878172296720961],0.9763997288642992,COMPLETE
14,0.1666956009951429,2025-01-09 21:56:28.155109,2025-01-09 21:56:32.991017,0 days 00:00:04.835908,0.06549405095707664,32,0.1,64,100,0.00017167546500484343,440,0.008989868478879465,1,3,adam,"{'neurons_per_layer_encoder': [64, 128, 256], 'neurons_per_layer_decoder': [256]}",64,[256],"[64, 128, 256]",[0.1666956009951429],-0.3117489278058392,COMPLETE
15,0.019240949104973093,2025-01-09 21:56:28.227603,2025-01-09 21:56:32.053636,0 days 00:00:03.826033,0.09338697899645856,88,0.1,72,100,0.0008128824285656125,280,0.0006420223643956339,1,2,adam,"{'neurons_per_layer_encoder': [72, 144], 'neurons_per_layer_decoder': [144]}",72,[144],"[72, 144]",[0.019240949104973093],0.6765308900995917,COMPLETE
16,0.09307917378159036,2025-01-09 21:56:29.508223,2025-01-09 21:56:32.980344,0 days 00:00:03.472121,0.09784727026326112,48,0.1,72,100,0.000990137996725533,264,0.0005367387649039366,1,2,adam,"{'neurons_per_layer_encoder': [72, 144], 'neurons_per_layer_decoder': [144]}",72,[144],"[72, 144]",[0.09307917378159036],0.6828530114669336,COMPLETE
17,0.07301830746603899,2025-01-09 21:56:31.079226,2025-01-09 21:56:33.956914,0 days 00:00:02.877688,0.0788904844440092,48,0.1,64,100,0.0008565228137841309,216,0.0007894085313357827,1,2,adam,"{'neurons_per_layer_encoder': [64, 128], 'neurons_per_layer_decoder': [128]}",64,[128],"[64, 128]",[0.07301830746603899],0.5325837566899547,COMPLETE
18,0.34832347383403217,2025-01-09 21:56:32.061545,2025-01-09 21:56:35.064347,0 days 00:00:03.002802,0.022939476435009185,48,0.1,68,100,0.00017664244801883174,240,0.00024381011534922717,1,2,adam,"{'neurons_per_layer_encoder': [68, 136], 'neurons_per_layer_decoder': [136]}",68,[136],"[68, 136]",[0.34832347383403217],0.4855547804435703,COMPLETE
19,0.6855809653937837,2025-01-09 21:56:32.988321,2025-01-09 21:56:35.939204,0 days 00:00:02.950883,0.1957845977546968,32,0.1,60,100,0.0002544552302290562,160,0.00015402356298567995,1,2,adam,"{'neurons_per_layer_encoder': [60, 120], 'neurons_per_layer_decoder': [120]}",60,[120],"[60, 120]",[0.6855809653937837],0.8071456629324891,COMPLETE
20,0.12329118934566208,2025-01-09 21:56:32.998487,2025-01-09 21:56:36.310457,0 days 00:00:03.311970,0.020909736247915554,32,0.1,8,100,0.00022067294371466703,35,0.008376279577449035,2,3,adam,"{'neurons_per_layer_encoder': [8, 16, 32], 'neurons_per_layer_decoder': [32, 16]}",8,"[32, 16]","[8, 16, 32]",[0.12329118934566208],-0.6739050963774342,COMPLETE
21,0.23683813796085051,2025-01-09 21:56:33.963856,2025-01-09 21:56:37.610962,0 days 00:00:03.647106,0.022932354974202877,32,0.2,28,100,0.00019703223385676398,264,0.009336960319532153,2,3,adam,"{'neurons_per_layer_encoder': [28, 56, 112], 'neurons_per_layer_decoder': [112, 56]}",28,"[112, 56]","[28, 56, 112]",[0.23683813796085051],-0.2382237642675406,COMPLETE
22,-0.14322538960286213,2025-01-09 21:56:35.071626,2025-01-09 21:56:37.772009,0 days 00:00:02.700383,0.02063734795120661,32,0.1,100,100,0.00021307280316056228,504,0.0001468476927604895,2,3,adadelta,"{'neurons_per_layer_encoder': [100, 200, 400], 'neurons_per_layer_decoder': [400, 200]}",100,"[400, 200]","[100, 200, 400]",[-0.14322538960286213],0.8441248442648065,COMPLETE
23,-0.46191683069433465,2025-01-09 21:56:35.946457,2025-01-09 21:56:37.885541,0 days 00:00:01.939084,0.019448181157730515,64,0.1,100,100,0.00023023480644482157,320,0.00014447281650534032,2,2,adadelta,"{'neurons_per_layer_encoder': [100, 200], 'neurons_per_layer_decoder': [200, 100]}",100,"[200, 100]","[100, 200]",[-0.46191683069433465],0.6940005310775612,COMPLETE
24,-0.003019965429373217,2025-01-09 21:56:36.317856,2025-01-09 21:56:39.120616,0 days 00:00:02.802760,0.02186828327648573,56,0.2,100,100,6.424322046449562e-05,336,0.00013057868564005773,2,2,adadelta,"{'neurons_per_layer_encoder': [100, 200], 'neurons_per_layer_decoder': [200, 100]}",100,"[200, 100]","[100, 200]",[-0.003019965429373217],0.5520269711580064,COMPLETE
25,0.11671023655921131,2025-01-09 21:56:37.619073,2025-01-09 21:56:41.070394,0 days 00:00:03.451321,0.022085414553196042,56,0.2,100,100,7.478654178602303e-05,320,0.00013713630772315379,2,2,adadelta,"{'neurons_per_layer_encoder': [100, 200], 'neurons_per_layer_decoder': [200, 100]}",100,"[200, 100]","[100, 200]",[0.11671023655921131],0.6171579077954337,COMPLETE
26,0.28293008863095503,2025-01-09 21:56:37.780742,2025-01-09 21:56:41.029525,0 days 00:00:03.248783,0.02400901544508575,48,0.2,44,100,6.591046177656967e-05,144,7.549799550706898e-05,2,2,adam,"{'neurons_per_layer_encoder': [44, 88], 'neurons_per_layer_decoder': [88, 44]}",44,"[88, 44]","[44, 88]",[0.28293008863095503],0.34624551968895506,COMPLETE
27,0.11563005377052649,2025-01-09 21:56:37.893596,2025-01-09 21:56:41.011827,0 days 00:00:03.118231,0.028509219397613184,48,0.2,44,100,6.046446236872723e-05,144,6.526772003960958e-05,2,2,adam,"{'neurons_per_layer_encoder': [44, 88], 'neurons_per_layer_decoder': [88, 44]}",44,"[88, 44]","[44, 88]",[0.11563005377052649],0.22370112107074153,COMPLETE
28,0.31372155262546053,2025-01-09 21:56:39.128242,2025-01-09 21:56:42.029793,0 days 00:00:02.901551,0.19387110679750585,40,0.2,40,100,0.00012076697713159263,136,6.76194790510983e-05,1,2,adam,"{'neurons_per_layer_encoder': [40, 80], 'neurons_per_layer_decoder': [80]}",40,[80],"[40, 80]",[0.31372155262546053],0.3849798312376545,COMPLETE
29,0.5946998388508002,2025-01-09 21:56:41.018916,2025-01-09 21:56:44.468164,0 days 00:00:03.449248,0.05148109661210277,40,0.2,48,100,0.00012580122330766753,264,5.77968830701327e-05,1,3,adam,"{'neurons_per_layer_encoder': [48, 96, 192], 'neurons_per_layer_decoder': [192]}",48,[192],"[48, 96, 192]",[0.5946998388508002],0.7801147306958004,COMPLETE
30,0.320629721198019,2025-01-09 21:56:41.052132,2025-01-09 21:56:43.912660,0 days 00:00:02.860528,0.049606818412986656,56,0.1,48,100,0.0001215745351915223,152,5.561753629468052e-05,1,2,adam,"{'neurons_per_layer_encoder': [48, 96], 'neurons_per_layer_decoder': [96]}",48,[96],"[48, 96]",[0.320629721198019],0.35187033418315866,COMPLETE
31,0.27120435772333307,2025-01-09 21:56:41.082782,2025-01-09 21:56:43.591917,0 days 00:00:02.509135,0.19548872395735278,40,0.1,48,100,0.00013124459825123052,84,4.4313201726514224e-05,1,1,adam,"{'neurons_per_layer_encoder': [48], 'neurons_per_layer_decoder': [48]}",48,[48],[48],[0.27120435772333307],0.06673920376004408,COMPLETE
32,0.33834640456804776,2025-01-09 21:56:42.037282,2025-01-09 21:56:44.742345,0 days 00:00:02.705063,0.1917005165817555,40,0.1,156,100,0.00036032288398778623,196,0.0003293836811075089,1,1,adam,"{'neurons_per_layer_encoder': [156], 'neurons_per_layer_decoder': [156]}",156,[156],[156],[0.33834640456804776],0.524154384262704,COMPLETE
33,0.30211868822597254,2025-01-09 21:56:43.598980,2025-01-09 21:56:46.740750,0 days 00:00:03.141770,0.049930159844554414,40,0.1,4,100,0.0003568422975853646,17,0.00029755874890598753,1,3,adam,"{'neurons_per_layer_encoder': [4, 8, 16], 'neurons_per_layer_decoder': [16]}",4,[16],"[4, 8, 16]",[0.30211868822597254],0.15800567776244104,COMPLETE
34,0.2223596564521838,2025-01-09 21:56:43.920320,2025-01-09 21:56:46.830652,0 days 00:00:02.910332,0.04389153143580016,56,0.1,4,100,0.0003802520788850465,17,0.0003634495564990482,1,3,adam,"{'neurons_per_layer_encoder': [4, 8, 16], 'neurons_per_layer_decoder': [16]}",4,[16],"[4, 8, 16]",[0.2223596564521838],0.17480770864253986,COMPLETE
35,-0.015631838336360726,2025-01-09 21:56:44.476456,2025-01-09 21:56:46.552124,0 days 00:00:02.075668,0.046979321893543285,56,0.1,4,100,0.00037320784625924385,17,0.00022716770837743547,1,3,adam,"{'neurons_per_layer_encoder': [4, 8, 16], 'neurons_per_layer_decoder': [16]}",4,[16],"[4, 8, 16]",[-0.015631838336360726],0.2046434878440562,COMPLETE
36,0.322397003924801,2025-01-09 21:56:44.751952,2025-01-09 21:56:47.441245,0 days 00:00:02.689293,0.1617973767145116,40,0.1,156,100,0.00042909296120852814,228,0.0002562999245366942,1,1,adam,"{'neurons_per_layer_encoder': [156], 'neurons_per_layer_decoder': [156]}",156,[156],[156],[0.322397003924801],0.5989109139156511,COMPLETE
37,0.5327265607203515,2025-01-09 21:56:46.559221,2025-01-09 21:56:49.252029,0 days 00:00:02.692808,0.137057230139741,40,0.1,156,100,0.0004175944273590819,228,0.0003977073236451379,1,1,adam,"{'neurons_per_layer_encoder': [156], 'neurons_per_layer_decoder': [156]}",156,[156],[156],[0.5327265607203515],0.6872507815068396,COMPLETE
38,0.30806949297082986,2025-01-09 21:56:46.749094,2025-01-09 21:56:49.446512,0 days 00:00:02.697418,0.12960519736586912,40,0.1,156,100,0.0004437987271549861,228,3.217391474412169e-05,1,1,adam,"{'neurons_per_layer_encoder': [156], 'neurons_per_layer_decoder': [156]}",156,[156],[156],[0.30806949297082986],0.714105146797188,COMPLETE
39,0.33920586395483177,2025-01-09 21:56:46.838165,2025-01-09 21:56:49.587745,0 days 00:00:02.749580,0.1540408667910867,40,0.30000000000000004,156,100,0.0004951506121202707,228,3.0066851926922643e-05,1,1,adam,"{'neurons_per_layer_encoder': [156], 'neurons_per_layer_decoder': [156]}",156,[156],[156],[0.33920586395483177],0.780183825769018,COMPLETE
40,0.28581501704532963,2025-01-09 21:56:47.449336,2025-01-09 21:56:50.232358,0 days 00:00:02.783022,0.13104125161605806,64,0.30000000000000004,180,100,3.767210570076627e-05,220,3.0510257495372424e-05,1,1,adam,"{'neurons_per_layer_encoder': [180], 'neurons_per_layer_decoder': [180]}",180,[180],[180],[0.28581501704532963],0.35104918116247874,COMPLETE
41,0.20316032752455637,2025-01-09 21:56:49.260041,2025-01-09 21:56:52.000935,0 days 00:00:02.740894,0.12526376771902478,64,0.30000000000000004,184,100,4.6108136223879744e-05,240,3.348141334109222e-05,1,1,adam,"{'neurons_per_layer_encoder': [184], 'neurons_per_layer_decoder': [184]}",184,[184],[184],[0.20316032752455637],0.31286452787784186,COMPLETE
42,-0.22112394961824733,2025-01-09 21:56:49.455334,2025-01-09 21:56:50.428337,0 days 00:00:00.973003,0.01058411327240431,64,0.30000000000000004,124,100,3.516501799386532e-05,244,9.473236122877991e-05,1,1,sgd,"{'neurons_per_layer_encoder': [124], 'neurons_per_layer_decoder': [124]}",124,[124],[124],[-0.22112394961824733],0.4090873241173943,COMPLETE
43,0.03701249176247279,2025-01-09 21:56:49.595535,2025-01-09 21:56:52.285538,0 days 00:00:02.690003,0.12308163798963506,64,0.4,176,100,3.910263048791113e-05,280,9.187268054645936e-05,4,1,sgd,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176, 88, 44, 22]}",176,"[176, 88, 44, 22]",[176],[0.03701249176247279],0.5620434320047558,COMPLETE
44,-0.08809956469143998,2025-01-09 21:56:50.239957,2025-01-09 21:56:51.353609,0 days 00:00:01.113652,0.015945168236173254,64,0.4,120,100,1.152253052401994e-05,192,9.822077039305488e-05,3,1,sgd,"{'neurons_per_layer_encoder': [120], 'neurons_per_layer_decoder': [120, 60, 30]}",120,"[120, 60, 30]",[120],[-0.08809956469143998],0.3042371030615934,COMPLETE
45,0.30658653990679685,2025-01-09 21:56:50.436082,2025-01-09 21:56:53.365163,0 days 00:00:02.929081,0.13371087409310095,32,0.30000000000000004,188,100,0.00028957624541444,292,1.6212572447490946e-05,1,1,adam,"{'neurons_per_layer_encoder': [188], 'neurons_per_layer_decoder': [188]}",188,[188],[188],[0.30658653990679685],0.7182866484658148,COMPLETE
46,0.44071085220249295,2025-01-09 21:56:51.361339,2025-01-09 21:56:54.441683,0 days 00:00:03.080344,0.1317491077878772,32,0.30000000000000004,196,100,0.0005840584798280926,284,0.00019407590234542455,1,1,adam,"{'neurons_per_layer_encoder': [196], 'neurons_per_layer_decoder': [196]}",196,[196],[196],[0.44071085220249295],0.8298395460416462,COMPLETE
47,-0.1750120260030561,2025-01-09 21:56:52.009128,2025-01-09 21:56:54.183582,0 days 00:00:02.174454,0.16056418959001673,32,0.30000000000000004,144,100,0.0006160778182611656,280,1.846203456798081e-05,4,1,adam,"{'neurons_per_layer_encoder': [144], 'neurons_per_layer_decoder': [144, 72, 36, 18]}",144,"[144, 72, 36, 18]",[144],[-0.1750120260030561],0.8292855919011659,COMPLETE
48,0.3887936246958704,2025-01-09 21:56:52.294752,2025-01-09 21:56:59.227877,0 days 00:00:06.933125,0.1507435211710537,32,0.30000000000000004,200,100,0.0005529680090975938,440,2.1558929495559835e-05,5,2,adam,"{'neurons_per_layer_encoder': [200, 400], 'neurons_per_layer_decoder': [400, 200, 100, 50, 25]}",200,"[400, 200, 100, 50, 25]","[200, 400]",[0.3887936246958704],0.9636124169923798,COMPLETE
49,-0.08175164632549681,2025-01-09 21:56:53.372801,2025-01-09 21:56:56.529436,0 days 00:00:03.156635,0.1627777281429942,40,0.30000000000000004,140,100,0.000657316937991438,352,1.8748880866358056e-05,5,2,adam,"{'neurons_per_layer_encoder': [140, 280], 'neurons_per_layer_decoder': [280, 140, 70, 35, 17]}",140,"[280, 140, 70, 35, 17]","[140, 280]",[-0.08175164632549681],0.9227928946186973,COMPLETE
50,0.34486686364983665,2025-01-09 21:56:54.190688,2025-01-09 21:57:02.803950,0 days 00:00:08.613262,0.10377085448398286,48,0.2,88,100,1.8833857429501319e-06,776,0.00018629543468179423,2,4,adam,"{'neurons_per_layer_encoder': [88, 176, 352, 704], 'neurons_per_layer_decoder': [704, 352]}",88,"[704, 352]","[88, 176, 352, 704]",[0.34486686364983665],-0.26488269551020416,COMPLETE
51,-0.04283872299398572,2025-01-09 21:56:54.449135,2025-01-09 21:57:05.460435,0 days 00:00:11.011300,0.09574413776700672,48,0.2,244,100,2.734272034741146e-06,1992,0.00020425149835104494,5,4,adam,"{'neurons_per_layer_encoder': [244, 488, 976, 1952], 'neurons_per_layer_decoder': [1952, 976, 488, 244, 122]}",244,"[1952, 976, 488, 244, 122]","[244, 488, 976, 1952]",[-0.04283872299398572],-0.06422080331749873,COMPLETE
52,-0.1921933172213186,2025-01-09 21:56:56.539058,2025-01-09 21:57:17.163295,0 days 00:00:20.624237,0.05866662338417225,48,0.2,240,100,0.00016330445112735205,1960,0.00039522067953777094,2,4,adam,"{'neurons_per_layer_encoder': [240, 480, 960, 1920], 'neurons_per_layer_decoder': [1920, 960]}",240,"[1920, 960]","[240, 480, 960, 1920]",[-0.1921933172213186],0.9153141187336278,COMPLETE
53,0.35970948512849055,2025-01-09 21:56:59.236761,2025-01-09 21:57:28.777453,0 days 00:00:29.540692,0.09943703250712188,32,0.30000000000000004,212,100,0.0005219460839746342,1736,0.00019715064757384697,5,4,adam,"{'neurons_per_layer_encoder': [212, 424, 848, 1696], 'neurons_per_layer_decoder': [1696, 848, 424, 212, 106]}",212,"[1696, 848, 424, 212, 106]","[212, 424, 848, 1696]",[0.35970948512849055],0.9904358788481127,COMPLETE
54,0.303809386412465,2025-01-09 21:57:02.814577,2025-01-09 21:58:37.054376,0 days 00:01:34.239799,0.08413842522485925,32,0.4,248,100,0.0005479973730104014,4104,0.00042066796224731514,5,5,adam,"{'neurons_per_layer_encoder': [248, 496, 992, 1984, 3968], 'neurons_per_layer_decoder': [3968, 1984, 992, 496, 248]}",248,"[3968, 1984, 992, 496, 248]","[248, 496, 992, 1984, 3968]",[0.303809386412465],0.9946015125256059,COMPLETE
55,0.130856562151752,2025-01-09 21:57:05.479065,2025-01-09 21:57:20.668431,0 days 00:00:15.189366,0.0840999177864094,32,0.30000000000000004,200,100,0.0002774844699279722,456,0.0004272953207856,5,2,adam,"{'neurons_per_layer_encoder': [200, 400], 'neurons_per_layer_decoder': [400, 200, 100, 50, 25]}",200,"[400, 200, 100, 50, 25]","[200, 400]",[0.130856562151752],0.8935623282657826,COMPLETE
56,0.41908377394350593,2025-01-09 21:57:17.173805,2025-01-09 21:57:31.453274,0 days 00:00:14.279469,0.0794056693766147,32,0.30000000000000004,208,100,0.0002716988015267408,456,0.0009340069567899845,4,2,adam,"{'neurons_per_layer_encoder': [208, 416], 'neurons_per_layer_decoder': [416, 208, 104, 52]}",208,"[416, 208, 104, 52]","[208, 416]",[0.41908377394350593],0.9103130446016275,COMPLETE
57,0.16582348339372743,2025-01-09 21:57:20.680887,2025-01-09 21:57:31.126819,0 days 00:00:10.445932,0.07915975690558519,32,0.30000000000000004,60,100,0.000619613119786137,176,0.001783072878525384,3,2,adam,"{'neurons_per_layer_encoder': [60, 120], 'neurons_per_layer_decoder': [120, 60, 30]}",60,"[120, 60, 30]","[60, 120]",[0.16582348339372743],0.7067946223963145,COMPLETE
58,0.23366980295042872,2025-01-09 21:57:28.797602,2025-01-09 21:57:53.125650,0 days 00:00:24.328048,0.07551850858108967,32,0.30000000000000004,212,100,0.0005966587181451611,904,0.0014532905694655178,5,3,adam,"{'neurons_per_layer_encoder': [212, 424, 848], 'neurons_per_layer_decoder': [848, 424, 212, 106, 53]}",212,"[848, 424, 212, 106, 53]","[212, 424, 848]",[0.23366980295042872],0.9441053316955269,COMPLETE
59,0.05247012180925692,2025-01-09 21:57:31.141803,2025-01-09 21:58:14.744055,0 days 00:00:43.602252,0.10849833483084409,120,0.4,208,100,0.0009323705681820951,3480,0.0007729183026420747,5,5,adam,"{'neurons_per_layer_encoder': [208, 416, 832, 1664, 3328], 'neurons_per_layer_decoder': [3328, 1664, 832, 416, 208]}",208,"[3328, 1664, 832, 416, 208]","[208, 416, 832, 1664, 3328]",[0.05247012180925692],0.9893164017134702,COMPLETE
60,-0.014878094765359284,2025-01-09 21:57:31.462131,2025-01-09 21:57:37.468168,0 days 00:00:06.006037,0.10989949253660446,112,0.4,192,100,0.0009996363680371356,824,0.0009413161688600157,4,3,adadelta,"{'neurons_per_layer_encoder': [192, 384, 768], 'neurons_per_layer_decoder': [768, 384, 192, 96]}",192,"[768, 384, 192, 96]","[192, 384, 768]",[-0.014878094765359284],0.9825576078563144,COMPLETE
61,0.0435092822732176,2025-01-09 21:57:37.484138,2025-01-09 21:58:33.761918,0 days 00:00:56.277780,0.07173661368025683,80,0.30000000000000004,232,100,0.0002570620194234071,3832,0.0005768491003268649,4,5,adam,"{'neurons_per_layer_encoder': [232, 464, 928, 1856, 3712], 'neurons_per_layer_decoder': [3712, 1856, 928, 464]}",232,"[3712, 1856, 928, 464]","[232, 464, 928, 1856, 3712]",[0.0435092822732176],0.9737596678963126,COMPLETE
62,0.1927312490313885,2025-01-09 21:57:53.148060,2025-01-09 21:58:08.533873,0 days 00:00:15.385813,0.17863797154683872,80,0.30000000000000004,168,100,0.0002597407498659625,392,0.0005135828555469899,4,2,adam,"{'neurons_per_layer_encoder': [168, 336], 'neurons_per_layer_decoder': [336, 168, 84, 42]}",168,"[336, 168, 84, 42]","[168, 336]",[0.1927312490313885],0.8485795695084956,COMPLETE
63,-0.01617775674446409,2025-01-09 21:58:08.586501,2025-01-09 21:58:14.186752,0 days 00:00:05.600251,0.06807006459614408,72,0.4,232,100,8.68834774514829e-05,568,0.002557411920282982,3,2,sgd,"{'neurons_per_layer_encoder': [232, 464], 'neurons_per_layer_decoder': [464, 232, 116]}",232,"[464, 232, 116]","[232, 464]",[-0.01617775674446409],0.761001565529548,COMPLETE
64,-0.11519515045589923,2025-01-09 21:58:14.211347,2025-01-09 21:58:41.989164,0 days 00:00:27.777817,0.1453417523063271,88,0.30000000000000004,256,100,0.00014989819516236818,4200,4.9355493483136764e-05,4,5,adadelta,"{'neurons_per_layer_encoder': [256, 512, 1024, 2048, 4096], 'neurons_per_layer_decoder': [4096, 2048, 1024, 512]}",256,"[4096, 2048, 1024, 512]","[256, 512, 1024, 2048, 4096]",[-0.11519515045589923],0.9777418427291968,COMPLETE
65,0.3230010285146472,2025-01-09 21:58:14.757274,2025-01-09 21:59:17.411047,0 days 00:01:02.653773,0.14237654846355186,32,0.30000000000000004,216,100,0.000516405131493703,3560,0.00011455245701416209,5,5,adam,"{'neurons_per_layer_encoder': [216, 432, 864, 1728, 3456], 'neurons_per_layer_decoder': [3456, 1728, 864, 432, 216]}",216,"[3456, 1728, 864, 432, 216]","[216, 432, 864, 1728, 3456]",[0.3230010285146472],0.9951201050334336,COMPLETE
66,0.21206452628224293,2025-01-09 21:58:33.776747,2025-01-09 21:58:54.530795,0 days 00:00:20.754048,0.1422867385541885,32,0.30000000000000004,200,100,0.0005060659730223425,840,0.00016325308929456477,5,3,adam,"{'neurons_per_layer_encoder': [200, 400, 800], 'neurons_per_layer_decoder': [800, 400, 200, 100, 50]}",200,"[800, 400, 200, 100, 50]","[200, 400, 800]",[0.21206452628224293],0.97418341025044,COMPLETE
67,0.32736296080185867,2025-01-09 21:58:37.072719,2025-01-09 21:58:55.412730,0 days 00:00:18.340011,0.059932603872731104,40,0.30000000000000004,216,100,0.00016451063009418615,888,0.00017811266920436463,5,3,adam,"{'neurons_per_layer_encoder': [216, 432, 864], 'neurons_per_layer_decoder': [864, 432, 216, 108, 54]}",216,"[864, 432, 216, 108, 54]","[216, 432, 864]",[0.32736296080185867],0.9394299511918277,COMPLETE
