Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.045118211431771145,0.12407340178613979,40.15790621188804,0.02813064642433266,0.11732792551797455,31.039880831229382
2,0.043964680823205274,0.14646808698824787,39.81541475419457,0.02692371842135437,0.15519842547270735,30.430109991139936
3,0.04631120362270611,0.10091260798823842,40.7580146270692,0.028741326291031443,0.09816625903322695,31.350894461341046
4,0.04796406258769136,0.06882394390818769,40.98086138792827,0.030640939097907518,0.03856097475836673,31.646621472023213
5,0.002211322665512641,0.9570693013200489,13.356747556603278,0.0011502726283689581,0.9639072095327291,6.209299453752138
6,0.049655663950817296,0.03598313350111915,41.53686021269476,0.03151167321219296,0.011239431009062884,32.242755671441216
7,0.0024049422447216624,0.9533103637650745,13.063099252574462,0.0014454596148605373,0.9546449513607576,6.415766741070526
8,0.046704433136579515,0.0932784358995401,40.974835199921664,0.029399297105350896,0.07752071627308554,31.453626744526847
9,0.048592385456442434,0.056625660874797146,41.52440675282058,0.030066989202770362,0.056570143013783714,32.08000549412673
10,0.04762324935651297,0.07544050437765137,40.88842954870901,0.030351801247216464,0.04763342558765127,31.488340494404294
