trial_id,neurons_encoder,latent_dim,neurons_decoder
120,"[128, 256, 512, 1024]",1049,"[1024, 512, 256, 128, 64]"
121,"[128, 256, 512, 1024]",1048,"[1024, 512, 256, 128, 64]"
122,"[104, 208, 416, 832]",879,"[832, 416, 208, 104, 52]"
123,"[104, 208, 416, 832]",879,"[832, 416, 208, 104, 52]"
124,"[116, 232, 464, 928, 1856]",1877,"[1856, 928, 464, 232, 116]"
125,"[52, 104, 208, 416]",465,"[416, 208, 104, 52, 26]"
126,"[140, 280, 560, 1120]",1145,"[1120, 560, 280, 140, 70]"
127,"[136, 272, 544, 1088]",1117,"[1088, 544, 272, 136, 68]"
128,"[136, 272, 544, 1088]",1127,"[1088, 544, 272, 136, 68]"
129,"[136, 272, 544, 1088]",1117,"[1088, 544, 272, 136, 68]"
130,"[104, 208, 416, 832]",867,"[832, 416, 208, 104, 52]"
131,"[104, 208, 416, 832]",879,"[832, 416, 208, 104, 52]"
132,"[140, 280, 560, 1120]",1151,"[1120, 560, 280, 140, 70]"
133,"[116, 232, 464, 928]",983,"[928, 464, 232, 116, 58]"
134,"[120, 240, 480, 960]",1004,"[960, 480, 240, 120, 60]"
135,"[120, 240, 480, 960]",1002,"[960, 480, 240, 120, 60]"
136,"[88, 176, 352, 704]",755,"[704, 352, 176, 88, 44]"
137,"[76, 152, 304, 608]",634,"[608, 304, 152, 76, 38]"
138,"[88, 176, 352]",421,"[352, 176, 88, 44, 22]"
139,"[88, 176, 352, 704]",761,"[704, 352, 176, 88, 44]"
140,"[76, 152, 304, 608]",651,"[608, 304, 152, 76, 38]"
141,"[72, 144, 288, 576]",612,"[576, 288, 144, 72, 36]"
142,"[76, 152, 304, 608]",654,"[608, 304, 152, 76, 38]"
143,"[76, 152, 304, 608]",652,"[608, 304, 152, 76, 38]"
144,"[96, 192, 384, 768]",792,"[768, 384, 192, 96, 48]"
145,"[72, 144, 288, 576]",616,"[576, 288, 144, 72, 36]"
146,"[96, 192, 384, 768]",788,"[768, 384, 192, 96, 48]"
147,"[96, 192, 384, 768]",789,"[768, 384, 192, 96, 48]"
148,"[96, 192, 384, 768]",795,"[768, 384, 192, 96, 48]"
149,"[100, 200, 400, 800]",831,"[800, 400, 200, 100, 50]"
150,"[100, 200, 400, 800]",830,"[800, 400, 200, 100, 50]"
151,"[108, 216, 432, 864]",897,"[864, 432, 216, 108, 54]"
152,"[76, 152, 304, 608]",637,"[608, 304, 152, 76, 38]"
153,"[76, 152, 304, 608]",674,"[608, 304, 152, 76, 38]"
154,"[28, 56, 112, 224]",425,"[224, 112, 56, 28, 14]"
155,"[80, 160, 320, 640]",674,"[640, 320, 160, 80, 40]"
156,"[88, 176, 352, 704]",722,"[704, 352, 176, 88, 44]"
157,"[88, 176, 352, 704]",746,"[704, 352, 176, 88, 44]"
158,"[88, 176, 352, 704]",743,"[704, 352, 176, 88, 44]"
159,"[88, 176, 352, 704]",746,"[704, 352, 176, 88, 44]"
160,"[160, 320, 640, 1280]",1309,"[1280, 640, 320, 160, 80]"
161,"[148, 296, 592, 1184]",1209,"[1184, 592, 296, 148, 74]"
162,"[108, 216, 432, 864]",890,"[864, 432, 216, 108, 54]"
163,"[108, 216, 432, 864]",896,"[864, 432, 216, 108, 54]"
164,"[148, 296, 592, 1184]",1209,"[1184, 592, 296, 148, 74]"
165,"[108, 216, 432, 864]",893,"[864, 432, 216, 108, 54]"
166,"[108, 216, 432, 864]",896,"[864, 432, 216, 108, 54]"
167,"[152, 304, 608, 1216]",1238,"[1216, 608, 304, 152, 76]"
168,"[116, 232, 464, 928]",958,"[928, 464, 232, 116, 58]"
169,"[148, 296, 592, 1184]",1206,"[1184, 592, 296, 148, 74]"
170,"[44, 88, 176, 352]",680,"[352, 176, 88, 44, 22]"
171,"[160, 320, 640, 1280]",1311,"[1280, 640, 320, 160, 80]"
172,"[156, 312, 624, 1248]",1276,"[1248, 624, 312, 156, 78]"
173,"[124, 248, 496, 992]",1017,"[992, 496, 248, 124, 62]"
174,"[156, 312, 624, 1248]",1275,"[1248, 624, 312, 156, 78]"
175,"[108, 216, 432, 864]",894,"[864, 432, 216, 108, 54]"
176,"[164, 328, 656, 1312]",1346,"[1312, 656, 328, 164, 82]"
177,"[156, 312, 624, 1248]",1311,"[1248, 624, 312, 156, 78]"
178,"[160, 320, 640, 1280]",1338,"[1280, 640, 320, 160, 80]"
179,"[164, 328, 656, 1312]",1367,"[1312, 656, 328, 164, 82]"
180,"[164, 328, 656, 1312]",1363,"[1312, 656, 328, 164, 82]"
181,"[164, 328, 656, 1312]",1364,"[1312, 656, 328, 164, 82]"
182,"[164, 328, 656, 1312]",1370,"[1312, 656, 328, 164, 82]"
183,"[184, 368, 736, 1472]",1513,"[1472, 736, 368, 184, 92]"
184,"[188, 376, 752, 1504]",1541,"[1504, 752, 376, 188, 94]"
185,"[176, 352, 704, 1408]",1462,"[1408, 704, 352, 176, 88]"
186,"[184, 368, 736, 1472]",1514,"[1472, 736, 368, 184, 92]"
187,"[180, 360, 720, 1440]",1488,"[1440, 720, 360, 180, 90]"
188,"[172, 344, 688, 1376]",1437,"[1376, 688, 344, 172, 86]"
189,"[168, 336, 672, 1344]",1410,"[1344, 672, 336, 168, 84]"
190,"[184, 368, 736, 1472]",1508,"[1472, 736, 368, 184, 92]"
191,"[180, 360, 720, 1440]",1476,"[1440, 720, 360, 180, 90]"
192,"[204, 408, 816, 1632]",1684,"[1632, 816, 408, 204, 102]"
193,"[184, 368, 736, 1472]",1593,"[1472, 736, 368, 184, 92]"
194,"[176, 352, 704, 1408]",1456,"[1408, 704, 352, 176, 88]"
195,"[180, 360, 720, 1440]",1479,"[1440, 720, 360, 180, 90]"
196,"[180, 360, 720, 1440]",1487,"[1440, 720, 360, 180, 90]"
197,"[180, 360, 720, 1440]",1574,"[1440, 720, 360, 180, 90]"
198,"[188, 376, 752, 1504]",1572,"[1504, 752, 376, 188, 94]"
199,"[188, 376, 752, 1504]",1558,"[1504, 752, 376, 188, 94]"
200,"[192, 384, 768, 1536]",1585,"[1536, 768, 384, 192, 96]"
201,"[188, 376, 752, 1504]",1536,"[1504, 752, 376, 188, 94]"
202,"[196, 392, 784, 1568]",1610,"[1568, 784, 392, 196, 98]"
203,"[196, 392, 784, 1568]",1617,"[1568, 784, 392, 196, 98]"
204,"[168, 336, 672, 1344]",1425,"[1344, 672, 336, 168, 84]"
205,"[168, 336, 672, 1344]",1413,"[1344, 672, 336, 168, 84]"
206,"[168, 336, 672, 1344]",1419,"[1344, 672, 336, 168, 84]"
207,"[172, 344, 688, 1376]",1411,"[1376, 688, 344, 172, 86]"
208,"[168, 336, 672, 1344]",1399,"[1344, 672, 336, 168, 84]"
209,"[168, 336, 672, 1344]",1399,"[1344, 672, 336, 168, 84]"
210,"[168, 336, 672, 1344]",1411,"[1344, 672, 336, 168, 84]"
211,"[160, 320, 640, 1280]",1396,"[1280, 640, 320, 160, 80]"
212,"[176, 352, 704, 1408]",1452,"[1408, 704, 352, 176, 88]"
213,"[176, 352, 704, 1408]",1512,"[1408, 704, 352, 176, 88]"
214,"[172, 344, 688, 1376]",1417,"[1376, 688, 344, 172, 86]"
215,"[172, 344, 688, 1376]",1414,"[1376, 688, 344, 172, 86]"
216,"[172, 344, 688, 1376]",1506,"[1376, 688, 344, 172, 86]"
217,"[160, 320, 640, 1280]",1336,"[1280, 640, 320, 160, 80]"
218,"[160, 320, 640, 1280]",1327,"[1280, 640, 320, 160, 80]"
219,"[156, 312, 624, 1248]",1319,"[1248, 624, 312, 156, 78]"
220,"[156, 312, 624, 1248]",1386,"[1248, 624, 312, 156, 78]"
221,"[160, 320, 640, 1280]",1389,"[1280, 640, 320, 160, 80]"
222,"[176, 352, 704, 1408]",1456,"[1408, 704, 352, 176, 88]"
223,"[176, 352, 704, 1408]",1453,"[1408, 704, 352, 176, 88]"
224,"[176, 352, 704, 1408]",1453,"[1408, 704, 352, 176, 88]"
225,"[176, 352, 704, 1408]",1450,"[1408, 704, 352, 176, 88]"
226,"[164, 328, 656, 1312]",1355,"[1312, 656, 328, 164, 82]"
227,"[152, 304, 608, 1216]",1271,"[1216, 608, 304, 152, 76]"
228,"[164, 328, 656, 1312]",1358,"[1312, 656, 328, 164, 82]"
229,"[164, 328, 656, 1312]",1357,"[1312, 656, 328, 164, 82]"
230,"[164, 328, 656, 1312]",1378,"[1312, 656, 328, 164, 82]"
231,"[164, 328, 656, 1312]",1373,"[1312, 656, 328, 164, 82]"
232,"[184, 368, 736, 1472]",1508,"[1472, 736, 368, 184, 92]"
233,"[144, 288, 576, 1152]",1383,"[1152, 576, 288, 144, 72]"
234,"[152, 304, 608, 1216]",1288,"[1216, 608, 304, 152, 76]"
235,"[152, 304, 608, 1216]",1281,"[1216, 608, 304, 152, 76]"
236,"[160, 320, 640, 1280]",1356,"[1280, 640, 320, 160, 80]"
237,"[156, 312, 624, 1248]",1347,"[1248, 624, 312, 156, 78]"
238,"[160, 320, 640, 1280]",2222,"[1280, 640, 320, 160, 80]"
239,"[168, 336, 672, 1344]",2141,"[1344, 672, 336, 168, 84]"
240,"[168, 336, 672, 1344]",1388,"[1344, 672, 336, 168, 84]"
241,"[168, 336, 672, 1344]",2208,"[1344, 672, 336, 168, 84]"
242,"[168, 336, 672, 1344]",2165,"[1344, 672, 336, 168, 84]"
243,"[216, 432, 864, 1728]",1748,"[1728, 864, 432, 216, 108]"
244,"[156, 312, 624, 1248]",1304,"[1248, 624, 312, 156, 78]"
245,"[144, 288, 576, 1152]",1440,"[1152, 576, 288, 144, 72]"
246,"[164, 328, 656, 1312]",1353,"[1312, 656, 328, 164, 82]"
247,"[176, 352, 704, 1408]",1444,"[1408, 704, 352, 176, 88]"
248,"[180, 360, 720, 1440]",1482,"[1440, 720, 360, 180, 90]"
249,"[180, 360, 720, 1440]",1480,"[1440, 720, 360, 180, 90]"
250,"[160, 320, 640, 1280]",1336,"[1280, 640, 320, 160, 80]"
251,"[160, 320, 640, 1280]",1329,"[1280, 640, 320, 160, 80]"
252,"[160, 320, 640, 1280]",1327,"[1280, 640, 320, 160, 80]"
253,"[160, 320, 640, 1280]",1323,"[1280, 640, 320, 160, 80]"
254,"[160, 320, 640, 1280]",1332,"[1280, 640, 320, 160, 80]"
255,"[172, 344, 688, 1376]",1414,"[1376, 688, 344, 172, 86]"
256,"[180, 360, 720, 1440]",1473,"[1440, 720, 360, 180, 90]"
257,"[184, 368, 736, 1472]",1504,"[1472, 736, 368, 184, 92]"
258,"[148, 296, 592, 1184]",1254,"[1184, 592, 296, 148, 74]"
259,"[172, 344, 688, 1376]",1412,"[1376, 688, 344, 172, 86]"
260,"[148, 296, 592, 1184]",1398,"[1184, 592, 296, 148, 74]"
261,"[184, 368, 736, 1472]",1506,"[1472, 736, 368, 184, 92]"
262,"[148, 296, 592, 1184]",1251,"[1184, 592, 296, 148, 74]"
263,"[168, 336, 672, 1344]",1389,"[1344, 672, 336, 168, 84]"
264,"[168, 336, 672, 1344]",1399,"[1344, 672, 336, 168, 84]"
265,"[176, 352, 704, 1408]",1443,"[1408, 704, 352, 176, 88]"
266,"[172, 344, 688, 1376]",1434,"[1376, 688, 344, 172, 86]"
267,"[176, 352, 704, 1408]",1442,"[1408, 704, 352, 176, 88]"
268,"[176, 352, 704, 1408]",1441,"[1408, 704, 352, 176, 88]"
269,"[168, 336, 672, 1344]",1383,"[1344, 672, 336, 168, 84]"
270,"[156, 312, 624, 1248]",1303,"[1248, 624, 312, 156, 78]"
271,"[176, 352, 704, 1408]",1444,"[1408, 704, 352, 176, 88]"
272,"[192, 384, 768, 1536]",1561,"[1536, 768, 384, 192, 96]"
273,"[192, 384, 768, 1536]",1563,"[1536, 768, 384, 192, 96]"
274,"[180, 360, 720, 1440]",1482,"[1440, 720, 360, 180, 90]"
275,"[188, 376, 752, 1504]",1541,"[1504, 752, 376, 188, 94]"
276,"[180, 360, 720, 1440]",2762,"[1440, 720, 360, 180, 90]"
277,"[164, 328, 656, 1312]",1356,"[1312, 656, 328, 164, 82]"
278,"[164, 328, 656, 1312]",1355,"[1312, 656, 328, 164, 82]"
279,"[192, 384, 768, 1536]",1560,"[1536, 768, 384, 192, 96]"
280,"[192, 384, 768, 1536]",1563,"[1536, 768, 384, 192, 96]"
281,"[192, 384, 768, 1536]",1564,"[1536, 768, 384, 192, 96]"
282,"[200, 400, 800, 1600]",1636,"[1600, 800, 400, 200, 100]"
283,"[200, 400, 800, 1600, 3200]",3433,"[3200, 1600, 800, 400, 200]"
284,"[8, 16, 32, 64]",121,"[64, 32, 16, 8]"
285,"[172, 344, 688, 1376]",1424,"[1376, 688, 344, 172, 86]"
286,"[172, 344, 688, 1376]",2134,"[1376, 688, 344, 172, 86]"
287,"[184, 368, 736, 1472, 2944]",2964,"[2944, 1472, 736, 368, 184]"
288,"[184, 368, 736, 1472]",1519,"[1472, 736, 368, 184, 92]"
289,"[208, 416, 832, 1664]",1690,"[1664, 832, 416, 208, 104]"
290,"[204, 408, 816, 1632]",1659,"[1632, 816, 408, 204, 102]"
291,"[204, 408, 816, 1632]",1660,"[1632, 816, 408, 204, 102]"
292,"[196, 392, 784, 1568, 3136]",3163,"[3136, 1568, 784, 392, 196]"
293,"[200, 400, 800, 1600]",1640,"[1600, 800, 400, 200, 100]"
294,"[196, 392, 784, 1568]",1610,"[1568, 784, 392, 196, 98]"
295,"[200, 400, 800, 1600]",1632,"[1600, 800, 400, 200, 100]"
296,"[172, 344, 688, 1376]",1989,"[1376, 688, 344, 172, 86]"
297,"[216, 432, 864, 1728]",1753,"[1728, 864, 432, 216, 108]"
298,"[216, 432, 864, 1728]",1753,"[1728, 864, 432, 216, 108]"
299,"[220, 440, 880, 1760]",1787,"[1760, 880, 440, 220, 110]"
300,"[208, 416, 832, 1664]",1695,"[1664, 832, 416, 208, 104]"
301,"[168, 336, 672, 1344]",1391,"[1344, 672, 336, 168, 84]"
302,"[168, 336, 672, 1344]",1864,"[1344, 672, 336, 168, 84]"
303,"[168, 336, 672, 1344]",1935,"[1344, 672, 336, 168, 84]"
