,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.010606923662644712,0.03139525242850261,33.02607626564556,0.006878980611877255,0.009168757981423803,35.080820978847775
max,10.0,0.05032154166963181,0.7958346212002829,51.260713570875524,0.04614704766067999,0.8523002174785799,51.64975863398723
mean,5.5,0.024016710767918288,0.5377188516285899,40.92188670799312,0.02027786597822158,0.5646104322767534,41.76393914572667
