,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.005455067515958827,0.7510190932609208,14.241079464342926,0.002733719115063177,0.8652474372212258,11.182451929758923
max,10.0,0.008387494170312156,0.8380675290060109,18.21262517895225,0.005529786216967627,0.9333833818852237,15.876614489612031
mean,5.5,0.006815718441019389,0.7976769076597623,16.382928351975234,0.004175611971231293,0.8982466243330288,13.899930531185907
