Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.006297873410183327,0.8130490227050704,16.51757381737925,0.0029710024587061845,0.9276011441266462,12.324011135785755
2,0.006838505389633285,0.7970004821371329,16.06928945462123,0.005529786216967627,0.8652474372212258,15.876614489612031
3,0.005455067515958827,0.8380675290060109,15.54985128362922,0.0034642749738062494,0.9155808357548489,14.922127551528112
4,0.005648767832884033,0.8323175779998584,14.241079464342926,0.002733719115063177,0.9333833818852237,11.182451929758923
5,0.00685500779076696,0.796510612014519,15.204678429212828,0.003478868433046723,0.9152252151295113,11.660806783264006
6,0.007827409031069807,0.7676450965687065,18.21262517895225,0.004330829847776166,0.8944641984248949,14.878818990875924
7,0.008387494170312156,0.7510190932609208,17.525704286697074,0.005442453747323956,0.8673755979921024,14.24471940027181
8,0.007705856223561848,0.7712533647374206,17.197929494171824,0.004472080331111986,0.8910221368557082,14.54485292922727
9,0.006331993635093813,0.8120361713857308,15.431548470860989,0.0038178615117774577,0.9069644642919712,13.551512761307114
10,0.006809209410729827,0.7978701267822534,17.87900363988476,0.005515243076733407,0.8656018316481566,15.813389340228154
