Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.0020403842043623757,0.956826535446404,19.364379524778606,0.00346477823502313,0.9499750887120029,17.482328991111782
2,0.002310693379433408,0.9511069344205335,17.203455537971347,0.0021095895866925837,0.9695414757395939,13.597197316139209
3,0.002236392600738704,0.9526791001079673,14.476320297005621,0.002696799478650228,0.9610632642178053,12.263803234369233
4,0.002306943977298469,0.9511862698122817,17.039934505008784,0.002333285768293283,0.9663117216598313,12.1166436655835
5,0.0026875607030252538,0.9431326186021135,19.59392250431524,0.00213981449110903,0.9691050847039896,15.292754658299131
6,0.002389986792225163,0.9494291272020796,15.840501514630919,0.003150144753393396,0.9545178071600874,12.927957795084849
7,0.002106796622530839,0.9554212833494781,15.786260391951659,0.0023408314339891483,0.9662027763734551,13.156467924975813
8,0.002300128235007451,0.9513304873609074,15.977497511038703,0.0026032867156793454,0.9624134134494725,12.75154581942134
9,0.002380221544984582,0.9496357547356084,20.004693829646975,0.002571335248977518,0.9628747328121733,16.14344057069521
10,0.0019982440700073256,0.9577181986895186,16.985735691043104,0.002513852241745208,0.963704679822431,15.38053486647128
