,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.004883783258779909,0.8765470468697152,18.024944698945237,0.004223951212301082,0.9037283616818411,16.81396122480078
max,10.0,0.005820066144790669,0.896407111062771,22.851381479397308,0.006671069539540945,0.9390432522140699,24.764012568373513
mean,5.5,0.005306751154637454,0.8874352824745936,20.482214522294417,0.005665663255722597,0.9182375958525922,20.643333855289317
