trial_id,neurons_encoder,latent_dim,neurons_decoder
263,"[96, 192, 384, 768]",840,"[768, 384, 192, 96]"
264,"[80, 160, 320, 640]",1480,"[640, 320, 160, 80]"
265,"[76, 152, 304, 608, 1216]",1240,"[1216, 608, 304, 152]"
266,"[76, 152, 304, 608]",648,"[608, 304, 152, 76]"
267,"[96, 192, 384, 768]",840,"[768, 384, 192, 96]"
268,"[100, 200, 400, 800]",840,"[800, 400, 200, 100]"
269,"[96, 192, 384, 768]",824,"[768, 384, 192, 96]"
270,"[96, 192, 384, 768]",824,"[768, 384, 192, 96]"
271,"[112, 224, 448, 896]",920,"[896, 448, 224, 112]"
272,"[112, 224, 448, 896]",2056,"[896, 448, 224, 112]"
273,"[112, 224, 448, 896]",1992,"[896, 448, 224, 112]"
274,"[112, 224, 448, 896]",1992,"[896, 448, 224, 112]"
275,"[108, 216, 432, 864]",1992,"[864, 432, 216, 108]"
276,"[152, 304, 608]",1464,"[608, 304, 152, 76, 38]"
277,"[120, 240, 480]",1160,"[480, 240, 120, 60, 30]"
278,"[120, 240, 480]",1096,"[480, 240, 120, 60, 30]"
279,"[120, 240, 480]",1160,"[480, 240, 120, 60, 30]"
280,"[120, 240, 480]",1160,"[480, 240, 120, 60, 30]"
281,"[92, 184, 368]",888,"[368, 184, 92, 46]"
282,"[128, 256, 512, 1024]",1048,"[1024, 512, 256, 128]"
283,"[64, 128, 256, 512]",1208,"[512, 256, 128, 64]"
284,"[128, 256, 512, 1024]",1048,"[1024, 512, 256, 128]"
285,"[84, 168, 336, 672]",1560,"[672, 336, 168, 84]"
286,"[136, 272, 544, 1088]",1944,"[1088, 544, 272, 136]"
287,"[136, 272, 544, 1088]",1944,"[1088, 544, 272, 136]"
288,"[220, 440, 880, 1760]",1784,"[1760, 880, 440, 220]"
289,"[136, 272, 544, 1088]",1112,"[1088, 544, 272, 136]"
290,"[104, 208, 416, 832, 1664]",1688,"[1664, 832, 416, 208]"
291,"[112, 224, 448, 896, 1792]",1832,"[1792, 896, 448, 224]"
292,"[104, 208, 416, 832, 1664]",1688,"[1664, 832, 416, 208]"
293,"[104, 208, 416, 832, 1664]",1688,"[1664, 832, 416, 208]"
294,"[108, 216, 432, 864, 1728]",1752,"[1728, 864, 432, 216]"
295,"[104, 208, 416, 832, 1664]",1688,"[1664, 832, 416, 208]"
296,"[108, 216, 432, 864, 1728]",1752,"[1728, 864, 432, 216]"
297,"[108, 216, 432, 864, 1728]",1752,"[1728, 864, 432, 216]"
298,"[84, 168, 336, 672, 1344]",1368,"[1344, 672, 336, 168]"
299,"[92, 184, 368, 736, 1472]",1544,"[1472, 736, 368, 184]"
300,"[144, 288, 576, 1152, 2304]",2344,"[2304, 1152, 576]"
301,"[144, 288, 576, 1152, 2304]",2344,"[2304, 1152, 576]"
302,"[92, 184, 368, 736, 1472]",1512,"[1472, 736, 368]"
303,"[116, 232, 464, 928, 1856]",3688,"[1856, 928, 464]"
304,"[100, 200, 400, 800, 1600]",1640,"[1600, 800, 400, 200]"
305,"[116, 232, 464, 928, 1856]",3608,"[1856, 928, 464, 232]"
306,"[116, 232, 464, 928, 1856]",1896,"[1856, 928, 464, 232]"
307,"[116, 232, 464, 928]",968,"[928, 464, 232, 116]"
308,"[116, 232, 464, 928]",984,"[928, 464, 232, 116]"
309,"[112, 224, 448, 896]",2008,"[896, 448, 224, 112]"
310,"[112, 224, 448, 896]",936,"[896, 448, 224, 112]"
