Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.0054779249537217556,0.8373890110286047,15.588424219226798,0.0062477286018626605,0.7153790516530492,20.93390955707196
2,0.03474449534757125,-0.03138264899778265,34.38792061899992,0.036654827273738935,-0.6698439328870498,40.94999528063309
3,0.007693918192568266,0.7716077425433667,17.19415658146471,0.01035404022908438,0.5283122976331138,25.023763744287596
4,0.007026931979389817,0.7914070805539295,17.038148919707684,0.007607219761405715,0.6534461976902377,23.500022418204285
5,0.03708728881791439,-0.10092795427061141,35.17118430250225,0.04231810711168836,-0.9278397872125361,43.20318086915337
6,0.007367932231607492,0.7812845635933899,16.831609563031247,0.010403463558898969,0.5260607729753208,24.137231798546853
7,0.008618648776131164,0.7441573199845299,17.3634576634556,0.011285177939353826,0.4858934739250088,24.41244251913461
8,0.0073169359578799595,0.7827983766840669,17.171754392263882,0.00900706792069079,0.5896748439667954,24.17252954596596
9,0.007758142761864435,0.7697012504286077,16.1997432408943,0.008555332763356585,0.6102540491588693,22.670269672677662
10,0.008438393284867073,0.7495081643187635,16.546064596834093,0.011157162399065558,0.4917253380794683,23.87311741576703
