trial_id,neurons_encoder,latent_dim,neurons_decoder
39,"[136, 272, 544, 1088]",1608,"[1088, 544, 272, 136]"
40,"[176, 352, 704, 1408]",1752,"[1408, 704, 352, 176]"
41,"[216, 432, 864, 1728]",2008,"[1728, 864, 432, 216]"
42,"[180, 360, 720, 1440]",1864,"[1440, 720, 360, 180]"
43,"[68, 136, 272, 544]",696,"[544, 272, 136, 68]"
44,"[244, 488, 976, 1952]",2152,"[1952, 976, 488, 244]"
45,"[72, 144]",232,"[144, 72, 36, 18, 9]"
46,"[72, 144]",200,"[144, 72, 36, 18, 9]"
47,"[68, 136, 272, 544, 1088]",1192,"[1088, 544, 272, 136, 68]"
48,"[68, 136, 272, 544]",760,"[544, 272, 136, 68, 34]"
49,[68],106,"[68, 34, 17, 8, 8]"
50,[100],140,"[100, 50, 25, 12, 8]"
51,[48],84,"[48, 24, 12, 8, 8]"
52,"[48, 96]",136,"[96, 48, 24, 12, 8]"
53,"[116, 232]",352,"[232, 116]"
54,"[44, 88]",128,"[88, 44]"
55,"[40, 80, 160]",280,"[160, 80, 40, 20, 10]"
56,"[116, 232, 464]",616,"[464, 232]"
57,"[8, 16]",17,"[16, 8]"
58,"[36, 72]",111,"[72, 36]"
59,"[4, 8]",8,"[8, 8]"
60,"[24, 48, 96]",136,"[96, 48]"
61,"[20, 40, 80]",120,"[80, 40]"
62,"[16, 32]",51,"[32, 16]"
63,"[204, 408, 816]",872,"[816, 408]"
64,"[148, 296, 592]",680,"[592, 296]"
65,"[20, 40, 80]",120,"[80, 40]"
66,"[20, 40, 80]",120,"[80, 40]"
67,"[112, 224, 448]",600,"[448, 224]"
68,"[112, 224, 448]",584,"[448, 224]"
69,"[56, 112, 224]",328,"[224, 112, 56]"
70,"[120, 240, 480]",584,"[480, 240]"
71,"[56, 112, 224]",344,"[224, 112, 56]"
72,"[124, 248, 496]",552,"[496, 248, 124]"
73,"[124, 248, 496]",552,"[496, 248, 124]"
74,"[128, 256, 512]",568,[512]
75,"[96, 192, 384]",584,[384]
76,"[124, 248, 496]",552,[496]
77,"[92, 184, 368]",504,[368]
78,"[92, 184]",240,"[184, 92]"
79,"[92, 184]",240,"[184, 92]"
80,"[104, 208, 416]",504,[416]
81,"[108, 216, 432]",504,[432]
82,"[88, 176, 352]",488,[352]
83,"[108, 216]",288,[216]
84,"[76, 152]",224,"[152, 76]"
85,"[88, 176]",248,"[176, 88]"
86,"[80, 160]",232,"[160, 80]"
87,"[80, 160]",232,"[160, 80]"
88,"[80, 160]",232,"[160, 80]"
89,"[76, 152]",224,"[152, 76]"
90,"[84, 168]",240,"[168, 84]"
91,"[96, 192]",248,"[192, 96]"
92,"[92, 184]",240,"[184, 92]"
93,"[92, 184]",240,"[184, 92]"
94,"[76, 152]",208,"[152, 76]"
95,"[76, 152]",256,"[152, 76]"
96,"[92, 184]",256,"[184, 92]"
97,"[76, 152]",208,"[152, 76]"
98,"[76, 152]",208,"[152, 76]"
99,"[60, 120]",208,"[120, 60]"
100,"[60, 120]",208,"[120, 60]"
101,[60],98,"[60, 30]"
102,[60],98,"[60, 30]"
103,[64],86,"[64, 32]"
104,"[104, 208]",280,"[208, 104]"
105,[60],98,"[60, 30]"
106,[44],64,"[44, 22]"
107,[44],64,"[44, 22]"
108,[104],224,"[104, 52]"
109,[104],160,"[104, 52]"
110,"[104, 208]",312,"[208, 104]"
111,"[104, 208]",312,"[208, 104, 52]"
112,"[104, 208]",280,"[208, 104, 52]"
113,"[116, 232]",288,"[232, 116, 58]"
114,[104],160,"[104, 52, 26]"
115,[116],220,"[116, 58]"
116,[116],220,"[116, 58]"
117,[116],220,"[116, 58]"
118,[112],168,"[112, 56]"
119,[140],228,"[140, 70]"
120,"[144, 288]",312,"[288, 144]"
121,"[136, 272, 544, 1088, 2176]",2216,"[2176, 1088]"
122,"[84, 168]",192,"[168, 84]"
123,"[88, 176]",264,"[176, 88]"
124,"[84, 168]",192,"[168, 84]"
125,"[84, 168]",256,"[168, 84]"
126,"[100, 200]",256,"[200, 100]"
127,"[100, 200]",272,"[200, 100]"
128,"[96, 192]",264,"[192, 96]"
129,"[96, 192, 384, 768, 1536]",1576,"[1536, 768]"
130,"[88, 176]",264,"[176, 88]"
131,"[88, 176]",264,"[176, 88]"
132,"[88, 176]",264,[176]
133,"[108, 216]",368,"[216, 108]"
134,"[108, 216]",256,"[216, 108]"
135,"[108, 216]",432,"[216, 108]"
136,"[80, 160]",248,"[160, 80]"
137,"[72, 144]",248,"[144, 72]"
138,"[72, 144]",232,"[144, 72]"
139,"[80, 160]",232,"[160, 80]"
140,"[80, 160]",248,"[160, 80]"
141,"[84, 168, 336]",360,"[336, 168]"
142,"[92, 184, 368]",392,[368]
143,"[96, 192]",248,"[192, 96]"
144,"[92, 184]",224,"[184, 92]"
145,"[96, 192]",248,"[192, 96]"
146,"[100, 200]",240,"[200, 100]"
147,"[100, 200]",240,"[200, 100]"
148,"[112, 224]",248,"[224, 112]"
149,"[124, 248]",272,"[248, 124]"
150,"[112, 224]",248,"[224, 112]"
151,"[112, 224]",248,"[224, 112]"
152,"[112, 224]",248,"[224, 112]"
153,"[112, 224]",248,"[224, 112]"
154,"[112, 224]",248,"[224, 112]"
155,"[112, 224]",248,"[224, 112]"
156,"[120, 240]",264,"[240, 120]"
157,"[88, 176]",296,"[176, 88]"
158,"[120, 240]",280,"[240, 120]"
159,"[128, 256]",280,"[256, 128]"
160,"[120, 240, 480]",504,"[480, 240]"
161,"[120, 240, 480]",632,"[480, 240]"
162,"[132, 264, 528]",632,"[528, 264]"
163,"[128, 256, 512]",536,"[512, 256]"
164,"[128, 256, 512]",536,"[512, 256]"
165,"[104, 208]",264,"[208, 104]"
166,"[96, 192]",264,"[192, 96]"
167,"[132, 264]",288,"[264, 132]"
168,"[132, 264, 528]",632,"[528, 264]"
169,"[136, 272, 544]",616,"[544, 272]"
170,"[128, 256, 512]",632,"[512, 256]"
171,"[128, 256, 512]",536,"[512, 256]"
172,"[132, 264, 528]",616,"[528, 264]"
173,"[140, 280, 560]",680,"[560, 280]"
174,"[144, 288, 576]",600,[576]
175,"[140, 280, 560]",648,"[560, 280]"
176,"[128, 256, 512]",536,"[512, 256]"
177,"[144, 288, 576]",664,"[576, 288]"
178,"[144, 288, 576]",664,[576]
179,"[152, 304, 608]",664,[608]
180,"[152, 304, 608]",664,[608]
181,"[148, 296, 592]",616,"[592, 296]"
182,"[148, 296, 592]",616,"[592, 296]"
183,"[148, 296, 592]",728,[592]
184,"[156, 312, 624]",728,[624]
185,"[164, 328, 656]",728,[656]
186,"[152, 304, 608]",760,[608]
187,"[156, 312, 624]",648,[624]
188,"[144, 288, 576]",600,[576]
189,"[164, 328, 656]",696,[656]
190,"[164, 328, 656]",696,[656]
191,"[160, 320, 640]",840,[640]
192,"[160, 320, 640]",840,[640]
193,"[172, 344, 688]",712,[688]
194,"[172, 344, 688]",776,[688]
195,"[140, 280, 560]",584,[560]
196,"[176, 352, 704]",776,[704]
197,"[176, 352, 704]",792,[704]
198,"[176, 352, 704]",744,[704]
199,"[172, 344, 688]",712,[688]
200,"[160, 320, 640]",936,[640]
201,"[168, 336, 672]",696,[672]
202,"[160, 320, 640]",696,[640]
203,"[184, 368, 736]",904,[736]
204,"[156, 312, 624, 1248]",1416,[1248]
205,"[160, 320, 640]",952,[640]
206,"[160, 320, 640]",936,[640]
207,"[156, 312, 624]",664,[624]
208,"[152, 304, 608]",984,[608]
209,"[152, 304, 608]",664,[608]
210,"[152, 304, 608, 1216]",1240,[1216]
211,"[152, 304, 608]",664,[608]
212,"[152, 304, 608]",664,[608]
213,"[168, 336, 672]",696,[672]
214,"[152, 304, 608]",648,[608]
215,"[152, 304, 608]",664,[608]
216,"[168, 336, 672]",712,[672]
217,"[168, 336, 672]",712,[672]
218,"[164, 328, 656]",680,[656]
219,"[144, 288, 576]",600,[576]
220,"[164, 328, 656]",824,[656]
221,"[136, 272, 544]",568,[544]
222,"[140, 280, 560]",584,[560]
223,"[144, 288, 576]",1048,[576]
224,"[144, 288, 576]",600,[576]
225,"[144, 288, 576]",1080,[576]
226,"[160, 320, 640]",840,[640]
227,"[164, 328, 656]",808,[656]
228,"[164, 328, 656]",680,[656]
229,"[168, 336, 672]",712,[672]
230,"[164, 328, 656]",840,[656]
231,"[160, 320, 640]",872,[640]
232,"[164, 328, 656]",808,[656]
233,"[156, 312, 624]",856,[624]
234,"[156, 312, 624]",872,[624]
235,"[156, 312, 624]",888,[624]
236,"[172, 344, 688]",712,[688]
237,"[180, 360, 720]",760,[720]
238,"[160, 320, 640]",760,[640]
239,"[172, 344, 688]",760,[688]
240,"[184, 368, 736]",760,[736]
241,[172],276,[172]
