,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.0020909632486852316,0.8808655343788182,27.154741243102286,0.004272297531445146,0.2715372288207567,34.169880093426656
max,10.0,0.0038155114127254807,0.9347123459165059,33.98340959673325,0.006337849023638872,0.508948590057783,41.22434534257395
mean,5.5,0.0025560647933874983,0.9201901448288904,30.84910121584158,0.005401476581222366,0.37916245967028706,38.25993025151662
