Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.001582899339430321,0.9505759919086577,26.465181608212724,0.0017458106781764531,0.9583564212022821,28.907138487523916
2,0.0018390731238383717,0.9425772930160737,34.64282685725241,0.001612484659544621,0.9615367045125436,35.77239487491572
3,0.00175091388593088,0.9453299525056118,28.715167518014713,0.0017286546791608012,0.9587656506827709,30.727781032529688
4,0.001548330695240354,0.9516553536264828,27.202213035261053,0.0020128657310146056,0.951986241276581,32.608897573084114
5,0.0017491511071987468,0.9453849930177594,28.441019874565892,0.0015026772041728932,0.9641559893396509,30.63112193976021
6,0.0015499916102813067,0.9516034936778567,28.78891674941917,0.001748625352385822,0.9582892815583947,31.004234679269143
7,0.0018019284079608894,0.9437370892787597,27.940142138556233,0.0015418355409345479,0.9632219285603772,29.58344349075083
8,0.0018002365335981357,0.9437899158926265,27.53704544646985,0.0023333895358323407,0.9443406480348133,30.064085002337578
9,0.0013592328798723752,0.9575596911443478,27.601170180570527,0.0015900406769146034,0.96207207055817,30.906756618749704
10,0.001648559936780581,0.9485258237053596,30.985952341759944,0.0015350552851469293,0.9633836609404629,32.12150884205913
