number,values_0,values_1,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_r2_feature_2,user_attrs_relative_deterioration,state
162,-2.9376902831883185,-0.052513495343333494,2025-01-09 21:31:46.724263,2025-01-09 21:31:58.827364,0 days 00:00:12.103101,0.020003914301527363,32,0.2,40,100,0.0003906654636205558,120,1.3438343969343325e-05,2,2,adam,"{'neurons_per_layer_encoder': [40, 80], 'neurons_per_layer_decoder': [80, 40]}",40,"[80, 40]","[40, 80]",[-2.9376902831883185],[-0.052513495343333494],0.6767005610110396,COMPLETE
163,-3.676240010647981,-0.050092493217120726,2025-01-09 21:31:58.852207,2025-01-09 21:32:10.410997,0 days 00:00:11.558790,0.012147795375751393,88,0.30000000000000004,148,100,0.000502609257832006,496,1.024214590480071e-05,3,2,adam,"{'neurons_per_layer_encoder': [148, 296], 'neurons_per_layer_decoder': [296, 148, 74]}",148,"[296, 148, 74]","[148, 296]",[-3.676240010647981],[-0.050092493217120726],0.902530622210136,COMPLETE
164,-1.838884516745408,-0.06717001170886272,2025-01-09 21:32:03.132494,2025-01-09 21:32:23.090818,0 days 00:00:19.958324,0.012337106473193199,88,0.30000000000000004,148,100,0.000482474866601936,496,1.0186416774334727e-05,3,2,adam,"{'neurons_per_layer_encoder': [148, 296], 'neurons_per_layer_decoder': [296, 148, 74]}",148,"[296, 148, 74]","[148, 296]",[-1.838884516745408],[-0.06717001170886272],0.9148005754925184,COMPLETE
165,0.2896000055716015,0.2855093420575018,2025-01-09 21:32:10.420212,2025-01-09 21:32:38.806849,0 days 00:00:28.386637,0.11235856383540878,32,0.30000000000000004,200,100,0.00024607599715184287,1624,0.0006788585708978553,1,4,adam,"{'neurons_per_layer_encoder': [200, 400, 800, 1600], 'neurons_per_layer_decoder': [1600]}",200,[1600],"[200, 400, 800, 1600]",[0.2896000055716015],[0.2855093420575018],0.9345296378503944,COMPLETE
166,0.4562652232841269,0.3001810414256867,2025-01-09 21:32:23.092737,2025-01-09 21:32:45.030800,0 days 00:00:21.938063,0.11205496212593236,32,0.30000000000000004,100,100,0.00012774797105738155,824,0.0006468666437899235,5,4,adam,"{'neurons_per_layer_encoder': [100, 200, 400, 800], 'neurons_per_layer_decoder': [800, 400, 200, 100, 50]}",100,"[800, 400, 200, 100, 50]","[100, 200, 400, 800]",[0.4562652232841269],[0.3001810414256867],0.9503804784513837,COMPLETE
167,0.5559297670050166,0.16075089647182927,2025-01-09 21:32:23.103102,2025-01-09 21:32:44.353898,0 days 00:00:21.250796,0.11413353515366104,32,0.30000000000000004,68,100,0.0006096757486624389,1032,0.0010437946763913557,5,4,adam,"{'neurons_per_layer_encoder': [68, 136, 272, 544], 'neurons_per_layer_decoder': [544, 272, 136, 68, 34]}",68,"[544, 272, 136, 68, 34]","[68, 136, 272, 544]",[0.5559297670050166],[0.16075089647182927],0.9716201214688174,COMPLETE
168,0.5555206911269746,-0.010421856569046595,2025-01-09 21:32:28.352776,2025-01-09 21:32:58.440477,0 days 00:00:30.087701,0.011829361770119158,32,0.30000000000000004,208,100,0.00023567499346690068,2888,0.0006671738479031286,5,4,adam,"{'neurons_per_layer_encoder': [208, 416, 832, 1664], 'neurons_per_layer_decoder': [1664, 832, 416, 208, 104]}",208,"[1664, 832, 416, 208, 104]","[208, 416, 832, 1664]",[0.5555206911269746],[-0.010421856569046595],0.9789359027098852,COMPLETE
169,0.6079747175702446,0.4674794435271621,2025-01-09 21:32:38.816002,2025-01-09 21:32:51.793209,0 days 00:00:12.977207,0.011778836824428042,32,0.30000000000000004,212,100,0.00012406492833842085,544,0.0011019975333612484,5,2,adam,"{'neurons_per_layer_encoder': [212, 424], 'neurons_per_layer_decoder': [424, 212, 106, 53, 26]}",212,"[424, 212, 106, 53, 26]","[212, 424]",[0.6079747175702446],[0.4674794435271621],0.9194939473594951,COMPLETE
170,0.45117334580209645,0.2921162421927135,2025-01-09 21:32:42.368706,2025-01-09 21:32:51.978574,0 days 00:00:09.609868,0.04710568172019234,32,0.30000000000000004,100,100,0.00011466382348358439,352,0.0006187298049442023,5,2,adam,"{'neurons_per_layer_encoder': [100, 200], 'neurons_per_layer_decoder': [200, 100, 50, 25, 12]}",100,"[200, 100, 50, 25, 12]","[100, 200]",[0.45117334580209645],[0.2921162421927135],0.8202605136476788,COMPLETE
171,0.4670269530568023,0.5896087878234567,2025-01-09 21:32:44.361248,2025-01-09 21:32:52.296562,0 days 00:00:07.935314,0.18584578587232775,32,0.30000000000000004,124,100,0.00012635931823033476,528,0.0006292306142801053,1,2,adam,"{'neurons_per_layer_encoder': [124, 248], 'neurons_per_layer_decoder': [248]}",124,[248],"[124, 248]",[0.4670269530568023],[0.5896087878234567],0.8376777549849528,COMPLETE
172,0.12935377099557077,0.5764942605308492,2025-01-09 21:32:45.037642,2025-01-09 21:32:53.090339,0 days 00:00:08.052697,0.13669724444791928,32,0.30000000000000004,164,100,0.0001563378482979235,464,0.0009064992886395278,1,2,adam,"{'neurons_per_layer_encoder': [164, 328], 'neurons_per_layer_decoder': [328]}",164,[328],"[164, 328]",[0.12935377099557077],[0.5764942605308492],0.8285565992547426,COMPLETE
173,-0.1606140196071324,0.5166465456862405,2025-01-09 21:32:51.803096,2025-01-09 21:32:58.857503,0 days 00:00:07.054407,0.015130801020319043,32,0.2,128,100,0.00015085689863586634,520,0.0008655413500882855,1,2,adam,"{'neurons_per_layer_encoder': [128, 256], 'neurons_per_layer_decoder': [256]}",128,[256],"[128, 256]",[-0.1606140196071324],[0.5166465456862405],0.7472524529780449,COMPLETE
174,0.12334962402177008,0.4174890455625555,2025-01-09 21:32:51.985816,2025-01-09 21:33:01.092349,0 days 00:00:09.106533,0.011623463220621291,32,0.2,164,100,0.00016370270688000597,680,0.0008253720878638554,1,3,adam,"{'neurons_per_layer_encoder': [164, 328, 656], 'neurons_per_layer_decoder': [656]}",164,[656],"[164, 328, 656]",[0.12334962402177008],[0.4174890455625555],0.8742979274303515,COMPLETE
175,-0.34992425829026064,0.19188799309043225,2025-01-09 21:32:52.306409,2025-01-09 21:33:02.201212,0 days 00:00:09.894803,0.13735076022598514,32,0.4,212,100,0.00016311879695403653,872,0.0009563906753973386,2,3,sgd,"{'neurons_per_layer_encoder': [212, 424, 848], 'neurons_per_layer_decoder': [848, 424]}",212,"[848, 424]","[212, 424, 848]",[-0.34992425829026064],[0.19188799309043225],0.939847681082878,COMPLETE
176,-3.425265704512615,-0.15669946644300348,2025-01-09 21:32:53.099745,2025-01-09 21:32:56.063723,0 days 00:00:02.963978,0.1820701062044659,120,0.4,212,100,0.00021256766743085514,872,0.0008276599247940747,2,3,sgd,"{'neurons_per_layer_encoder': [212, 424, 848], 'neurons_per_layer_decoder': [848, 424]}",212,"[848, 424]","[212, 424, 848]",[-3.425265704512615],[-0.15669946644300348],0.9072235367673488,COMPLETE
177,0.374489872835696,0.22105120638966458,2025-01-09 21:32:56.072207,2025-01-09 21:33:01.342665,0 days 00:00:05.270458,0.011581454136041992,104,0.4,208,100,1.1222284098362717e-06,520,0.0005008757904994164,1,2,adam,"{'neurons_per_layer_encoder': [208, 416], 'neurons_per_layer_decoder': [416]}",208,[416],"[208, 416]",[0.374489872835696],[0.22105120638966458],0.2418125423660105,COMPLETE
178,-0.8404524010161272,0.5495508779672855,2025-01-09 21:32:58.448620,2025-01-09 21:33:01.896425,0 days 00:00:03.447805,0.05709556678361095,32,0.4,116,100,5.820687142368752e-06,220,1.4768251461180539e-05,1,1,adam,"{'neurons_per_layer_encoder': [116], 'neurons_per_layer_decoder': [116]}",116,[116],[116],[-0.8404524010161272],[0.5495508779672855],0.6414280166878336,COMPLETE
179,0.32737374038412304,0.0767912066284856,2025-01-09 21:32:58.865328,2025-01-09 21:33:02.339130,0 days 00:00:03.473802,0.011454802964104978,112,0.4,184,100,1.0802064649898956e-06,416,0.001079725349290451,1,1,adam,"{'neurons_per_layer_encoder': [184], 'neurons_per_layer_decoder': [184]}",184,[184],[184],[0.32737374038412304],[0.0767912066284856],-0.1899887285283503,COMPLETE
180,-3.564777027888299,0.00670538892163286,2025-01-09 21:33:01.100516,2025-01-09 21:33:02.499337,0 days 00:00:01.398821,0.09772752021705323,64,0.4,120,100,5.758788610987692e-06,256,0.00108890138693596,4,1,sgd,"{'neurons_per_layer_encoder': [120], 'neurons_per_layer_decoder': [120, 60, 30, 15]}",120,"[120, 60, 30, 15]",[120],[-3.564777027888299],[0.00670538892163286],0.49671087891609284,COMPLETE
181,-1.510638431622644,-0.0017629741731024495,2025-01-09 21:33:01.348869,2025-01-09 21:33:03.757434,0 days 00:00:02.408565,0.05680976851275477,112,0.4,52,100,0.00012920441219119814,73,1.534987761457333e-05,4,1,sgd,"{'neurons_per_layer_encoder': [52], 'neurons_per_layer_decoder': [52, 26, 13, 8]}",52,"[52, 26, 13, 8]",[52],[-1.510638431622644],[-0.0017629741731024495],0.5240719129800171,COMPLETE
182,-3.478476535238223,-0.031633579653802535,2025-01-09 21:33:01.902958,2025-01-09 21:33:03.566982,0 days 00:00:01.664024,0.09764949314734421,128,0.4,188,100,0.00012467134895508396,776,1.2804291988728087e-05,1,3,sgd,"{'neurons_per_layer_encoder': [188, 376, 752], 'neurons_per_layer_decoder': [752]}",188,[752],"[188, 376, 752]",[-3.478476535238223],[-0.031633579653802535],0.8209612441759963,COMPLETE
183,-0.6550243096933293,0.04279947287845021,2025-01-09 21:33:02.345641,2025-01-09 21:33:06.360924,0 days 00:00:04.015283,0.08837148830294077,40,0.4,12,100,0.00013707945739875344,42,0.0012443191893136375,4,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8, 8]}",12,"[24, 12, 8, 8]","[12, 24]",[-0.6550243096933293],[0.04279947287845021],0.39837432746175067,COMPLETE
184,-0.928057709121312,-0.020504983057243686,2025-01-09 21:33:02.367366,2025-01-09 21:33:06.125605,0 days 00:00:03.758239,0.08725615785001276,80,0.4,12,100,0.00012566965579332833,42,0.0005320050092498507,4,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8, 8]}",12,"[24, 12, 8, 8]","[12, 24]",[-0.928057709121312],[-0.020504983057243686],0.41241102101319804,COMPLETE
185,-3.551402412433749,-0.4332476474582956,2025-01-09 21:33:02.506149,2025-01-09 21:33:05.323899,0 days 00:00:02.817750,0.010680922560411636,32,0.1,196,100,0.00013184591425599853,448,1.2955157445572614e-05,3,2,adam,"{'neurons_per_layer_encoder': [196, 392], 'neurons_per_layer_decoder': [392, 196, 98]}",196,"[392, 196, 98]","[196, 392]",[-3.551402412433749],[-0.4332476474582956],0.6968231592096444,COMPLETE
186,0.4884177883825166,0.06305788785466404,2025-01-09 21:33:03.572637,2025-01-09 21:33:08.385196,0 days 00:00:04.812559,0.010606906936536308,40,0.1,196,100,0.00013248492350148664,448,1.6710179641912444e-05,1,2,adam,"{'neurons_per_layer_encoder': [196, 392], 'neurons_per_layer_decoder': [392]}",196,[392],"[196, 392]",[0.4884177883825166],[0.06305788785466404],0.7873567907092109,COMPLETE
187,-3.9521102423311696,0.12516255125326414,2025-01-09 21:33:03.933754,2025-01-09 21:33:06.201998,0 days 00:00:02.268244,0.010483964647541495,40,0.1,20,100,0.0001439873226231573,60,7.079540185540068e-05,3,2,adam,"{'neurons_per_layer_encoder': [20, 40], 'neurons_per_layer_decoder': [40, 20, 10]}",20,"[40, 20, 10]","[20, 40]",[-3.9521102423311696],[0.12516255125326414],0.31336897809646214,COMPLETE
188,0.062378922324207386,0.5840238640341053,2025-01-09 21:33:05.329760,2025-01-09 21:33:13.540622,0 days 00:00:08.210862,0.08872803179713601,32,0.1,132,100,0.00020136429512013655,968,1.8531247120457807e-05,1,3,adam,"{'neurons_per_layer_encoder': [132, 264, 528], 'neurons_per_layer_decoder': [528]}",132,[528],"[132, 264, 528]",[0.062378922324207386],[0.5840238640341053],0.9429634015791656,COMPLETE
189,0.1408715165071086,0.3937335033210769,2025-01-09 21:33:06.132405,2025-01-09 21:33:13.871902,0 days 00:00:07.739497,0.010496078899311458,40,0.1,144,100,1.1124192507306415e-05,616,1.7788889645631608e-05,1,3,adam,"{'neurons_per_layer_encoder': [144, 288, 576], 'neurons_per_layer_decoder': [576]}",144,[576],"[144, 288, 576]",[0.1408715165071086],[0.3937335033210769],0.44534409012936366,COMPLETE
190,-0.015825747451615024,0.33416048164384815,2025-01-09 21:33:06.207817,2025-01-09 21:33:15.011669,0 days 00:00:08.803852,0.022732888072269874,32,0.1,204,100,1.123868506457088e-05,840,1.748415442945934e-05,1,3,adam,"{'neurons_per_layer_encoder': [204, 408, 816], 'neurons_per_layer_decoder': [816]}",204,[816],"[204, 408, 816]",[-0.015825747451615024],[0.33416048164384815],0.46664630446839267,COMPLETE
191,0.1730953662135738,0.22774179613191503,2025-01-09 21:33:06.367673,2025-01-09 21:33:14.992231,0 days 00:00:08.624558,0.02689921280831358,32,0.1,200,100,0.0001893458654862839,824,1.7149669296588507e-05,1,3,adam,"{'neurons_per_layer_encoder': [200, 400, 800], 'neurons_per_layer_decoder': [800]}",200,[800],"[200, 400, 800]",[0.1730953662135738],[0.22774179613191503],0.9316805242739493,COMPLETE
192,-7.547151066131443,-0.059068891016855085,2025-01-09 21:33:08.396254,2025-01-09 21:33:13.251450,0 days 00:00:04.855196,0.07409163903804786,32,0.1,200,100,1.0532540993775221e-05,824,1.4408325477844603e-05,1,3,adadelta,"{'neurons_per_layer_encoder': [200, 400, 800], 'neurons_per_layer_decoder': [800]}",200,[800],"[200, 400, 800]",[-7.547151066131443],[-0.059068891016855085],0.1372862098778856,COMPLETE
193,0.14161597077318777,0.7113349754014822,2025-01-09 21:33:13.259092,2025-01-09 21:33:20.359133,0 days 00:00:07.100041,0.026497390597804843,32,0.1,108,100,0.00019580757193650303,536,0.0007020054492673574,1,3,adam,"{'neurons_per_layer_encoder': [108, 216, 432], 'neurons_per_layer_decoder': [432]}",108,[432],"[108, 216, 432]",[0.14161597077318777],[0.7113349754014822],0.914769635406147,COMPLETE
194,-0.15730715570229403,-0.008785438606999207,2025-01-09 21:33:13.548043,2025-01-09 21:33:19.971488,0 days 00:00:06.423445,0.012952517240143308,72,0.2,208,100,1.693787683557771e-06,856,0.00021666183568211925,1,3,adam,"{'neurons_per_layer_encoder': [208, 416, 832], 'neurons_per_layer_decoder': [832]}",208,[832],"[208, 416, 832]",[-0.15730715570229403],[-0.008785438606999207],-0.44356832791781664,COMPLETE
195,0.7398185015709643,0.45058947318499054,2025-01-09 21:33:13.878635,2025-01-09 21:33:22.345518,0 days 00:00:08.466883,0.012745175754954813,32,0.4,112,100,1.5024870050310315e-06,536,0.0005857399697030585,3,3,adam,"{'neurons_per_layer_encoder': [112, 224, 448], 'neurons_per_layer_decoder': [448, 224, 112]}",112,"[448, 224, 112]","[112, 224, 448]",[0.7398185015709643],[0.45058947318499054],0.6047327203580388,COMPLETE
196,0.5472822280208564,0.19403963403512492,2025-01-09 21:33:14.999147,2025-01-09 21:33:23.018832,0 days 00:00:08.019685,0.012564513595335324,32,0.4,112,100,1.378318163258809e-06,536,0.0007099796810515912,2,3,adam,"{'neurons_per_layer_encoder': [112, 224, 448], 'neurons_per_layer_decoder': [448, 224]}",112,"[448, 224]","[112, 224, 448]",[0.5472822280208564],[0.19403963403512492],0.3241131147055227,COMPLETE
197,0.3697118086828488,0.37981453264100673,2025-01-09 21:33:15.020690,2025-01-09 21:33:24.174153,0 days 00:00:09.153463,0.012686759243319877,32,0.4,124,100,1.5922462132777944e-06,536,0.00072172128532398,3,3,adam,"{'neurons_per_layer_encoder': [124, 248, 496], 'neurons_per_layer_decoder': [496, 248, 124]}",124,"[496, 248, 124]","[124, 248, 496]",[0.3697118086828488],[0.37981453264100673],0.4681613495559996,COMPLETE
198,0.4726952605923257,0.38042935570717573,2025-01-09 21:33:19.978651,2025-01-09 21:34:00.083578,0 days 00:00:40.104927,0.012672398864262626,32,0.4,124,100,1.4882589148186468e-06,536,0.0007254535030694385,2,3,adam,"{'neurons_per_layer_encoder': [124, 248, 496], 'neurons_per_layer_decoder': [496, 248]}",124,"[496, 248]","[124, 248, 496]",[0.4726952605923257],[0.38042935570717573],0.4646456003064134,COMPLETE
199,0.17850208617344054,0.6179735809665985,2025-01-09 21:33:20.367087,2025-01-09 21:33:59.048463,0 days 00:00:38.681376,0.03759913809046757,32,0.2,104,100,0.00019657254116594544,536,0.0007214018636021852,1,3,adam,"{'neurons_per_layer_encoder': [104, 208, 416], 'neurons_per_layer_decoder': [416]}",104,[416],"[104, 208, 416]",[0.17850208617344054],[0.6179735809665985],0.9046794970641431,COMPLETE
200,0.29723691077122494,0.6308973109725791,2025-01-09 21:33:22.353046,2025-01-09 21:34:02.230854,0 days 00:00:39.877808,0.038490353327147696,32,0.1,104,100,1.3690487825022574e-06,536,0.0005521629412927628,3,3,adam,"{'neurons_per_layer_encoder': [104, 208, 416], 'neurons_per_layer_decoder': [416, 208, 104]}",104,"[416, 208, 104]","[104, 208, 416]",[0.29723691077122494],[0.6308973109725791],0.25866843520683136,COMPLETE
201,-0.062241884643919,0.22804359244518757,2025-01-09 21:33:23.026862,2025-01-09 21:34:02.937351,0 days 00:00:39.910489,0.03845541422287381,32,0.1,112,100,1.2605121683216884e-06,536,0.000408573248506396,3,3,adam,"{'neurons_per_layer_encoder': [112, 224, 448], 'neurons_per_layer_decoder': [448, 224, 112]}",112,"[448, 224, 112]","[112, 224, 448]",[-0.062241884643919],[0.22804359244518757],-0.4185003779760857,COMPLETE
202,-0.4287595328341349,0.3463296783074761,2025-01-09 21:33:24.181048,2025-01-09 21:34:04.296042,0 days 00:00:40.114994,0.036132953708880484,32,0.1,104,100,1.3837463215067404e-06,552,0.0004229109291065596,3,3,adam,"{'neurons_per_layer_encoder': [104, 208, 416], 'neurons_per_layer_decoder': [416, 208, 104]}",104,"[416, 208, 104]","[104, 208, 416]",[-0.4287595328341349],[0.3463296783074761],-0.3920224828137819,COMPLETE
203,-0.005585745060255443,0.5042003030252794,2025-01-09 21:33:59.055380,2025-01-09 21:34:07.119533,0 days 00:00:08.064153,0.03903974946304224,32,0.1,104,100,1.2186778332971208e-06,536,0.00042409900827453855,3,3,adam,"{'neurons_per_layer_encoder': [104, 208, 416], 'neurons_per_layer_decoder': [416, 208, 104]}",104,"[416, 208, 104]","[104, 208, 416]",[-0.005585745060255443],[0.5042003030252794],-0.09130374630240679,COMPLETE
204,-0.1333916686443688,0.6013494060408722,2025-01-09 21:34:00.091994,2025-01-09 21:34:07.622894,0 days 00:00:07.530900,0.0353156822691848,32,0.1,104,100,1.2144950260237704e-06,552,0.0004576814719427844,3,3,adam,"{'neurons_per_layer_encoder': [104, 208, 416], 'neurons_per_layer_decoder': [416, 208, 104]}",104,"[416, 208, 104]","[104, 208, 416]",[-0.1333916686443688],[0.6013494060408722],0.09135292475110314,COMPLETE
205,-0.31087762710026,0.02150552274423756,2025-01-09 21:34:02.239169,2025-01-09 21:34:07.294214,0 days 00:00:05.055045,0.03762965065593207,32,0.1,104,100,1.1507459341438048e-06,552,0.00044493591417103144,3,3,adam,"{'neurons_per_layer_encoder': [104, 208, 416], 'neurons_per_layer_decoder': [416, 208, 104]}",104,"[416, 208, 104]","[104, 208, 416]",[-0.31087762710026],[0.02150552274423756],-0.43878740434053376,COMPLETE
206,-0.10958118064039213,0.4796131360619751,2025-01-09 21:34:02.945177,2025-01-09 21:34:10.889736,0 days 00:00:07.944559,0.03407156382314321,32,0.1,104,100,1.004513148313508e-06,552,0.000551606317061078,3,3,adam,"{'neurons_per_layer_encoder': [104, 208, 416], 'neurons_per_layer_decoder': [416, 208, 104]}",104,"[416, 208, 104]","[104, 208, 416]",[-0.10958118064039213],[0.4796131360619751],-0.20014321799203888,COMPLETE
207,-0.05637037575049608,0.5685388927548227,2025-01-09 21:34:04.302716,2025-01-09 21:34:11.638615,0 days 00:00:07.335899,0.02857209476873732,32,0.1,104,100,1.0165742989218313e-06,520,0.0005924148337675624,3,3,adam,"{'neurons_per_layer_encoder': [104, 208, 416], 'neurons_per_layer_decoder': [416, 208, 104]}",104,"[416, 208, 104]","[104, 208, 416]",[-0.05637037575049608],[0.5685388927548227],0.08352355847236875,COMPLETE
208,0.4460256295803877,0.7710098677458482,2025-01-09 21:34:07.300982,2025-01-09 21:34:14.223140,0 days 00:00:06.922158,0.0319048037832948,32,0.1,92,100,2.3404273233914412e-06,520,0.000586236238516626,3,3,adam,"{'neurons_per_layer_encoder': [92, 184, 368], 'neurons_per_layer_decoder': [368, 184, 92]}",92,"[368, 184, 92]","[92, 184, 368]",[0.4460256295803877],[0.7710098677458482],0.4745043604754133,COMPLETE
209,-0.5343369372327214,0.4086295949446237,2025-01-09 21:34:07.398396,2025-01-09 21:34:14.201581,0 days 00:00:06.803185,0.027540616069440235,32,0.1,92,100,2.302671713813613e-06,520,0.0005687144864940184,3,3,adam,"{'neurons_per_layer_encoder': [92, 184, 368], 'neurons_per_layer_decoder': [368, 184, 92]}",92,"[368, 184, 92]","[92, 184, 368]",[-0.5343369372327214],[0.4086295949446237],-0.3917660183504103,COMPLETE
210,0.0785791540732187,0.530268109800456,2025-01-09 21:34:07.629559,2025-01-09 21:34:15.052607,0 days 00:00:07.423048,0.021079239107343075,32,0.1,92,100,2.438929918277758e-06,520,0.0005590237015921868,3,3,adam,"{'neurons_per_layer_encoder': [92, 184, 368], 'neurons_per_layer_decoder': [368, 184, 92]}",92,"[368, 184, 92]","[92, 184, 368]",[0.0785791540732187],[0.530268109800456],0.05539726300306504,COMPLETE
211,-0.012214422221802357,0.5190984604207454,2025-01-09 21:34:10.897497,2025-01-09 21:34:17.782524,0 days 00:00:06.885027,0.021492354945764732,32,0.1,92,100,1.6051734707799513e-06,520,0.0005719262509424227,3,3,adam,"{'neurons_per_layer_encoder': [92, 184, 368], 'neurons_per_layer_decoder': [368, 184, 92]}",92,"[368, 184, 92]","[92, 184, 368]",[-0.012214422221802357],[0.5190984604207454],0.010184967849733563,COMPLETE
212,0.49002660667172404,0.3749323680464688,2025-01-09 21:34:11.645080,2025-01-09 21:34:18.483217,0 days 00:00:06.838137,0.025418785972331454,32,0.1,92,100,2.51628420938058e-06,520,0.00056512709623711,3,3,adam,"{'neurons_per_layer_encoder': [92, 184, 368], 'neurons_per_layer_decoder': [368, 184, 92]}",92,"[368, 184, 92]","[92, 184, 368]",[0.49002660667172404],[0.3749323680464688],0.11268628675785015,COMPLETE
213,-0.19929955071059458,0.5541069486943251,2025-01-09 21:34:14.208677,2025-01-09 21:34:21.277127,0 days 00:00:07.068450,0.01725339198596886,32,0.1,116,100,1.8938117551385764e-06,504,0.0006016220098560507,3,3,adam,"{'neurons_per_layer_encoder': [116, 232, 464], 'neurons_per_layer_decoder': [464, 232, 116]}",116,"[464, 232, 116]","[116, 232, 464]",[-0.19929955071059458],[0.5541069486943251],-0.038961073499744446,COMPLETE
214,-0.13066736553504055,-0.16729880676997233,2025-01-09 21:34:14.232580,2025-01-09 21:34:19.548148,0 days 00:00:05.315568,0.032379765735348204,48,0.2,84,100,1.7178598328828e-05,488,0.0005193173084485966,5,3,adadelta,"{'neurons_per_layer_encoder': [84, 168, 336], 'neurons_per_layer_decoder': [336, 168, 84, 42, 21]}",84,"[336, 168, 84, 42, 21]","[84, 168, 336]",[-0.13066736553504055],[-0.16729880676997233],0.6231541660273414,COMPLETE
215,-2.6770539359267493,-0.012114031910722911,2025-01-09 21:34:15.060481,2025-01-09 21:34:19.183804,0 days 00:00:04.123323,0.031512013427127845,88,0.1,84,100,8.092554651815909e-06,488,0.0005027715801748562,3,3,adadelta,"{'neurons_per_layer_encoder': [84, 168, 336], 'neurons_per_layer_decoder': [336, 168, 84]}",84,"[336, 168, 84]","[84, 168, 336]",[-2.6770539359267493],[-0.012114031910722911],0.48068330558949457,COMPLETE
216,0.03183727807002301,0.0002737295503284498,2025-01-09 21:34:17.789217,2025-01-09 21:34:22.614326,0 days 00:00:04.825109,0.032070556121654055,104,0.1,84,100,8.011561518974142e-06,488,0.0005165323202640161,2,3,adadelta,"{'neurons_per_layer_encoder': [84, 168, 336], 'neurons_per_layer_decoder': [336, 168]}",84,"[336, 168]","[84, 168, 336]",[0.03183727807002301],[0.0002737295503284498],0.6320216830703574,COMPLETE
217,-0.34053958274920837,0.019532906372913383,2025-01-09 21:34:18.490821,2025-01-09 21:34:23.195856,0 days 00:00:04.705035,0.03222479433053421,80,0.1,84,100,7.044800248423616e-06,488,0.009990603696748823,2,3,adadelta,"{'neurons_per_layer_encoder': [84, 168, 336], 'neurons_per_layer_decoder': [336, 168]}",84,"[336, 168]","[84, 168, 336]",[-0.34053958274920837],[0.019532906372913383],0.23087373822314455,COMPLETE
218,-4.286904472389985,-0.04107452372793108,2025-01-09 21:34:19.189575,2025-01-09 21:34:21.994720,0 days 00:00:02.805145,0.03346683991670321,56,0.1,76,100,1.4133026822153712e-05,504,0.0006860746080931593,2,3,adadelta,"{'neurons_per_layer_encoder': [76, 152, 304], 'neurons_per_layer_decoder': [304, 152]}",76,"[304, 152]","[76, 152, 304]",[-4.286904472389985],[-0.04107452372793108],0.339812396932383,COMPLETE
219,-1.469292429377762,0.1989016333375877,2025-01-09 21:34:19.554507,2025-01-09 21:34:23.032524,0 days 00:00:03.478017,0.02920450502784216,120,0.1,80,100,4.2448603453122e-06,504,0.000675737956688268,2,3,sgd,"{'neurons_per_layer_encoder': [80, 160, 320], 'neurons_per_layer_decoder': [320, 160]}",80,"[320, 160]","[80, 160, 320]",[-1.469292429377762],[0.1989016333375877],0.44747976331672823,COMPLETE
220,-0.11126823419325094,-0.11888278429759724,2025-01-09 21:34:21.285987,2025-01-09 21:34:24.510715,0 days 00:00:03.224728,0.030058451567044602,80,0.1,76,100,4.386951409417753e-06,504,0.0006845155216708736,2,3,sgd,"{'neurons_per_layer_encoder': [76, 152, 304], 'neurons_per_layer_decoder': [304, 152]}",76,"[304, 152]","[76, 152, 304]",[-0.11126823419325094],[-0.11888278429759724],0.5115309891494377,COMPLETE
221,-4.109861105976253,-0.039368351565166826,2025-01-09 21:34:22.001397,2025-01-09 21:34:23.385077,0 days 00:00:01.383680,0.029379636062479692,80,0.1,80,100,6.888301848166671e-06,472,0.0006923920879250285,2,3,sgd,"{'neurons_per_layer_encoder': [80, 160, 320], 'neurons_per_layer_decoder': [320, 160]}",80,"[320, 160]","[80, 160, 320]",[-4.109861105976253],[-0.039368351565166826],0.19757780390009835,COMPLETE
222,-1.512714532739718,-0.4847653163492205,2025-01-09 21:34:22.621550,2025-01-09 21:34:24.921937,0 days 00:00:02.300387,0.029541074911903952,80,0.1,96,100,4.542919556411607e-06,472,0.00038219958084905793,4,3,sgd,"{'neurons_per_layer_encoder': [96, 192, 384], 'neurons_per_layer_decoder': [384, 192, 96, 48]}",96,"[384, 192, 96, 48]","[96, 192, 384]",[-1.512714532739718],[-0.4847653163492205],0.32031879594791973,COMPLETE
223,-4.223522387681294,-0.2538826069073816,2025-01-09 21:34:23.038592,2025-01-09 21:34:24.714611,0 days 00:00:01.676019,0.040992312316359504,80,0.1,96,100,4.5868412856619245e-06,472,0.00037608445561652227,4,3,sgd,"{'neurons_per_layer_encoder': [96, 192, 384], 'neurons_per_layer_decoder': [384, 192, 96, 48]}",96,"[384, 192, 96, 48]","[96, 192, 384]",[-4.223522387681294],[-0.2538826069073816],0.16349634631219753,COMPLETE
