Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.048211816098521765,0.07200390900873999,50.64472689411213,0.03397513716956367,-0.03848532480553013,29.378587214860275
2,0.049305680549811944,0.05094886447780578,49.86263014470212,0.034376237632254524,-0.05074537668400514,29.5205800375387
3,0.05197992698890383,-0.0005258660478641985,50.35936983387891,0.036188106619700205,-0.10612703252668432,33.54571873750357
4,0.05655521914668448,-0.08859251819154057,50.928888828301744,0.03106800045255701,0.05037432578976786,30.130163659021765
5,0.05373611573628178,-0.034329535448725856,50.76006202843748,0.0326271015720984,0.0027187821358610753,30.522913351539728
6,0.047595024601331075,0.08387610434732529,48.76883311479088,0.02867532897600612,0.1235088124315119,27.29099622511638
7,0.052239238718007,-0.005517179182888521,51.607413994598105,0.034653835260067684,-0.05923043625112423,31.04936301263551
8,0.055568651326535344,-0.0696027527214893,51.70199313249716,0.03208999312929486,0.019136059066837463,29.811181173923707
9,0.0612625546131031,-0.1792007811720122,52.36181712170945,0.03238464926277305,0.010129588571843762,31.63258710380298
10,0.047296903943912505,0.08961442385312512,49.745171065423364,0.029318363747896436,0.10385378732844952,29.699120227269347
