loss,val_loss,Run,Epoch
0.0882534012198448,0.0477309413254261,1,0
0.0459860414266586,0.0426681451499462,1,1
0.0748570039868354,0.0210416708141565,1,2
0.0452289208769798,0.0190372727811336,1,3
0.037351157516241,0.0203603394329547,1,4
0.0374990403652191,0.0219482239335775,1,5
0.0278741307556629,0.0258140433579683,1,6
0.0248239897191524,0.0259858071804046,1,7
0.0362216420471668,0.0237684976309537,1,8
0.0288843140006065,0.019560681656003,1,9
0.0317186936736106,0.0163987446576356,1,10
0.0415258444845676,0.0126069439575076,1,11
0.0237244609743356,0.0118269817903637,1,12
0.0171037167310714,0.0121062062680721,1,13
0.0136779937893152,0.011611464433372,1,14
0.0216048210859298,0.0105093764141201,1,15
0.0188706573098897,0.009412326849997,1,16
0.018594866618514,0.0099604120478034,1,17
0.015769824385643,0.0109336143359541,1,18
0.0176808219403028,0.0126570304855704,1,19
0.0131872603669762,0.0151850162073969,1,20
0.0144942197948694,0.0176687650382518,1,21
0.0131982332095503,0.0195875428617,1,22
0.0140548292547464,0.021222298964858,1,23
0.0165023282170295,0.020561147481203,1,24
0.0130204297602176,0.0198781341314315,1,25
0.0123554663732647,0.0199200920760631,1,26
0.0102375447750091,0.021285792812705,1,27
0.0105179361999034,0.0245636627078056,1,28
0.0124858934432268,0.0263479892164468,1,29
0.0150123098865151,0.0277814585715532,1,30
0.0104013681411743,0.0284897219389677,1,31
0.0123842163011431,0.0277456548064947,1,32
0.0111540760844945,0.0269181933254003,1,33
0.0105417687445878,0.0260608419775962,1,34
0.0108281364664435,0.0252455417066812,1,35
0.0091739688068628,0.0249132271856069,1,36
0.0125752231106162,0.02508295327425,1,37
0.0134319150820374,0.0254701096564531,1,38
0.0102369990199804,0.0258731488138437,1,39
0.011027643457055,0.0262639503926038,1,40
0.0108519913628697,0.0281694922596216,1,41
0.1172352060675621,0.0358160994946956,2,0
0.0543294735252857,0.0319927297532558,2,1
0.0625940412282943,0.0364033840596675,2,2
0.0246487557888031,0.0483266226947307,2,3
0.0295101534575223,0.0356273464858531,2,4
0.026727482676506,0.0283363554626703,2,5
0.0394421964883804,0.0208021290600299,2,6
0.0226003732532262,0.0169288981705904,2,7
0.0193590987473726,0.0169063974171876,2,8
