,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.0049243982247734585,0.8614356710819678,18.486481271394656,0.011244592277803422,0.4251515067177525,26.035407895278805
max,10.0,0.00653247685991274,0.8955456023842696,20.93382222129838,0.01452699669770652,0.555039691756177,31.074268345498453
mean,5.5,0.005756083091152019,0.8779042302290581,19.884025427526073,0.012518293658021002,0.504637992454821,28.808617556439298
