Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.0029408595095371482,0.9377729480944569,20.794958333766317,0.005085042039408679,0.8179739105573187,27.028480879713868
2,0.00314059703361874,0.9335466063606194,19.853877732435986,0.00616134606278072,0.779446124374332,27.92111123244346
3,0.002865639223835541,0.9393645700701154,19.459874756290997,0.004844345256980725,0.8265899836806574,25.986858064962863
4,0.0024267567559621292,0.948651093965672,16.151475585152163,0.005472710938021697,0.8040967679366288,23.65799527534819
5,0.0024043755614792522,0.9491246683565184,16.415581303364736,0.006678782981024664,0.7609237566079938,24.293056705871717
6,0.0028525394814719815,0.9396417537796272,20.83009582975268,0.006366036548094057,0.7721189462902656,30.00133262647476
7,0.0028164009018571672,0.9404064272576328,19.814349342229363,0.006283451755155955,0.7750751827951863,25.786568603544463
8,0.002742310799402786,0.9419741351458077,18.965382471868608,0.005621611235276182,0.7987666765399333,23.94309219443807
9,0.002978448008330678,0.9369775950835799,16.878117757914282,0.004774354900012613,0.8290953849888213,23.654222574004343
10,0.002533785169642554,0.9463864286078536,18.79608565056098,0.005889406283637455,0.789180583633023,24.265555744240302
