Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.002532154753424329,0.950840655492913,13.92668807311731,0.0031285095764447242,0.9643860770613382,18.591334982773745
2,0.0027392965085226164,0.9468191979232646,13.891542824982759,0.0033345805713343776,0.9620402327055624,18.93910241915688
3,0.002224531025711084,0.9568128737346137,13.63160360354403,0.0027240000137798343,0.9689908807356393,17.009863038087484
4,0.0027849764520787757,0.9459323658371511,13.468879316740345,0.0022690183029626253,0.9741702427262645,15.310197967120253
5,0.0024154343027554975,0.9531066705686867,13.557093212923215,0.003032306623135538,0.96548121980644,19.37570103877418
6,0.0025834873825414124,0.9498440819636654,13.128320100817332,0.0032423129071388565,0.9630905774151105,17.17280032453734
7,0.0024504764641414436,0.9524263607726464,14.128294263879832,0.003144660431587494,0.9642022210441539,19.6200959265061
8,0.0026122343573582057,0.9492859871487083,13.80819807847648,0.0033062281725012655,0.9623629870786898,18.753288614951355
9,0.0033826568737872686,0.9343289763854697,14.457873855974382,0.002596371403990253,0.9704437628070378,18.062712063440063
10,0.002675824706580206,0.9480514417953869,13.916933761532633,0.00315207562308605,0.9641178089456283,19.17118823156137
