,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.002224531025711084,0.9343289763854697,13.128320100817332,0.0022690183029626253,0.9620402327055624,15.310197967120253
max,10.0,0.0033826568737872686,0.9568128737346137,14.457873855974382,0.0033345805713343776,0.9741702427262645,19.6200959265061
mean,5.5,0.0026401072826900836,0.9487448611622507,13.791542709198831,0.0029930063625961015,0.9659286010325865,18.200628460690876
