Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.001822646746410424,0.9397079293546399,27.44061142600019,0.0025996014035001517,0.9286209883290572,26.259789466089035
2,0.0018066169431922656,0.9402381857139502,27.92679430132124,0.0021003695644092307,0.9423287341477038,29.8733376511585
3,0.0021737912172683682,0.9280922790453356,27.941140233609108,0.002769268752861154,0.9239623173136042,24.574358351316484
4,0.0018459897334072634,0.9389357572242703,25.806111761192994,0.0027426985130854483,0.9246918743343445,24.33860649471188
5,0.0015824670409640765,0.9476529312025691,25.989689217973172,0.0022692451600248276,0.9376918028496389,25.26395396617734
6,0.001927040744679053,0.9362546379634477,31.299542879512643,0.0023623354149217954,0.935135760841893,31.394579616988516
7,0.0018879592059592224,0.9375474320268425,30.040103213296547,0.002110812647238405,0.9420419913685452,26.01324776734329
8,0.0023647428520377468,0.9217757125049261,27.504591551771767,0.0022077831281064214,0.9393794073753623,26.1628125215888
9,0.0016404497968213133,0.9457348961147266,27.412767674413942,0.002289501758010588,0.9371356037561578,24.74055001646501
10,0.0013964187395275555,0.9538072983917962,25.283426416351716,0.0027984014429265976,0.9231624013644177,27.782280366486845
