trial_id,neurons_encoder,latent_dim,neurons_decoder
428,[216],228,"[216, 108]"
429,[216],227,"[216, 108]"
430,[208],219,"[208, 104]"
431,[208],319,"[208, 104, 52]"
432,[220],231,"[220, 110, 55]"
433,[220],354,"[220, 110, 55]"
434,[196],206,"[196, 98, 49]"
435,[220],232,"[220, 110]"
436,[220],232,"[220, 110]"
437,[200],211,"[200, 100, 50]"
438,[200],210,"[200, 100, 50]"
439,[212],368,"[212, 106, 53]"
440,[212],223,"[212, 106]"
441,[212],377,"[212, 106]"
442,[212],222,"[212, 106]"
443,[184],193,"[184, 92]"
444,[212],332,"[212, 106]"
445,[212],333,"[212, 106]"
446,[204],216,"[204, 102]"
447,[208],219,"[208, 104]"
448,[208],220,"[208, 104]"
449,[208],220,"[208, 104]"
450,[196],299,[196]
451,[196],297,[196]
452,[196],288,[196]
453,[196],287,[196]
454,[204],298,[204]
455,[224],237,[224]
456,[204],305,"[204, 102]"
457,[192],286,[192]
458,[192],293,[192]
459,[192],294,[192]
460,[232],243,[232]
461,[188],292,[188]
462,[184],195,[184]
463,[200],213,[200]
464,[200],306,[200]
465,[200],311,[200]
466,[200],310,[200]
467,[200],214,[200]
468,[204],215,"[204, 102]"
469,[216],227,"[216, 108]"
470,[220],231,"[220, 110]"
471,[216],227,"[216, 108]"
472,[216],227,"[216, 108]"
473,[216],228,"[216, 108]"
474,[220],232,"[220, 110]"
475,[240],252,"[240, 120]"
476,[216],227,"[216, 108]"
477,[204],216,"[204, 102]"
478,[244],255,"[244, 122]"
479,[204],219,"[204, 102]"
480,[204],216,"[204, 102]"
481,[204],216,"[204, 102]"
482,[208],219,"[208, 104]"
483,[224],236,"[224, 112]"
484,[232],243,"[232, 116]"
485,[208],223,"[208, 104]"
486,[224],236,"[224, 112]"
487,[188],206,"[188, 94]"
488,[196],207,"[196, 98]"
489,[212],224,[212]
490,[192],208,[192]
491,[196],305,[196]
492,[8],15,[8]
493,[196],302,[196]
494,[196],209,[196]
495,[196],207,"[196, 98]"
496,[184],282,"[184, 92]"
497,[196],207,"[196, 98]"
498,[184],203,"[184, 92]"
499,[212],224,"[212, 106]"
