Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.019872830643253247,0.6862466675651462,37.4376024274188,0.018793760978001905,0.6325934113550215,59.33007852955685
2,0.006991181096078433,0.8896228521277693,24.452069334634057,0.021313437695964547,0.5833352650734754,53.01988266164764
3,0.00908559439337891,0.8565561409319493,23.18595314187146,0.01571457789122845,0.6927895666136177,46.61114732468456
4,0.008524587780049286,0.8654133438946243,26.834901044696057,0.020231730258390923,0.6044819871168181,43.34145348588096
5,0.031022397289579125,0.5102167021672941,31.536276636367322,0.024779319591429066,0.5155793834620453,50.71058171288038
6,0.01708446585083481,0.7302695227572582,29.288644508386458,0.019089114621929824,0.6268194273777623,58.600565801884606
7,0.06099317838335909,0.03703637810302163,47.36390353003163,0.025493643322218127,0.5016147892850439,49.22385479169508
8,0.023045439105026735,0.6361573523960267,30.247057981794,0.04189527372143296,0.18097289752932721,57.32809240356262
9,0.01963359592006306,0.6900237184031722,28.279992803168895,0.03478542033798605,0.31996620389497554,60.589047785206716
10,0.013226310275453164,0.7911822930897052,32.83798609828995,0.01878425776760582,0.6327791933343117,52.155022801681525
