,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.010825703409511686,0.5448632526448474,20.74314499031917,0.01325677881180022,0.5889751389745088,44.26341683112934
max,10.0,0.02567235841198625,0.8080746864559093,32.67133309213057,0.027451918106165794,0.8015123880344802,53.55675752501402
mean,5.5,0.01675138416545193,0.7030202531295011,24.64036655109492,0.01932967404335098,0.7105857391599929,47.780515246965045
