,Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
min,1.0,0.0078038872284284,0.7044945451600285,15.66450776913642,0.008699367716692078,0.7048553234995527,14.499820723743117
max,10.0,0.009036170176461068,0.7447932918567788,18.06174559816716,0.012237035618787098,0.7901802241582419,20.713647207180628
mean,5.5,0.00851413648834454,0.7215663576022635,16.626674159364825,0.010592477159549894,0.7445203771578461,17.580149266189757
