Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.006436558203824843,0.8634702598752477,21.991207717466153,0.023030799232860496,0.11804206805119044,37.390025372972424
2,0.009292286531498235,0.8028956741886841,22.739721582141936,0.019606795181420486,0.24916333317357775,32.80092938187457
3,0.006512321173974823,0.8618632055617313,22.95957281807715,0.02564395643605783,0.017971953267648666,40.08686508330568
4,0.00713207825915677,0.8487171621172576,26.595811036200573,0.026060249499629453,0.0020301283348688193,43.19272578719282
5,0.006458029602708135,0.8630148170101605,23.65734574917661,0.020097523122417093,0.23037104569736466,38.12498911632704
6,0.0056015410540109275,0.8811823151155871,18.339563884801912,0.01795672302594012,0.3123523788988063,32.92823509918214
7,0.007813791287950265,0.8342569335737597,31.050100946780436,0.021958236481207635,0.15911555476646633,37.819777195667065
8,0.005537420913530332,0.8825424063070839,23.225246012943536,0.02089798888511685,0.19971743608840176,34.153991533158894
9,0.004590280514803808,0.902632775787926,19.88996319717716,0.02481481239301848,0.04972378949759926,34.47580586441757
10,0.007401131522458554,0.8430101101564005,25.847496026522343,0.024715892616993567,0.053511894296293994,40.2641050303198
