trial_id,neurons_encoder,latent_dim,neurons_decoder
227,"[108, 216]",242,"[216, 108]"
228,"[104, 208]",244,"[208, 104]"
229,"[104, 208]",241,"[208, 104]"
230,"[104, 208]",236,"[208, 104]"
231,"[104, 208]",235,"[208, 104]"
232,"[108, 216]",238,"[216, 108]"
233,"[108, 216]",240,"[216, 108]"
234,"[108, 216]",238,"[216, 108]"
235,"[112, 224]",251,"[224, 112]"
236,"[112, 224]",252,"[224, 112]"
237,"[108, 216]",247,"[216, 108]"
238,"[112, 224]",246,"[224, 112]"
239,"[116, 232]",250,"[232, 116]"
240,"[112, 224]",251,"[224, 112]"
241,"[112, 224]",251,"[224, 112]"
242,"[116, 232]",253,"[232, 116]"
243,"[112, 224]",253,"[224, 112]"
244,"[112, 224]",254,"[224, 112]"
245,"[100, 200]",258,"[200, 100]"
246,"[100, 200]",253,"[200, 100]"
247,"[112, 224]",255,"[224, 112]"
248,"[104, 208]",254,"[208, 104]"
249,"[100, 200]",259,"[200, 100]"
250,"[112, 224]",260,"[224, 112]"
251,"[104, 208]",259,"[208, 104]"
252,"[120, 240]",259,"[240, 120]"
253,"[104, 208]",234,"[208, 104]"
254,"[104, 208]",248,"[208, 104]"
255,"[96, 192]",232,"[192, 96]"
256,"[104, 208]",241,"[208, 104]"
257,"[104, 208]",231,"[208, 104]"
258,"[96, 192]",235,"[192, 96]"
259,"[96, 192]",243,"[192, 96]"
260,"[96, 192]",240,"[192, 96]"
261,"[96, 192]",242,"[192, 96]"
262,"[96, 192]",226,"[192, 96]"
263,"[96, 192]",228,"[192, 96]"
264,"[100, 200]",223,"[200, 100]"
265,"[96, 192]",230,"[192, 96]"
266,"[100, 200]",231,"[200, 100]"
267,"[100, 200]",249,"[200, 100]"
268,"[104, 208]",245,"[208, 104]"
269,"[104, 208]",249,"[208, 104]"
270,"[108, 216]",248,"[216, 108]"
271,"[92, 184]",243,"[184, 92]"
272,"[92, 184]",242,"[184, 92]"
273,"[108, 216]",241,"[216, 108]"
274,"[112, 224]",243,"[224, 112]"
275,"[108, 216]",242,"[216, 108]"
276,"[112, 224]",239,"[224, 112]"
277,"[112, 224]",239,"[224, 112]"
278,"[112, 224]",236,"[224, 112]"
279,"[112, 224]",236,"[224, 112]"
280,"[112, 224]",238,"[224, 112]"
281,"[116, 232]",247,"[232, 116]"
282,"[116, 232]",248,"[232, 116]"
283,"[248, 496]",506,"[496, 248]"
284,"[104, 208]",249,"[208, 104]"
285,"[104, 208]",251,"[208, 104]"
286,"[104, 208]",250,"[208, 104]"
287,"[104, 208]",229,"[208, 104]"
288,"[104, 208]",231,"[208, 104]"
289,"[104, 208]",231,"[208, 104]"
290,"[104, 208]",234,"[208, 104]"
291,"[92, 184]",234,"[184, 92]"
292,"[108, 216]",236,"[216, 108]"
293,"[96, 192]",235,"[192, 96]"
294,"[108, 216]",256,"[216, 108]"
295,"[92, 184]",245,"[184, 92]"
296,"[92, 184]",224,"[184, 92]"
297,"[108, 216]",245,"[216, 108]"
298,"[108, 216]",236,"[216, 108]"
299,"[108, 216]",237,"[216, 108]"
300,"[96, 192]",218,"[192, 96]"
301,"[84, 168]",220,"[168, 84]"
302,"[88, 176]",215,"[176, 88]"
303,"[96, 192]",226,"[192, 96]"
304,"[84, 168]",225,"[168, 84]"
305,"[96, 192]",224,"[192, 96]"
306,"[88, 176]",224,"[176, 88]"
307,"[96, 192]",232,"[192, 96]"
308,"[100, 200]",231,"[200, 100]"
309,"[108, 216]",231,"[216, 108]"
310,"[84, 168]",232,"[168, 84]"
311,"[84, 168]",231,"[168, 84]"
312,"[88, 176]",227,"[176, 88]"
313,"[84, 168]",225,"[168, 84]"
314,"[84, 168]",228,"[168, 84]"
315,"[80, 160]",224,"[160, 80]"
316,"[88, 176]",226,"[176, 88]"
317,"[92, 184]",222,"[184, 92]"
318,"[92, 184]",235,"[184, 92]"
319,"[92, 184]",221,"[184, 92]"
320,"[92, 184]",236,"[184, 92]"
321,"[92, 184]",219,"[184, 92]"
322,"[92, 184]",214,"[184, 92]"
323,"[88, 176]",218,"[176, 88]"
324,"[76, 152]",216,"[152, 76]"
325,"[88, 176]",216,"[176, 88]"
326,"[76, 152]",227,"[152, 76]"
327,"[88, 176]",211,"[176, 88]"
